F2_FOLLOWER,F2_FOLLOWED
17175,439
17175,2153
17175,452
17175,11036
17175,5009
17175,25661
17175,13074
17175,5226
17175,14166
17175,5011
17175,39877
17175,18142
17175,3419
17175,677
17175,23399
17175,73077
17175,2753
17175,511
17175,32208
17175,17680
17175,3603
17175,322
17175,8391
17175,3606
17175,50910
17175,67816
17175,12130
17175,78362
17175,540
17175,23953
17175,13115
17175,23956
17175,553
17175,9964
17175,10853
17175,21979
17175,13123
17175,13798
17175,54275
17175,4372
17175,89805
17175,13134
17175,109485
17175,2175
17175,26158
17175,12751
17175,13808
17175,2417
17175,15210
17175,22990
17175,2177
17175,39889
17175,122880
17175,17190
17175,81715
17175,91932
17175,22236
17175,83389
17175,27311
17175,40191
17175,30097
17175,40919
17175,3228
17175,14813
17175,67382
71291,19159
194315,14064
194315,14075
194315,22642
62406,62404
62406,36436
62406,86032
20262,9508
20262,67119
20262,43864
20262,2753
20262,89316
20262,22814
20262,87330
20262,3212
20262,43597
20262,16536
20262,77138
20262,2180
20262,67132
20262,58514
20262,5500
20262,67135
20262,44154
20262,73355
327980,1276
327980,677
44548,3185
44548,44738
44548,46418
44548,145108
243077,285770
171293,14577
171293,14615
171293,18223
171293,19159
143829,11444
172161,172162
64952,370
64952,6338
64952,92884
64952,431
64952,762
64952,9810
64952,456
64952,29407
64952,32229
64952,5393
64952,51288
64952,69572
64952,51849
64952,9849
64952,12651
64952,322
64952,18666
64952,7067
64952,70262
64952,2696
64952,71
64952,66382
64952,13902
64952,51332
64952,26502
64952,10044
64952,51877
64952,81633
64952,29542
64952,51364
64952,66387
64952,51367
64952,70303
64952,51886
64952,51887
64952,110577
64952,32264
64952,51889
64952,60353
12576,9508
12576,3807
12576,3808
12576,11960
102340,8711
102340,14064
102340,7551
102340,14075
45609,5071
45609,1945
45609,1267
45609,885
45609,328070
124315,2662
124315,205
124315,7533
124315,64640
124315,86867
124315,88
124315,5226
124315,5011
124315,11339
124315,6951
124315,13765
124315,26681
124315,28476
124315,13482
124315,6958
124315,2696
124315,12425
124315,36293
124315,95510
124315,2417
124315,14621
124315,16824
124315,12510
124315,59977
328076,3419
328076,677
176817,14825
176817,5226
176817,11339
176817,677
176817,7690
176817,2417
162864,11036
162864,88
162864,44799
162864,677
162864,11668
162864,236756
162864,11388
162864,13133
162864,4378
162864,2177
162864,46058
15515,2662
15515,205
15515,6204
15515,15469
15515,15472
15515,5193
15515,3482
15515,12026
328150,44446
328150,37532
328153,762
328153,88
328153,3419
328153,677
328153,12751
299086,7533
299086,8711
299086,88
299086,35248
299086,14611
299086,14615
299086,251092
299086,37532
299086,328165
328171,7533
222405,308
222405,3419
268301,16210
130120,88
328200,8208
286845,14570
286845,14589
286845,14615
286845,35304
286845,16547
286845,209528
328218,1276
328218,88
302183,69073
328229,46193
80517,5186
80517,77982
80517,13756
80517,51849
80517,4412
80517,77683
80517,64936
80517,24025
80517,71
80517,87330
80517,40973
80517,129824
80517,54277
80517,38231
80517,10044
80517,26382
80517,47815
80517,88619
80517,129829
80517,88804
80517,143388
80517,48150
80517,84689
80517,85264
80517,88805
80517,111162
80517,85265
80517,56956
80517,41692
80517,40996
80517,158193
80517,69643
80517,131608
80517,60353
80517,157030
80517,48163
302542,57541
302542,88
302542,27800
302542,3994
302542,68285
328251,308
328251,2567
49947,29978
49947,27483
49947,3697
49947,36345
49947,98371
49947,77464
49947,49960
164151,9951
164151,179254
164151,93147
164151,60848
164151,93167
3292,43939
3292,3096
3292,53467
3292,14064
3292,50314
3292,16527
3292,16528
3292,43968
3292,14075
3292,14615
3292,50337
3292,16358
3292,109324
3292,34236
3292,35304
3292,45454
154401,7533
154401,7551
154401,184382
154401,14589
154401,14075
154401,14615
154401,74247
154401,37532
149323,5104
149323,1276
149323,28548
149323,40185
149323,5116
149323,7404
149323,677
149323,14945
149323,37384
149323,94723
149323,81399
149323,113546
149323,152989
19570,65989
19570,174941
19570,38865
19570,94254
19570,58297
19570,19576
8960,8591
8960,80726
8960,75881
8960,50218
8960,19944
8960,28476
8960,80429
8960,41894
8960,8915
8960,49717
8960,16816
8960,114889
8960,8950
8960,62720
8960,86708
8960,88537
8960,65100
8960,92536
8960,65708
8960,92538
268167,28054
268167,3369
195332,10313
118144,16333
118144,56714
118144,7551
118144,14609
118144,56754
118144,56757
118144,182158
42173,3343
42173,52882
42173,42166
42173,88
42173,5226
42173,677
42173,5193
42173,36436
42173,19604
42173,43742
42173,25006
42173,93217
42173,3998
42173,13811
42173,135185
328365,1945
328365,762
328365,1267
328365,88
328365,308
328365,8460
70111,6807
70111,18057
70111,71665
127755,1945
127755,15328
127755,1267
127755,308
127755,885
127755,5247
156779,113299
327119,1945
327119,1267
327119,308
83563,6937
83563,7550
83563,6958
83563,71020
214507,308
214507,3369
32524,18076
32524,1276
32524,60739
32524,90195
32524,14726
32524,9563
32524,53920
32524,3212
32524,44883
32524,13153
32524,31336
32524,158392
95212,7533
95212,80726
95212,2480
95212,56381
95212,28476
95212,37505
95212,8734
95212,183976
95212,95619
95212,14615
95212,14621
95212,19159
95212,95235
95212,57533
124812,88
124812,256154
124812,33828
176849,762
176849,1267
176849,51285
176849,38247
176849,322
176849,91365
176849,71
176849,6039
176849,1999
176849,73604
176849,32264
176849,51889
212857,7533
212857,1357
212857,88
212857,67530
212857,6963
212857,249686
212857,2417
212857,153793
212857,37093
212857,36989
212857,9605
212857,234406
212857,19159
212857,202323
212857,10284
212857,12510
212857,264523
212857,328467
103439,4
103439,3533
103439,18076
103439,32870
103439,22450
103439,4665
103439,28769
103439,50219
103439,1276
103439,40185
103439,462
103439,88
103439,3972
103439,56968
103439,5226
103439,9672
103439,5123
103439,26486
103439,15489
103439,27483
103439,5193
103439,5247
103439,3547
103439,91383
103439,2567
103439,19604
103439,23200
103439,43742
103439,36802
103439,3994
103439,13798
103439,33569
103439,12022
103439,39885
103439,118892
103439,42172
103439,3998
103439,13811
103439,11852
103439,5155
103439,46117
103439,50266
103439,15458
103439,251259
103439,76165
103439,64911
103439,6590
103439,7501
103439,328470
103439,86007
103439,48920
103439,128781
103439,53967
103439,94880
103439,80814
103439,114669
103439,27723
103439,122138
103439,170536
103439,42180
103439,5163
103439,75798
103439,11905
103439,14813
103439,67382
25771,1945
25771,308
25771,30104
25771,22463
25771,173476
25771,15188
25771,20452
25771,274428
25771,2580
25771,25182
25771,147279
25771,300334
25771,116972
25771,86100
25771,45566
25771,33376
25771,76542
328485,6951
328485,6958
328523,88
328523,677
328523,885
328523,13811
310047,7551
310047,14604
310047,104577
310047,32972
88838,14907
88838,144026
88838,462
88838,88
88838,5226
88838,11991
88838,143844
88838,92274
88838,107542
88838,3604
88838,39879
88838,2567
88838,19604
88838,47998
88838,110903
88838,26158
88838,12751
88838,15513
88838,3998
88838,115939
88838,39889
88838,9704
88838,137740
88838,46117
88838,17190
88838,22849
88838,64911
88838,103447
88838,27723
88838,84647
88838,67382
88838,125855
88838,119333
157300,677
157300,2177
149083,40744
149083,88
149083,677
149083,5859
149083,138456
112479,6940
112479,7551
112479,88
112479,14075
112479,37502
112479,33752
112479,14615
112479,16358
112479,96022
112479,37532
112479,31681
112479,59945
112479,50347
112479,9025
112479,32972
109566,205
109566,369
109566,370
109566,11176
109566,2153
109566,36268
109566,165823
109566,44271
109566,5226
109566,3360
109566,5011
109566,26486
109566,3419
109566,677
109566,5193
109566,2753
109566,2696
109566,36293
109566,13134
109566,2417
109566,51640
109566,72413
109566,42667
119089,6940
119089,57967
119089,7551
119089,14577
119089,57229
119089,14615
119089,47015
119089,16358
328660,205
328660,3369
41949,7550
41949,130931
168224,48929
115386,41507
115386,88
115386,50190
115386,468
115386,5226
115386,5123
115386,26072
115386,68191
115386,15188
115386,5137
115386,149691
115386,27817
115386,68381
115386,92459
115386,15513
115386,88695
115386,30184
115386,86516
115386,39454
115386,110300
115386,79201
115386,5163
115386,135607
328673,5226
328673,6951
328673,16460
120726,120719
120726,77555
120726,120721
120726,54375
120726,14604
120726,21035
120726,16549
328678,88
328678,5226
328678,3998
328678,13811
58021,34622
58021,6940
58021,14064
58021,39917
58021,14075
58021,80251
58021,108538
28092,205
28092,7533
28092,8711
28092,14064
28092,7551
28092,1276
28092,35738
28092,473
28092,5226
28092,14570
28092,31084
28092,70632
28092,17680
28092,49154
28092,44446
28092,14588
28092,14075
28092,53950
28092,8903
28092,31224
28092,14611
28092,60035
28092,57105
28092,14615
28092,74324
28092,64159
28092,182906
28092,30225
28092,44018
28092,37532
28092,26174
28092,118147
28092,50769
28092,30228
28092,19159
28092,248956
28092,18368
28092,69883
28092,116537
28092,55965
28092,127614
28092,27314
28092,59195
28092,62358
261100,540
261100,111562
261100,64563
261100,58640
235265,389
235265,400
235265,402
235265,8702
235265,6104
235265,7551
235265,1276
235265,461
235265,5226
235265,57688
235265,38937
235265,33387
235265,12894
235265,5193
235265,6080
235265,43677
235265,71
235265,9972
235265,40782
235265,3289
235265,9102
235265,2417
235265,62809
235265,50423
328770,205
328770,370
328770,5011
328770,3419
328770,322
328770,2417
328770,9604
328770,54496
328770,11444
113650,205
113650,6241
113650,1267
113650,1276
113650,308
113650,5226
113650,7404
113650,5193
113650,8391
113650,832
113650,15196
113650,24025
113650,39660
113650,50945
328777,88
18343,370
18343,422
18343,11176
18343,2153
18343,104208
18343,5011
18343,677
18343,6078
18343,2753
18343,68668
18343,322
18343,13134
18343,4378
18343,20398
18343,46058
66890,54218
66890,69788
66890,74494
66890,210920
3998,88
3998,13811
162636,11981
162636,11036
162636,462
162636,88
162636,5226
162636,11991
162636,5011
162636,677
162636,26078
162636,19604
162636,43742
162636,21267
162636,2417
164677,88
164677,278783
164677,322780
328840,17538
262889,4
262889,205
262889,378
262889,762
262889,1267
262889,3343
262889,456
262889,1276
262889,88
262889,5226
262889,677
262889,5193
262889,322
262889,832
262889,2696
262889,41435
262889,3295
23910,93476
23910,88
23910,677
23910,60941
23910,832
23910,21979
23910,93481
23910,5155
23910,2177
23910,207385
23910,11444
23910,271796
328857,1267
328857,6425
328857,2696
328857,2417
260869,2662
260869,260867
260869,181457
328864,431
328864,35248
328893,308
98054,43877
98054,1276
98054,5226
98054,492
98054,3604
98054,216940
98054,47028
98054,27307
98054,15196
98054,40974
98054,51169
98054,51640
48384,369
48384,12375
48384,128949
48384,31695
20891,104
20891,3353
20891,2512
20891,9947
328938,1276
328938,7404
328938,5193
328938,832
328938,3994
328946,88
328951,4
328951,1267
328951,1276
328951,462
328951,88
328951,11991
328951,3369
328951,19604
328951,43742
328951,12022
328951,3998
328951,13811
98453,22446
98453,11025
98453,640
98453,25683
98453,6982
98453,395
98453,2222
98453,6241
98453,53930
98453,5087
98453,423
98453,40184
98453,1267
98453,11981
98453,4665
98453,3343
98453,14913
98453,11036
98453,2480
98453,50219
98453,7634
98453,1276
98453,22451
98453,40185
98453,462
98453,13074
98453,88
98453,468
98453,7400
98453,3972
98453,5226
98453,13756
98453,27475
98453,14166
98453,11991
98453,22458
98453,39877
98453,37666
98453,5123
98453,15489
98453,23208
98453,12745
98453,492
98453,84171
98453,3419
98453,13766
98453,677
98453,25907
98453,18309
98453,22463
98453,5193
98453,82722
98453,6080
98453,511
98453,4177
98453,27484
98453,17145
98453,26072
98453,15359
98453,5859
98453,46046
98453,15188
98453,3603
98453,3604
98453,5137
98453,106200
98453,8391
98453,13784
98453,50910
98453,67816
98453,832
98453,20385
98453,93100
98453,41353
98453,73084
98453,88671
98453,7420
98453,39879
98453,23953
98453,43722
98453,13115
98453,19604
98453,2230
98453,5143
98453,22018
98453,23956
98453,18086
98453,47759
98453,553
98453,36093
98453,10853
98453,9972
98453,3994
98453,75088
98453,14945
98453,56948
98453,24704
98453,44238
98453,4372
98453,13516
98453,68381
98453,13133
98453,100101
98453,13871
98453,2175
98453,26158
98453,12751
98453,13808
98453,18506
98453,15513
98453,13139
98453,26092
98453,15210
98453,96202
98453,5155
98453,22990
98453,74766
98453,39889
98453,15518
98453,122880
98453,36894
98453,17190
98453,19880
98453,39454
98453,58297
98453,118389
98453,79201
98453,74776
98453,56956
98453,11571
98453,82378
98453,100127
98453,5163
98762,7533
98762,88
98762,11991
98762,5193
98762,19604
98762,26153
98762,3998
98762,13811
98762,14621
98762,50262
98762,50338
98762,328959
98762,182906
98762,30225
98762,22849
98762,64911
98762,37532
98762,214259
98762,59945
98762,208863
98762,49179
98762,159601
98762,5163
98762,116323
98762,59977
98762,11905
98762,67382
185176,88
185176,3998
185176,64911
170981,9508
170981,7942
170981,11176
170981,2153
170981,43143
170981,36805
170981,5191
170981,492
170981,2753
170981,6080
170981,511
170981,17680
170981,44620
170981,3212
170981,36807
170981,132442
170981,119518
8196,88
8196,677
8196,4377
8196,2417
8196,3998
8196,13811
8196,14808
41733,5810
41733,33833
41733,50882
41733,400
41733,6236
41733,6241
41733,32424
41733,53930
41733,439
41733,3343
41733,105731
41733,666
41733,46788
41733,11036
41733,43088
41733,20026
41733,40744
41733,7634
41733,1276
41733,13074
41733,15724
41733,88
41733,468
41733,7259
41733,3972
41733,5226
41733,27791
41733,5841
41733,39877
41733,46795
41733,7480
41733,5843
41733,114663
41733,492
41733,84171
41733,3419
41733,13766
41733,677
41733,64885
41733,502
41733,17518
41733,505
41733,46797
41733,5193
41733,82722
41733,6080
41733,511
41733,41723
41733,4177
41733,40749
41733,17145
41733,26072
41733,5859
41733,7690
41733,37296
41733,17527
41733,35726
41733,3603
41733,5137
41733,8391
41733,17531
41733,13784
41733,15794
41733,50910
41733,46803
41733,832
41733,46804
41733,20385
41733,23953
41733,11677
41733,5281
41733,50229
41733,15196
41733,5143
41733,88678
41733,23956
41733,10458
41733,6150
41733,71
41733,553
41733,27817
41733,26629
41733,9964
41733,10853
41733,13123
41733,20073
41733,3994
41733,13798
41733,54275
41733,5878
41733,47659
41733,24704
41733,81183
41733,4372
41733,70199
41733,18038
41733,2175
41733,12751
41733,13808
41733,13139
41733,2417
41733,26091
41733,17175
41733,17541
41733,26092
41733,15210
41733,115126
41733,63458
41733,144771
41733,22990
41733,2177
41733,32796
41733,41734
41733,122880
41733,17188
41733,40449
41733,14525
41733,88700
41733,155038
41733,5891
41733,41736
41733,49164
41733,57810
41733,7501
41733,19880
41733,73898
41733,91242
41733,50962
41733,41740
41733,49125
41733,126457
41733,126458
41733,71167
41733,122928
41733,39782
41733,46829
41733,26177
41733,104441
41733,31427
41733,101307
41733,62891
41733,53967
41733,42490
41733,51176
41733,47664
41733,43554
41733,17549
41733,94952
41733,88712
41733,43356
41733,12966
41733,66755
41733,188168
41733,3228
41733,149086
41733,37834
41733,196468
41733,170684
41733,20346
41733,329011
41733,67382
329022,6241
329022,1267
329022,88
329022,3419
329022,677
110170,1276
110170,88
110170,166624
110170,20385
110170,67950
110170,39885
110170,12751
110170,3808
110170,3998
110170,43725
110170,39889
110170,209558
329040,7533
329040,88
329040,329041
58330,58323
58330,2480
58330,19862
58330,308
58330,41367
58330,2571
58330,58329
58330,10530
173112,88
173112,69877
173112,195873
110817,132675
110817,88
110817,68317
110817,68308
329065,88
18701,5082
18701,11256
18701,6338
18701,44316
18701,66367
18701,11547
18701,34407
18701,51849
18701,322
18701,7067
18701,12539
18701,6038
18701,1999
18701,81633
18701,64965
18701,77729
18701,55540
45243,2417
320057,205
320057,370
320057,762
320057,456
320057,308
320057,3369
320057,71
320057,1999
320057,2417
320057,130778
180351,461
180351,88
180351,11991
180351,19604
180351,43742
180351,3998
180351,180353
320599,2662
320599,205
320599,370
320599,3419
320599,11444
287435,189839
329101,205
291759,3419
291759,206385
291759,17538
16091,8126
16091,2662
16091,370
16091,2153
16091,5011
16091,11197
16091,15783
16091,10910
16091,6039
16091,19343
16091,2417
16091,17183
16091,80308
16091,20398
16091,11444
310272,7551
310272,14075
114490,27730
114490,7533
114490,423
114490,6940
114490,20916
114490,1267
114490,3343
114490,56426
114490,14064
114490,7551
114490,1276
114490,50221
114490,30218
114490,88
114490,35738
114490,308
114490,5226
114490,38815
114490,16527
114490,15489
114490,14570
114490,16528
114490,677
114490,39124
114490,5193
114490,31084
114490,28476
114490,832
114490,13115
114490,58999
114490,19604
114490,50325
114490,44446
114490,43742
114490,71
114490,14075
114490,59893
114490,31329
114490,8903
114490,57229
114490,37502
114490,3994
114490,26153
114490,112692
114490,50330
114490,64993
114490,35348
114490,75739
114490,54375
114490,14604
114490,74289
114490,3998
114490,14609
114490,11852
114490,2177
114490,14615
114490,64999
114490,21017
114490,47015
114490,50338
114490,31334
114490,16358
114490,50341
114490,31231
114490,52329
114490,37532
114490,204251
114490,31450
114490,30639
114490,46578
114490,31681
114490,34248
114490,123925
114490,314805
114490,73667
114490,329145
114490,69883
114490,35375
114490,16547
114490,38819
114490,9025
114490,55965
114490,35376
114490,40333
114490,58212
114490,62227
114490,32972
220762,677
220762,2836
329155,88
76138,5226
76138,93103
76138,3419
76138,677
76138,40964
76138,30091
76138,120553
76138,9972
76138,15508
76138,40973
76138,82741
76138,124378
76138,9604
76138,132833
76138,232237
76138,64965
76138,23976
76138,108133
76138,142585
76138,18097
76138,78886
76138,93147
76138,329158
76138,132853
76138,40996
76138,60848
76138,18103
76138,91055
76138,42110
136897,6104
136897,40744
136897,88
136897,10685
136897,38849
136897,3419
136897,677
136897,19221
136897,6078
136897,10901
136897,180483
136897,11197
136897,2753
136897,6081
136897,16978
136897,136893
136897,19236
136897,18490
136897,65993
136897,15794
136897,7067
136897,10910
136897,63112
136897,2567
136897,10913
136897,111906
136897,73709
136897,11388
136897,6039
136897,9972
136897,5473
136897,100808
136897,4378
136897,17172
136897,10925
136897,9605
136897,17183
136897,48235
136897,23973
136897,12030
136897,80308
136897,47697
136897,10931
136897,32672
136897,35422
136897,72466
136897,47268
136897,48252
136897,47271
136897,130898
61322,50216
61322,88
61322,25402
61322,77556
61322,14589
153793,1267
153793,1276
153793,5226
153793,25089
153793,45350
153793,5193
153793,4974
153793,86498
153793,832
153793,158923
153793,15196
153793,23956
153793,51445
153793,47759
153793,44637
153793,9960
153793,11884
153793,10021
153793,212857
153793,184677
153793,151018
153793,32672
153793,132076
153793,65007
153793,42907
153793,50460
153793,179253
153793,108751
153793,51613
153793,130739
153793,117251
153793,10352
153793,158097
153793,65795
158619,19019
329212,205
329212,88
329212,5226
329212,19604
329212,12183
329212,43742
329212,3998
329212,11852
329212,68308
329212,76165
329212,64911
329212,71339
329212,67581
268702,3369
329223,205
329223,762
329223,1276
329223,5226
329223,7404
329223,677
329223,5247
329223,832
97429,8591
97429,205
97429,370
97429,7522
97429,7533
97429,6940
97429,1267
97429,8711
97429,1276
97429,88
97429,103181
97429,63841
97429,8840
97429,8855
97429,19955
97429,9964
97429,14075
97429,80429
97429,57229
97429,37502
97429,8915
97429,64652
97429,8734
97429,2417
97429,8966
97429,104572
97429,16358
97429,65000
97429,8992
97429,92536
97429,65708
97429,9021
57104,14064
57104,7551
57104,16527
57104,14075
57104,14621
57104,16358
57104,34236
68307,14907
68307,68317
68307,3604
68307,73034
68307,3998
68307,54222
68307,69788
68307,68308
68307,128775
68307,129456
68307,84647
279835,7533
279835,34698
279835,20971
279835,35248
279835,230350
279835,14621
279835,34308
279835,313661
279835,206014
279835,16549
260665,260664
171107,308
171107,3369
171107,139659
259023,7533
259023,271457
259023,14604
329323,677
329330,3419
329330,677
329330,3369
329330,11444
107829,88
107829,15489
107829,36436
107829,13811
107829,7902
107829,23498
107829,42180
13811,13716
13811,10392
13811,11530
13811,62080
13811,6241
13811,93476
13811,96411
13811,123058
13811,128513
13811,3343
13811,26677
13811,16141
13811,26927
13811,1276
13811,88
13811,56968
13811,5226
13811,11991
13811,15489
13811,193753
13811,121414
13811,35723
13811,174581
13811,5193
13811,170099
13811,216369
13811,51071
13811,108267
13811,48277
13811,5247
13811,832
13811,202684
13811,64084
13811,17091
13811,213163
13811,186077
13811,54064
13811,53944
13811,19604
13811,257131
13811,23956
13811,43742
13811,56303
13811,262735
13811,47759
13811,176882
13811,242588
13811,281077
13811,188605
13811,47159
13811,87442
13811,55052
13811,298749
13811,22555
13811,21704
13811,32355
13811,163003
13811,110903
13811,173673
13811,316414
13811,88691
13811,89807
13811,2916
13811,42172
13811,226575
13811,107791
13811,328523
13811,328678
13811,3998
13811,98762
13811,329212
13811,329349
13811,74136
13811,74366
13811,207067
13811,45745
13811,11852
13811,132373
13811,2177
13811,329354
13811,35731
13811,200118
13811,329357
13811,329358
13811,117538
13811,125348
13811,59917
13811,46117
13811,272749
13811,131941
13811,20896
13811,90804
13811,116551
13811,16406
13811,329367
13811,34838
13811,22849
13811,202703
13811,64911
13811,127964
13811,79185
13811,259200
13811,180475
13811,329372
13811,96762
13811,207707
13811,55126
13811,171000
13811,157467
13811,277614
13811,234664
13811,58299
13811,329375
13811,122387
13811,110497
13811,263290
13811,329378
13811,154076
13811,30226
13811,108224
13811,90442
13811,274620
13811,176520
13811,118304
13811,90654
13811,103447
13811,55634
13811,153827
13811,67504
13811,128781
13811,329386
13811,329388
13811,176859
13811,78245
13811,41392
13811,175681
13811,329391
13811,329392
13811,158955
13811,141619
13811,42850
13811,136664
13811,128515
13811,176528
13811,321565
13811,141571
13811,145207
13811,80101
13811,117439
13811,101308
13811,309937
13811,156647
13811,124909
13811,9021
13811,119460
13811,117693
13811,49179
13811,329401
13811,49351
43996,4
43996,8755
43996,28067
43996,7533
43996,43934
43996,6940
43996,11978
43996,8811
43996,7551
43996,35738
43996,57688
43996,16527
43996,14577
43996,31084
43996,28476
43996,44446
43996,43975
43996,31329
43996,37502
43996,60021
43996,2417
43996,28092
43996,14611
43996,56747
43996,14615
43996,16358
43996,56766
43996,44018
43996,123269
43996,30639
43996,45013
43996,32972
248131,677
248131,68381
116255,7533
116255,50305
116255,71485
116255,8702
116255,20916
116255,34202
116255,3343
116255,56425
116255,56426
116255,14064
116255,7551
116255,677
116255,5193
116255,4177
116255,65151
116255,49154
116255,14075
116255,8903
116255,65219
116255,59896
116255,3013
116255,35348
116255,59901
116255,88691
116255,28092
116255,60035
116255,57105
116255,67666
116255,14615
116255,14621
116255,70647
116255,31334
116255,16358
116255,31450
116255,59945
116255,19159
116255,95037
116255,50349
116255,35375
116255,278194
116255,133845
45564,5087
45564,88
45564,22463
45564,13900
45564,45559
45564,7811
129847,11844
64175,100764
64175,119097
107144,22450
107144,2369
107144,3343
107144,88
107144,54258
107144,492
107144,19047
107144,506
107144,511
107144,885
107144,3547
107144,11677
107144,13116
107144,15196
107144,86358
107144,15508
107144,73571
107144,15934
107144,73125
54222,54202
54222,88
54222,11991
54222,70518
54222,28063
54222,71240
54222,40950
54222,54215
54222,54218
54222,67998
54222,73034
54222,99919
54222,109621
54222,3998
54222,68307
54222,69788
54222,68308
54222,77059
54222,54224
54222,71339
252236,88
252236,11991
252236,15489
252236,23399
252236,3603
252236,3604
252236,19604
252236,43742
252236,12022
252236,110903
252236,3998
252236,13811
252236,51640
252236,32445
140117,369
140117,88
140117,1999
140117,14444
285828,139524
285828,26072
93418,88
93418,29648
93418,3419
93418,677
93418,19227
93418,19236
93418,1805
93418,71180
93418,224077
93418,89914
93418,56361
17541,5810
17541,33833
17541,6241
17541,3343
17541,46788
17541,11036
17541,40744
17541,1276
17541,88
17541,468
17541,7259
17541,5843
17541,492
17541,3419
17541,677
17541,17518
17541,511
17541,41723
17541,40749
17541,17145
17541,5859
17541,37296
17541,3603
17541,8391
17541,13784
17541,832
17541,11677
17541,50229
17541,15196
17541,23956
17541,10853
17541,20072
17541,20073
17541,13798
17541,81183
17541,56538
17541,12751
17541,13808
17541,2417
17541,41733
17541,15210
17541,63458
17541,32796
17541,41734
17541,17188
17541,14525
17541,5891
17541,41736
17541,41740
17541,66070
17541,46829
17541,26177
17541,198921
17541,104441
17541,31427
17541,51176
17541,47664
17541,43554
17541,37001
17541,17549
17541,43356
17541,12966
17541,67382
329569,3369
329569,172315
199823,88
199823,15360
199823,5137
199823,128
329601,7533
329601,88
294403,59515
294403,59327
294403,59332
294403,265091
294403,147510
294403,190062
329616,88
329616,11852
49220,2662
49220,370
49220,11981
49220,62086
49220,88
49220,3419
49220,677
49220,3369
49220,12651
49220,25752
49220,15794
49220,49209
49220,9965
49220,9972
49220,90547
49220,3994
49220,100808
49220,33514
49220,116065
49220,26092
49220,91897
49220,26509
49220,152661
49220,67503
49220,190538
49220,178073
49220,133270
49220,153950
3636,3343
3636,26004
3636,17508
3636,468
3636,473
3636,5226
3636,492
3636,677
3636,511
3636,9563
3636,35726
3636,3603
3636,14277
3636,87282
3636,26398
3636,11677
3636,15196
3636,3629
3636,2417
3636,3648
3636,22339
3636,329652
3636,209671
179466,95909
179466,243282
179466,146284
179466,198066
179466,174815
179466,243294
179466,157557
70944,4
70944,378
70944,1357
70944,461
70944,78456
70944,5393
70944,73076
70944,2536
70944,7417
329679,3369
29519,718
29519,3115
29519,640
29519,9508
29519,5082
29519,16242
29519,422
29519,18584
29519,431
29519,1267
29519,438
29519,456
29519,461
29519,88
29519,468
29519,308
29519,3360
29519,18627
29519,69162
29519,15397
29519,5191
29519,27618
29519,677
29519,505
29519,45350
29519,24387
29519,322
29519,41434
29519,18665
29519,5281
29519,2696
29519,18349
29519,6038
29519,53920
29519,3212
29519,2417
29519,15120
29519,18702
29519,22034
29519,36600
29519,2180
29519,12700
29519,5500
29519,2182
29519,2351
29519,29579
69788,54202
69788,132675
69788,88
69788,68317
69788,68302
69788,28063
69788,19604
69788,43742
69788,87442
69788,54215
69788,54218
69788,67998
69788,73034
69788,109618
69788,109621
69788,3998
69788,68307
69788,54222
69788,68308
69788,75358
69788,77059
69788,109629
69788,109631
69788,278036
69788,276250
69788,76165
69788,76166
69788,83428
69788,109647
69788,87449
201511,7533
201511,19582
201511,1276
201511,5226
201511,6951
201511,33387
201511,6958
201511,15196
201511,16460
201511,58574
201511,14957
201511,29252
43725,50882
43725,7942
43725,19593
43725,11036
43725,10837
43725,88
43725,132041
43725,39877
43725,677
43725,73077
43725,6080
43725,80087
43725,511
43725,95935
43725,6017
43725,17680
43725,35726
43725,3603
43725,8391
43725,20385
43725,115038
43725,23953
43725,13115
43725,23956
43725,11388
43725,13123
43725,154254
43725,54275
43725,44238
43725,51247
43725,12751
43725,17175
43725,110170
43725,15210
43725,2177
43725,39889
43725,32669
43725,179220
43725,74594
43725,30227
43725,49131
43725,43356
43725,37445
43725,27314
43725,131759
43725,281405
43725,52122
43725,70148
25332,40964
25332,44933
25332,162729
289123,205
289123,370
289123,308
289123,3419
289123,677
35445,16514
35445,8755
35445,20908
35445,97319
35445,6940
35445,20916
35445,8711
35445,7551
35445,57253
35445,16527
35445,56022
35445,21719
35445,74457
35445,40249
35445,71501
35445,20972
35445,14609
35445,14615
35445,14621
35445,50338
35445,16358
35445,121757
35445,52329
35445,58074
35445,71547
35445,71549
35445,57959
35445,35361
35445,55955
35445,31681
35445,92831
35445,63802
35445,39243
35445,45013
35445,39286
329815,3369
26092,53930
26092,3437
26092,15691
26092,53575
26092,11542
26092,4665
26092,88
26092,5114
26092,3972
26092,5226
26092,677
26092,25907
26092,195521
26092,42634
26092,4177
26092,27484
26092,17145
26092,51166
26092,5137
26092,13109
26092,37428
26092,15794
26092,26398
26092,15799
26092,39879
26092,43722
26092,96756
26092,5143
26092,23956
26092,73709
26092,47759
26092,553
26092,73710
26092,11884
26092,46733
26092,10853
26092,3994
26092,13798
26092,38602
26092,14945
26092,12928
26092,115292
26092,26158
26092,26091
26092,17175
26092,91897
26092,22990
26092,2177
26092,39889
26092,36894
26092,103556
26092,114669
26092,80892
26092,157624
26092,113546
26092,74778
26092,74779
26092,70832
26092,74377
26092,75798
26092,87274
26092,92693
26092,14813
26092,121433
26092,103559
31814,31696
31814,14075
31814,22826
31814,167672
31814,50483
179939,128733
154947,2662
154947,205
