P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,nonce
1795688094,-2018858352,-997332173,932822048,-1427739634,952081832,-2032336755,-1951749210,-910073144,1123
-1977793873,1786509434,-1631402047,-634705981,-8100922,2070840078,-1730652429,-110796563,-20438494,1124
-1106734783,52167465,268911190,635547855,222451867,-1701998385,112807740,826325450,1523448244,1125
-1229010622,1116148524,-1417297111,307040468,885281532,-754736268,940391012,180074729,-405864300,1126
-1621256262,582506077,-305848655,-144578439,-343587918,-123001677,-573354870,1581912300,-1968563121,1127
-1974991174,1900778518,-1445713676,565408193,997730581,-1279169374,-1197845967,1380954234,527963092,1128
-1548577220,1891013891,570522703,80741456,-2132899815,-3214336,-922444857,-1846269918,-1451011642,1129
1021225897,-123217166,2053251663,1371991509,1261686481,-2071064297,1309701421,897289618,662020147,1130
-19540734,1558091378,400751563,-1206909186,884276523,234902686,527089784,1614150834,-389056574,1131
1633989736,-982574079,156209032,-2071866370,1457925142,-844395700,1031612956,-1415375419,-1001327385,1132
513282561,1027478006,1956645177,2083380661,17582863,89576225,1823645203,32507378,-1344203091,1133
-1352561982,-181365390,831178788,1098993822,-1778203084,262909908,-1529147890,-1986195011,-1287782329,1134
1058539988,-185578558,-702780036,1124840830,-701096100,1807792215,-1640778365,-1858604066,-1968012134,1135
-637248764,-372232678,-1628896985,1480733835,1501496489,361392374,887557587,-1962541414,-346683617,1136
-1831023921,-711970953,25655149,197369443,708442687,-1512563261,-55475528,1769516100,-72198933,1137
573843733,-505464055,104509828,8984583,998465758,-1375953145,1985223620,1434151288,1471227786,1138
-101979506,929139246,-1499063750,-138088447,-2091133248,-1314505517,-1054108594,1057733276,-201900440,1139
1371271135,-359936963,-1927885924,-1858676164,-682329764,-777048960,531478152,-1483020140,-1934420801,1140
899861661,-711515173,1389875127,-747172796,172756830,595841869,-1482120894,-288166916,-1914916509,1141
-932817795,1889746395,-2066268859,1122113838,-913854815,710257393,-1878473009,-565877831,-1003068036,1142
-317943414,-447081528,745932214,1208172121,2091145472,-375887611,-1452030989,693511017,31533650,1143
1219909171,-1091226462,-1294620989,-1385827322,1423916050,-149265872,-1879453146,-2075206327,886102066,1144
-88768378,-858470656,-2106746808,-412085667,522392707,-2073616641,-1724778859,-811471118,1849213745,1145
-744932736,-147167364,1695697985,-400045729,868892085,19618616,-603423069,-222373375,780527020,1146
-1573347798,-1139485286,-490596141,-883821034,-1818151675,1773107422,-1845582041,778339368,34479148,1147
1662039906,-969274513,2004528561,-406963129,-1323994041,419418940,54309626,1090322529,-1590426046,1148
389671812,2145117073,-1527510763,1233159180,-1469719878,1783022348,-2051325938,-539702184,491589278,1149
1373033639,900209839,-452846465,836653908,1603762775,2092388426,2090324604,-991509326,-964785014,1150
1683390139,-1802295810,760096281,-639551284,-480090865,886362908,1421717432,-123984962,1911136063,1151
-816277125,-257448253,-1088825711,2010168833,-529823647,1776351262,1401107295,238151732,1059351043,1152
-1538896369,-2147191536,-857874950,987020073,1471328464,-1031817952,1378820899,-74537320,-956499195,1153
-1010805175,-752577390,118866606,1480217688,282070790,-91969224,-332561893,923547459,676645803,1154
164231291,-158955042,1463590900,1125365536,737902281,158540467,574276844,26405536,-416066937,1155
1150231208,-1307408117,562470904,471899654,563708414,1484928650,-1933297010,1157873288,-179534132,1156
-316204593,800519829,-386085676,581270723,-1476209352,-1974490010,1811428299,622496153,-832768339,1157
-1225397206,-422621264,-1892972016,1986893924,1569941083,-196007805,499412699,1506210897,18924586,1158
809898142,-1455537436,1459915095,-1041232149,775600619,-1506565109,-1379240415,-370255330,-1449664173,1159
-1858570330,-178778729,278416105,748553939,1823589820,246421636,1330825256,1048709237,-826856638,1160
-962982243,-1779321284,873359438,-344859656,-994613225,349387030,236389036,-1291402824,550462773,1161
1060897773,-1594715960,905969342,-45076197,-1247056685,-1954662279,1416904311,1602705170,2121835841,1162
1360029005,1525268258,148747967,1509656354,-401088348,2044470563,-31391765,64312759,444204974,1163
-758124746,2114519398,1538929599,-298406786,1932388652,1918812003,-989183194,-1342770540,831393553,1164
-141753815,1217804439,-1345550746,-627247654,-1046590495,1116269021,271676080,2115695661,-90936533,1165
491113906,1170149863,-1495046915,1079586163,-2047330438,-1633585053,900890127,703273569,815972306,1166
-2065680594,2139098110,1808099461,1687155744,1863110889,866970503,1663098464,-905196065,-2059288708,1167
-1022888243,-226631371,-741655528,-2044232409,-649763655,-380383728,-128808664,1260302563,-1946691949,1168
-1905112530,1081243487,1223781231,-688531791,1517103337,-668321084,-694722076,1812416669,164260076,1169
-264261155,578585557,2083519241,1433651178,-1988364682,626784583,-1564185434,-1224038413,-1148908699,1170
-707631582,-1176210536,-545513364,1096277656,60337894,-566402073,1305815015,432083489,1765343929,1171
-2145610366,-823209898,2016380091,-1323964321,-1268729264,175794963,1298409975,864683669,-825775236,1172
-1256630273,-1738046399,193055017,-884003252,355159954,1475535131,-1258277384,1179648754,-1843814130,1173
-2137634941,-1760946535,-1201235151,1401412136,-1652326893,281737650,2134135009,1753450681,-405481198,1174
-541643243,1362318453,-917209502,-1421168238,901082255,-1819129715,-1535549512,391996167,1956639857,1175
-584837633,-1246486545,-1384255147,-877807370,803218318,2072190234,-189503946,618090746,-1047520440,1176
-195638409,-2088485895,-1277035719,1933534171,-253349407,380543811,-710245214,1244109778,1567919548,1177
-229883901,-10493314,306224786,124677853,-48971427,2125641919,96047921,2009072231,-1988696336,1178
725694310,-356315339,399972198,1243891685,-1393795827,199104995,-584104035,-1277168619,-1870364117,1179
-1177992948,-1219854598,1262881645,-1085606527,98684587,753873622,861927400,-495189500,1776115817,1180
-790343802,1362687904,808144386,-111422585,-970085328,826813758,-2037672678,519250070,-1226180429,1181
-825905822,-1257441718,1271401695,1573838201,1181142822,120575349,405727680,-1930300292,74101168,1182
264296640,-2115409201,1977403230,204415646,2005195616,644061434,-1927425988,984915709,-1028258351,1183
1113589727,-934581012,2111371281,595577691,-1898896588,-37365528,1885835610,653708816,-1332492192,1184
-517547770,594672605,-1998955372,1996524759,1790991135,-1466296421,538626090,-1698301841,1364159399,1185
-1809184245,-192980488,2051517,-1209617788,-169436796,-291473950,280598057,-250154514,496585271,1186
1257785578,114084105,938277080,-1562935565,750217762,1107840618,686956757,555511926,1252949316,1187
-1918399497,-1514253209,929829729,-1001101523,-50016542,-1674411586,649554342,-1066774559,2137513924,1188
-925437214,697033277,-1892083939,1035362936,-57977753,-1452021132,169646336,548850974,-1987404023,1189
1746687631,1581901215,-1602656909,58504395,1967769966,775052,1350385641,1087550362,1781330946,1190
-710700449,1258887833,1236639205,538477069,-302373306,-849330006,763137484,901334631,-1682693775,1191
2306446,1403227532,-141890978,-1985553170,-321937689,1833407404,1487995533,-2063095161,370049527,1192
500961966,234387186,-774962280,-1762504145,-1925817083,2003479358,1489512713,-1231180504,150358015,1193
-952593870,1971934472,899113818,-627511417,1474185374,-239742309,19370900,-527082048,-407800228,1194
-1427271093,-554639407,-1667295613,225782934,1461867210,-1995446639,-474458710,1322945387,-1184425501,1195
-2039755570,569875988,-505033864,2132558890,791644078,-780970720,-1638717373,17550897,-1151243853,1196
1145936632,-1824023970,2068991761,8759489,2084938853,-654641443,-1168633740,-935599005,1926517673,1197
-1021874412,-1574340438,1323625941,1916444678,1359634407,-1838079630,-845174833,74099346,2040606551,1198
-894541592,2147044372,-1767515828,272210741,901723810,1021701596,-594057672,-1090521534,1333815899,1199
-1907526236,-1352735220,195935478,-1381705889,-1282760864,1511643159,-419989706,-573094088,1293651775,1200
-1418574213,1266156287,1668972349,-713697547,1083944143,1790615232,-1654284881,16490401,1607559719,1201
1432419321,-1463550129,-140577934,-1561611615,-1026334698,128798668,-11573521,-403814695,1196121671,1202
834191132,563757016,166903589,846152547,71004346,-164284776,-1426579384,-862823418,2035934483,1203
1049472556,946806049,313734053,2083868446,-283906110,-1816884873,348535758,1380856286,-1419271617,1204
-1406506297,167495297,2131755145,574540860,-1994651898,-651790780,-233259790,-444658776,1797403156,1205
-561635085,1228509002,418374400,1017233369,1910065625,1548832524,-154742948,-415561545,-674128594,1206
1103008915,891843619,1919648740,-1096378000,-2126776507,976642999,-277393847,-2052701737,301211458,1207
-1660224839,-719493144,795068896,-179605344,2085325552,1741729641,-1147295486,340287515,-1221530202,1208
-1748100801,699867711,1420508703,-1712353997,-1954846982,1054550122,1355692750,301360163,1704180183,1209
-112288300,288362251,1178253984,198548257,-1632111342,237438281,-1366808355,-534007963,78077369,1210
-320469872,-36559829,-157309480,1883417846,-743401423,-1473173791,-1684342661,377736581,970835772,1211
552388720,-526592452,631755899,-2051983078,1950053215,1664393404,1619830409,7982332,-2121195383,1212
2045381561,-140735579,-1302030041,-1900369591,1694373660,-2053657506,1745164039,-1666246001,186360579,1213
230790918,1150401421,-769652517,-1441730227,1897452954,-1958906470,-1702940697,1849571982,447989604,1214
646078682,-475565329,-871390934,-1801395724,-1127215429,-472895434,-2061632200,817352620,1812144083,1215
1220733402,1527968760,1373298604,-203672575,-509133056,-1704695759,1828740817,-1941711453,1905817010,1216
916689231,-1921138817,1346678449,-314272945,-998711502,-1181401160,-656212283,1927284656,-1166199946,1217
488583014,2138771440,212101982,1640776224,-620381887,-1726219036,-1906392009,-1458583200,-1821267861,1218
252865313,294469024,740284684,1705851614,676159728,1735612399,120942055,287817859,1350032461,1219
-1017459109,-268752771,1978333573,-641386894,1121589300,1535627533,-2139201909,-1038014465,290758417,1220
1098215311,-1819204702,672183188,-997583233,-1591959023,1590560918,-1541733589,358924915,1166041555,1221
-1156255800,-1033059129,-1628941724,-574360599,1662435802,-2026610111,-332372552,-1138328438,-981339906,1222
239511678,-2077816804,-1605145964,1977328129,-2127762516,34148380,-2098783139,-1442588681,-872579191,1223
1311196836,-106970266,-27616902,1096919507,-1941576881,-1148573545,-1126547215,-708314260,-1008035443,1224
-558092258,-722810285,-1982763839,-1538787650,-768256585,-1155323364,1487283229,1792279655,-1893541793,1225
-1090333452,-2144143875,1300318701,-1671241542,-1814595986,-1238390245,-899133192,-2114728063,1614782231,1226
350721409,322081766,608125591,1229749357,2106748168,-2019013660,1631436268,269482661,-613741683,1227
1428707754,1851442584,-432411628,-932515055,-900239280,-1825897959,-241583929,-1848091850,-127888813,1228
501378878,-686761324,-2088245225,474635485,-35056197,-2122952182,-689555483,-328766242,-812382619,1229
-1324954264,-72270555,281127321,-986544116,205492687,1621335621,-315411027,1217875467,439631579,1230
1273829049,1956264621,-1017640411,-16002538,754908663,-983620720,507238290,92112017,845169087,1231
-735551561,-803876339,184442711,1281004069,1385504891,1610552637,1329718592,-1825406615,-1638489576,1232
1435785822,815285986,-373410452,1743606357,-697163461,-398588765,140408475,694394540,2120233038,1233
-245967945,440941456,1063965065,571965972,286368386,-1722614048,-1793293392,-784085724,-2106185099,1234
1212346005,922709642,1701816257,-1127322537,1553330224,-1949779319,165787306,-350111961,-1791722928,1235
379614220,1928484188,-859110109,1399721908,-1261351100,-729062086,1585378422,1363837937,-2086554549,1236
2143090864,1622128349,1597109592,656251013,-533427130,-835286533,-274123091,910961777,-688940593,1237
-1389191492,1800267373,-1339575070,-505876739,-1053995407,-486861128,-946216718,31527985,1859165434,1238
25514635,1522385409,-1303496053,649396329,-765098267,938487098,2104853729,-1351464947,-1200500728,1239
-1789005985,1446667818,-318783149,-1878521698,-711894154,-1267234424,819793348,-333549322,-1067262397,1240
-1909454726,-834823485,71193578,1022459890,-1764821644,-476887666,-1886219016,-1536184876,-564627619,1241
1250994734,116588321,1950835017,931412045,-1785829979,-229106858,-1190765526,-1242997803,-2037634268,1242
-1598042271,1112632376,-1314593605,-2064345104,-360025647,-1181492722,-905864134,1401650633,1498823971,1243
1887279592,619060228,1757610685,1581119360,-221507460,779769662,-1724582465,950825569,-1128300403,1244
354358523,1185073712,-427854251,-90179426,-1032429792,1631235879,1517741966,1182006712,-1246071599,1245
2102866173,868195674,190409261,-1590730591,-89460851,1308493349,1021778343,-59011915,1110449229,1246
-1573544140,-1082937110,495139124,-648301645,-1788657024,-260884582,209130866,733206170,-870072411,1247
-307733430,1032442214,-475670763,1910759410,1461134543,819827536,2110234109,463074214,-20845578,1248
-938485447,-2021432149,246586678,-1430660253,-746610226,1938486228,849911487,-489984068,12306203,1249
-886780648,2138053177,-694999057,-90254415,2000331106,546719824,-239422936,-1219121190,2034503012,1250
620414298,-1211954636,-1276556186,241897338,-603612123,1004323455,1293052691,-765941162,2028205630,1251
-1790992108,-396140128,1273646893,1140022977,-2095964727,1783765674,489531322,44084386,1278547200,1252
1716058368,155203512,-1388941930,129700054,-750537019,-30219844,-1643286787,-212336905,1791234960,1253
1041032846,-1111046150,-1140253552,-1774696334,1619853207,-51324314,-178433967,-1830997324,-1663311819,1254
-1933681599,-386291648,-1176627427,-64612541,3725046,-1865923149,-1018046817,-621512010,-1994921772,1255
-390045329,455922411,1307537316,-1529018160,-1205287248,-709979324,-2097518913,1585457436,-1316275832,1256
-1981502206,820237626,738716282,1694941906,-93285473,273734712,1297061523,710768651,841541233,1257
585354940,1908782198,822645265,-283318167,1547337136,1063453326,2088576570,1002380105,419781984,1258
-962140353,539485990,1453468485,-159742687,977149966,-416227272,-1543042955,-130339208,1665358208,1259
-1472853,-769828300,-417966330,785687006,1671485157,962569053,2021799975,-1956015945,-910079922,1260
249473672,589348789,-65093617,-1760901687,-768699241,602230872,-1358431149,1110767089,1080788320,1261
1500126655,555099500,2043713207,-1274625017,1951936365,940527955,1117090208,-1175889981,922013915,1262
226163543,-461331207,-1158342987,1582484512,1070689833,-1156451518,1342382265,1225612111,-1064494660,1263
442461190,-2080373593,-305811110,-805531585,-135227990,-1925126278,1329767241,144024113,-1407643738,1264
-1872278984,2082095312,1011531321,1916375151,39209016,1734421182,904514734,1444368357,-1253356592,1265
304045058,-660737114,-395943797,1041138193,2112544234,1266707739,1202531882,1609274620,-1151413681,1266
-1730902179,1267619699,1409805798,1309514941,944287328,1006054357,-24606121,-1098061397,10097134,1267
-1365370969,1969501255,-2102610206,9449798,28653104,-87320179,1983433299,-578511883,-1325897199,1268
-1541452274,2058197499,-318359162,-89269877,2131568741,-1460922957,-1669724898,-145814666,-286384615,1269
1017410484,-162937513,934828677,-1462336548,1880403169,-1063022564,771993664,-1857128458,589491662,1270
-900503558,1389819936,196171896,-606355580,-863230430,956183346,-1506858637,-1619822639,1359676979,1271
-1946608391,-314611848,-352388787,324393097,1339489790,-1465766680,-274880930,1142562576,660994852,1272
-325232874,1791093862,-809488086,1546711268,874180289,-247697801,1413145981,1399079701,-1052783074,1273
-1252425823,1724628226,-856229691,610872569,688010546,1833714578,-1672444587,658979017,1760191893,1274
-1291763018,-612280501,1031234853,1435493841,-148429393,-894781904,-477570187,-606218965,-1146366270,1275
-1707626538,1245857678,-1307649253,-862263384,-2047123928,-833126271,143539750,-61549269,-328778484,1276
2075369722,1611389893,1352959203,-1439333382,-43735096,1287055803,509472589,1285544261,998956424,1277
-1743597501,845892503,-1614394949,67038107,159883222,-1781898706,1272394682,-1501471210,-1750181292,1278
-1111602579,-900958452,-1255918382,83650639,308209855,2019811673,-1471994259,-1868994819,2008128294,1279
-990032089,-421280365,646203000,-1768840541,-1958057703,2064274141,271666814,-806476928,33741662,1280
477939390,-964516854,-637605632,-1110852599,-1089977661,-656672974,-881583801,-722842490,-1844345366,1281
-495179179,1193821294,1536122943,489178348,995257656,398253157,-1165367637,-738191964,2045141502,1282
-1189433144,421131751,-623016179,-132166700,166057836,-942503825,-1495712072,-745183511,566725032,1283
-1546037826,781196976,-742491048,-519337589,1460506432,-1093512696,-682051447,-1186464331,844797259,1284
-1358601996,-940747200,-1208334500,-217595414,-1408380143,1638160690,1182313247,-1903052013,-1245287548,1285
20799836,-1519740911,396106370,385511646,-1319065954,1233561361,497243571,-1002385480,-967657578,1286
2025195495,1568617727,279159269,-289519694,-1716029251,-216139131,1865263186,-1969903099,-738337520,1287
996055292,2044175705,1912232942,-1029548519,-1456593459,717193704,123154274,609456836,290513765,1288
-1791709392,411417979,-436702721,-2049635577,-1943855989,-1783100727,2088149948,2043207214,-805661594,1289
1921078459,-777738880,1889604736,510605570,238523012,1818947050,-1024328605,-780746980,-1349560533,1290
1918043791,-657062119,1942864336,1575723485,-551172100,1927548117,-239070808,1648987409,-37854023,1291
-1032074734,-1806948258,-673920333,15637147,1472706331,1764518775,-147590661,-1530638361,508955749,1292
827144533,1497764410,-1822899906,592999293,1107695945,-1069309366,1917598063,-168793268,-250319923,1293
1380545475,-1918295668,-1025382931,27387049,-170711883,-1901724585,1777914073,-1100905924,-1922157969,1294
987956560,2091710007,-2080459829,1084016261,-1133752441,109753429,-1396776067,-1895895177,1683865369,1295
5197468,-655379337,1511853079,-75650035,-239269465,-2090859293,947367436,1197700727,1724043411,1296
631139723,1078404174,-169185350,-37900630,610786452,1673484191,705134850,-997360406,182356258,1297
213155174,820155779,1436483619,-1597107334,322542937,-122105394,1543978757,1078618476,-1640165249,1298
2121159797,1986768165,-1013014339,-1034667414,374397943,730836023,2063402386,-1593738395,-426053322,1299
890454989,-1624931394,-1239942255,-1316094970,1029777722,-1874323041,-147427628,-1453902088,521325811,1300
-1567753927,2141259822,1422451203,1142174301,-506332469,1422180639,-230236079,60836404,-1568716647,1301
-1215488979,1194801991,-2046072039,1885575259,-230761485,2129631881,-894143929,520524495,-251660000,1302
1040553634,1953960182,-509421952,-1803806644,-1466926644,1344247432,-1342143238,-972890428,1201601169,1303
1607971383,-1740060237,1702929807,306447875,1203701306,568520132,1368485351,735302833,-1959906421,1304
1707280239,467432492,-355309418,1939149571,1741782324,-1846709247,1625943468,46190302,-1611518560,1305
-408236922,-338307454,-1069872913,-1833316984,948768946,2092592574,1305698761,1799800069,925436361,1306
-778801191,1592460918,-785078984,1667845883,1677744154,-1633437315,-517053817,1821298491,-428990572,1307
897508098,-843097646,-755138805,-230697309,-287280111,1277706204,-1416052630,-1793812760,1458591823,1308
-2123747867,-1581772067,-1511095605,-519911596,752843140,-1504259673,-1480927123,-1099888896,-1489999735,1309
1079952164,1097526462,44922396,230808383,-1962912332,-843205671,-317962710,-1069399290,-1003455394,1310
845045539,1501861693,-1778627529,1199424021,772761429,773543297,1253082972,1942530344,-548736534,1311
1254087271,-1780081161,1812847500,-229380763,-1893708896,-1711545901,-695597395,-1538363431,437009346,1312
103238574,1154443196,-574031503,-1543858871,15186948,941950067,-464406900,376188405,1957009939,1313
1688107872,1647240781,325145208,710297700,557705899,1955345634,-432797468,1345607800,-672425734,1314
620286203,267926905,-1790341985,641294130,472700287,-1875176051,-757392213,407913359,-1248219888,1315
412447667,-336992380,1226165101,-555011099,-1035028807,1987634964,-1955283469,753684365,-11794696,1316
-118911487,-1679129214,867980185,37772128,765852660,-946894864,-827028635,770810813,-788420199,1317
-505792018,-630432277,898039035,-176847814,-878999475,-1700180958,1164166142,-1978647126,1731269027,1318
2045762601,-2021445013,-955698458,588561271,1880912899,1134139253,-68806134,-422814072,-694896839,1319
1049254244,1612844745,-503626420,1424253061,-1707511251,1053811169,-1765704668,-517986813,861481666,1320
-992907164,-46604840,-912786376,-13299503,-1314527314,1066742255,-1647397583,534987174,-1496473264,1321
1599217934,1561783550,2090165708,-1456407598,-2093737949,636594689,-510854752,-150563530,242257561,1322
-292586557,-1264315962,440225219,1733207215,194057026,1318931473,1702282680,-1860751957,1909882427,1323
467936820,1102236518,-556024461,-121963562,-997837329,1140513209,-1672705808,22787220,232795751,1324
-350925097,569798636,-611694272,1632096071,-533618580,704523801,-1935701881,-64143533,126057971,1325
-786674656,-71790585,-1817846612,-251603546,-1987223823,-1796669756,-256735636,215629123,71053268,1326
-1486463159,1290101220,-1751904412,1167007214,775402779,1958644022,1115987319,-954134587,-1793877846,1327
-862910871,658758027,1616070660,-889795263,1555757754,280033121,1743899196,563200122,-362152378,1328
450920876,474288123,-380629630,743287057,-706990980,1483678903,-513458262,823440661,1038252977,1329
-1797389395,-654000976,-1157628805,390975388,-507827807,833948885,-1658078421,1475309089,-1303290866,1330
-807608339,-1623320090,1071741627,259358526,1414655909,54582688,704832912,1570243902,1921494176,1331
-1318818433,-1259139326,756473400,1736640778,631014160,-753600055,-1403440389,-1524640923,-708965553,1332
1912749754,1861205208,-2013333163,79818147,-60889654,-463157628,305444194,-1056659421,-1640176689,1333
-1271988926,-1342127748,1191607195,-1776678779,1489803117,-1911086596,852933374,-1599511656,801877570,1334
-1355124406,-1897020485,1097323199,1409005761,1209301176,-1632546015,240902187,1345092205,-795386643,1335
-1921254486,-552074710,550405066,-1056675273,1634632059,-825678176,1258149377,-666161981,1013406800,1336
365736727,1451215967,333315654,-1896147691,-1733972772,935191851,1114924847,-1315610249,-2006605114,1337
447932305,267172849,-734398136,1427488204,-627827323,2127841932,701726100,2106711968,110829347,1338
-633229052,-1707103269,796836503,258003440,-1441909461,1493937845,547337796,-858933701,-825183896,1339
-971786654,514374587,1843028377,-961435052,1745550043,-1857739072,-985225030,-556818136,288977920,1340
607007520,1103169157,-2119116481,-955668447,83875737,926394533,1713180338,1088234817,-1702209467,1341
1147353082,-1618497523,257021635,-1693916361,-130930443,2124438439,1398569898,2073838088,-804530554,1342
1262118357,1557589618,-523224509,196592249,1836051211,1181194753,-514262035,-1296301319,-1599840226,1343
-1505176769,30172801,1411348345,501993220,-1427404728,-819540821,-351485398,1465054228,1285467943,1344
521131448,1354705715,1551340487,-1856185914,-1903033586,-588177697,-139436309,-1774405815,1927033399,1345
1993626566,976372626,-728986495,1382570174,-1077055262,1688871084,-1520701388,-1258082134,1509460796,1346
-1595561448,-633185186,180814808,-827734884,236606422,574244164,-911189882,1848500059,1466785602,1347
155142011,-169721843,52032222,-1645579396,-998488129,-230232334,909745603,212555056,658706902,1348
1506158775,269498893,1340149180,15823830,1210289651,-1147453507,-1127280176,-9756578,1779478296,1349
1569247155,-1749512202,-44465694,-478278640,-22355740,-1269522702,2066756160,924980988,1969916248,1350
1644448854,-1312202607,1297792289,-390976546,-1576190144,1445729495,1634650306,52012547,210369603,1351
1741709532,-1548691559,-1496328179,-2068792891,431340737,487773728,-956246558,1894812814,799769516,1352
-1160409214,-187023525,91691441,36343567,-1195766962,-2092248120,-1589278471,-1229322637,457748454,1353
1068308457,-687884466,1741647648,879379463,-2005271439,2137207704,-709184566,1061749927,-1025234830,1354
1314794892,-1093911588,1279096314,-862237043,-1809814133,-1034944446,340628126,1146886361,-128578342,1355
887397683,-172274710,943318486,-224699881,1060722657,1003833095,-2136937004,506672622,1753388448,1356
770509998,1860475981,-714950282,-315787151,988942352,1646402256,441972720,-932988173,80292087,1357
946682833,-314851666,-112081888,1673279954,363700382,-1223514515,1294147427,1768363633,-508040323,1358
332842992,1210488946,906444507,390122658,-257380635,773415776,370871407,-1189806304,663738438,1359
-1662302955,-773457010,35330829,1673213270,1453991396,-1512551123,-541675152,1914272793,-1516319891,1360
-899280790,1738757961,989164055,565618709,-2106957280,929206416,-806363185,545165771,2137035284,1361
-332163807,-398601863,1293927456,-1837389572,111882056,605983956,1710325130,673457955,-2032525713,1362
-374600996,-580617092,-424490301,-946313026,514938973,512065331,-922051503,-1268285948,-1002682743,1363
-321179477,-277137940,-1779496020,-1749890324,1985911829,-2051176981,-1941430507,705396620,1557951600,1364
1380068864,-1759767036,-532845701,-1241122005,1056620467,1823019666,-962121752,-104933298,2110128484,1365
73074020,1758429409,-205430064,1604404786,1919886049,1824387505,-257561535,857496323,-1597918096,1366
-556681493,-1684291487,-1453826449,-1728093829,310690362,-168798456,-762923333,-1285816107,-1762692925,1367
-127951654,-2127551715,-1632619037,-659174857,2088997136,772142044,1560827038,-1193258658,-654820040,1368
-2141198254,1604365275,-726773358,1579168824,-417287992,168210371,-36587595,-992983302,-1865174591,1369
-251147784,-1971592311,-2064309722,-1551236989,820808683,157149054,-1031055766,-1448524504,-395628407,1370
1048219634,-1429775437,-1060199866,-504780057,-1036621123,1102507185,49990270,-2019660789,1780780097,1371
-1059561274,1292194196,-797589714,1776104796,439534460,-1489308862,-657492662,1151777408,-1423979460,1372
1622933031,-1229965589,2037997454,1757223633,-2036061951,-1401962088,310735029,1061133846,1106307360,1373
-1955593671,555758714,-1526189750,-64940337,1765383605,-1039699679,638295419,1454225234,663583996,1374
-307647590,1084801742,1693452577,639765040,1456072477,1774079036,1200061506,-876479707,457065914,1375
130706799,1804588364,806595013,1184668327,401718849,-670293686,-362063039,-27335010,251545702,1376
-2052735427,-152202964,-1618849637,-1396175377,1860092738,1607217778,-1883420279,-666941212,799613934,1377
683014170,1178066723,-903138232,1064319757,-606373296,419815231,935869965,-1317304229,-483569768,1378
-496450678,416559357,1955804082,-779937677,-444836605,488804791,101880925,199557687,-1037033904,1379
-582018070,198068926,-151786026,430726630,1229803885,2122070293,545430676,166451355,1549114331,1380
1811443038,111980726,-1858948857,691435508,-786312386,2038233502,1926407541,-1114649098,484383522,1381
-1478144760,-691785709,1466911979,-659664782,1380542387,-756455984,419210666,-372754145,1389315326,1382
1268853389,-974082669,937566452,-925751972,-1743966678,471561309,1133140229,-1382682548,-1255859160,1383
-909542120,2075083313,-1712790878,1012602132,-1615521894,1226225398,-2076836140,2068366632,1362845818,1384
1806990093,-1431686594,1257108296,1405926314,551470123,736300616,2141955375,136967464,213862251,1385
294754072,-1736875057,-1008319692,-279775185,-1572929991,1153501118,402469379,2029970809,-1137718614,1386
-636676437,-1925560802,-34424941,-1958660687,1034309967,301525102,-1340974223,-34108337,-1719616447,1387
717646410,-1249844841,-1898795571,1546222078,151862276,218938719,258783042,-1772449292,1878662369,1388
712105523,-634329063,1192415167,-1736108296,-154635227,178964063,-1106718674,980023248,1345824715,1389
-1095329700,1062874704,1148984590,640170408,985487478,-1038642759,1147495103,1641006486,-1187922094,1390
-1263714000,19124599,1546016245,-131165974,1954374016,715929338,-1691591284,1435435857,-207959626,1391
-1523525775,281729003,905199000,169314613,1908058675,-1632076270,88801204,-322182266,980424819,1392
1383082807,1909484571,-1550919174,1239103580,1022982743,-651396249,2044122568,623176360,1430145977,1393
-1736384721,-1814355655,-1069488540,1825439000,1208286061,-577178045,-1071943606,-897437888,-1903510080,1394
-2097597809,-1564790594,634707823,-636227112,-711942675,651722265,-130468733,630825941,606870429,1395
2046111250,363471151,1413336157,768347093,-1067463062,1543427628,-1941242994,25195064,737650082,1396
1383114940,1771942031,1821119258,-1855236066,-1497165248,256092553,-1564669001,-1178812929,-352985286,1397
148517368,523711320,-1327945680,-2084113715,922396765,223838213,1390967476,1976596149,351776448,1398
947347325,749624419,1400099246,-539218331,549219866,-784910214,-419079277,-118175659,-1628300857,1399
1443041281,-911273117,-1166790915,-460797573,-1708094053,908816939,1269544562,-185229065,-665311369,1400
-1498754827,-1639295467,298345997,597283404,-252048306,1232147468,1984840244,-116854370,-1030532735,1401
-1658779613,1121333076,-467307220,-122516959,1000732753,-826444764,-859506922,1915903118,-1647159934,1402
-132892213,465740152,2036930155,-1807604237,-1944298199,1705924489,-503440196,-712357290,1424146235,1403
-352594689,1801988031,-1537798018,890264593,-797975109,477402497,-695525320,1384271363,-1291268069,1404
-1023435120,878587191,-1358865537,-1666900503,1364538371,-1538689904,-2064381929,-1965604887,-1643587617,1405
-952429829,1405541076,-1730201681,700757629,561342924,43254903,753270168,-1588280667,961045858,1406
-1078060007,412208823,889062417,-165047440,-1670274064,188106857,1215001931,957859713,301288709,1407
1420798890,-1393183922,733801136,1196690547,-631440715,-1251442948,-454314834,2039871316,1591144318,1408
-423932061,118255825,-371492844,1040925301,1288950092,-2062683153,2015682072,2010938718,1049331031,1409
-850839333,1294498696,1497907019,4253653,139020916,1728894693,522354267,-350772575,770202493,1410
