P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT,nonce
-588863860,1404453062,-1394120673,1263338930,-1774663984,35896541,272824246,1455396914,-114091089,88424
-2078393780,152471641,1033389918,902075583,-857406329,1155992898,1572887247,-861822941,-1207785974,88425
-497090926,1666121766,856299951,-2069870916,1439021022,-160150386,-2028443778,1200279137,-1919363090,88426
1408359236,1992259918,-1135873909,1596460035,-1056388360,1270094275,1708036102,-1936732794,923425558,88427
-1419596356,-1001470837,24694031,-306917327,-1149230861,-849482843,1924222764,547699019,-1376500463,88428
-893492292,1877822030,1899739720,-1213529308,-776390714,207396977,-1717756345,1531874987,2111704296,88429
1321426181,-84187655,-2044600771,206459250,-59135561,-667873890,725627216,-1388565012,1033606898,88430
585308552,48954294,-1532564076,-2133700259,-1701459787,-507695380,132737349,1389623518,-1063116379,88431
-93614074,-665601900,1953918670,-1434480683,1208067113,1449154511,-722852808,-351619419,-433792945,88432
-225264894,-1852699903,1514527638,1008052020,-232248419,-243480295,171227142,992018667,-1405540946,88433
-1463110939,-1506109832,-39393204,1569983017,1130237790,1652369184,-1662913948,1809657768,-169809021,88434
714778105,946498313,140551815,1553907710,-1871182756,-1172728638,1443006604,-171700605,-1192969939,88435
859959214,1690268251,1340661905,-1307896745,1923634423,-939580770,-1437328717,-1412867187,-1975273092,88436
1297049182,1965867547,987582610,-48941190,-1217765600,-369908724,1085526281,-1366917292,1363272429,88437
399403088,-1050563293,1447310548,1913138134,-1283753645,-1558821170,-1175819972,1364167283,-1040341591,88438
38315839,-633236536,903367641,-747777102,-488174106,-1673531520,741770247,-1612486298,-1442970137,88439
1095306126,1037044558,-1138890822,-850382928,-240097137,-839177720,794164262,-773960050,1554497381,88440
1008465832,1282845192,1268220399,1486036428,-519435498,1297228713,-1096161575,2009477779,1846557600,88441
-39789401,759774869,1536005548,201819852,2057925884,-1449569440,1698175891,1299198015,-128532739,88442
888884240,757032500,-288744850,541744117,-1579592217,-1534967238,1522786838,1815357504,-17063757,88443
1357602329,2086208104,843546961,-1665177135,360977361,-268946184,-1429879314,-904837049,536193659,88444
360860117,479626924,-875388081,704029960,1594390775,-854918663,-821643423,-1724367587,-1701823270,88445
-546065536,-774822082,419609648,2124534084,-927852993,-1493043493,1143228182,1048963027,306448860,88446
-901996495,-326105038,-374964085,1808132359,912392336,1233159506,-664128164,153329034,1662163071,88447
-1758208731,1309455695,2115054017,163086603,-1776559910,836912262,-817865320,387545790,-1036107683,88448
452520356,1232852857,1584333447,649669627,-1510582093,495805575,-2143375161,-2054181648,1161281227,88449
157048172,542239559,-187243146,2101198985,817096484,1564903374,552319999,502574187,-5748676,88450
1537762870,-182397854,-1262782939,-1348101968,78878275,-148897453,2077510052,-396178111,-1756583524,88451
-648041069,377198258,-409061363,1788485747,-2074298792,-912540308,-1189700449,-274728328,-616867146,88452
1573979934,1864627713,1152958589,-53668187,214269669,507842012,705998741,1481062551,-849839299,88453
482864940,-978024884,-1905838961,-558769728,427515539,945785429,1493078185,1877109857,-1773949957,88454
483591561,-28674274,-944874508,-188518771,1411596291,-671188474,2136228499,-867389910,1527430006,88455
71381363,-522677454,261917006,2118219412,1682374714,-521771764,299768110,-148187151,1736526169,88456
-1506601171,1717541984,-1394328904,985714612,-17392137,-1798010011,1489696166,-2115144632,-252915794,88457
-594798965,485718086,-45192254,1078272133,-1126806803,-2096522702,-1574464370,76376406,-1953699109,88458
543710567,363976415,-1850156144,358489131,-747251648,-734743286,-1785708974,-1253732037,329957716,88459
-1062711845,-131803655,-896532815,-1019262761,-1479031109,322434923,1747663097,-1976313154,590412516,88460
-1414452638,1933893224,844185119,-1593689896,450547023,-1485188180,-1647986467,825091757,-1207927155,88461
-2132911909,-2113552410,131920761,-1158858529,-1502421284,393998889,-1417745262,-1607392561,-931468724,88462
-566168689,1113774255,543855847,-889823431,1778942042,-1364394814,-916267207,-464898927,-1650232226,88463
3706401,192492084,-761651030,1974232467,417823806,-485475042,-2066241614,1848323379,-468926775,88464
-1396797971,1450513479,988941182,-1627233881,874618138,1494546075,-1561786876,-1760012435,-1910324059,88465
1359941666,1703436619,1513546967,724659370,-1836358867,-1973601177,581268997,-108366811,-522770234,88466
-1251450809,483989661,926730971,-1661903634,18774480,81601000,227109507,614668386,672860714,88467
1057226333,-2055873949,177166716,-709735605,-2132102408,1996201583,-1409020454,-881140389,1035475914,88468
-354795725,-854594850,966840351,-2026540645,-1184522749,552581647,133615052,75377437,649471620,88469
481979742,764110719,-937778796,248984731,606726183,737964007,1218088641,-861948847,2062399399,88470
-312115938,773285326,1471904361,-1247404454,258645983,68429186,-727560611,-1899027060,-1123296258,88471
1656948904,-224712022,1429666398,349403460,-1947265142,-744557217,1371007868,180448426,511864948,88472
-419832296,-1818881582,-1300378344,-804926079,-342775599,-79395796,1383809635,317558869,-574008777,88473
-750468472,-193693249,371580894,983385995,1388962275,1194455457,1840583759,1395379890,475250286,88474
1002339459,1004386680,-1056355567,1574603367,230488114,2049602813,1277398628,1640178507,-172576522,88475
1331578261,-205430510,811626901,2081442437,1678790586,1387522565,-158262473,1215175053,-1217014673,88476
664096944,580957392,-1961169940,-938628657,-710197021,1269625076,-813998030,1998941401,1874833373,88477
1289236139,-1759465976,1722116113,-1587159961,-1888774752,-1970229717,-1825196134,-400739984,2094277539,88478
-1696110862,1651359438,-1639566043,-897393293,702967237,-328658293,1326591828,1659873855,278153838,88479
546714116,2010833690,754389140,-53871094,732509472,-818614494,-550244519,-649986997,-165472316,88480
-117839628,-1849271245,-1492595827,1878457862,1411021038,-1169887131,-1952564701,664300754,-597510324,88481
-157690800,539496262,33840892,-638741389,-465893646,296760496,-109488496,970439141,2109674198,88482
1971532083,-1303010609,1320942832,2062499072,158893659,-97936726,-1415538442,1823131474,-1955450950,88483
-904860397,-335662505,1921786897,-1277849979,-1529617236,1142589076,-2116380224,-774467863,-1298171815,88484
-1689504804,-1251813235,1758513700,1099557617,304086394,-34633249,-441193436,-1198884498,-766742858,88485
-299958399,1170322763,-505632875,-479689621,1391826451,-248278308,-320752097,1894443079,1755175023,88486
-966488618,-332794645,-1287443829,-429230288,584777800,430638589,-2101329590,1662979023,-1441586558,88487
-9615704,787947434,-1044359121,573397997,-1947999242,1173655780,-3815699,-2017805003,1794000446,88488
1193444250,103373851,-296900298,-967683751,2069137127,1173090397,-1377557367,-1430785949,411247087,88489
-1771788567,-1432418713,-155816843,1230544870,-1309275872,360732918,-1380068451,-1479082026,380460080,88490
1751827314,-2063245921,1967382549,1260009026,-941860285,-2104017070,2128714451,-437734268,116029462,88491
301851925,1402122685,1899388710,-2013648616,443081062,354804370,1808734182,-1976402815,783594516,88492
1937313848,1365078544,1025099023,-1352597619,1543662297,-568335104,1606039703,330010756,1850959663,88493
1500237400,-1939365368,-2061321966,-893865537,-901067004,1589086095,-713509058,-1444059717,-1923724125,88494
2043158863,1306633665,661115940,-742260108,-1642762975,1193598020,1494210903,435355425,-977864588,88495
1176952252,1367341636,-1346634429,2110621753,-390413676,1978464028,-1719509390,450897305,60288400,88496
1089339943,769834351,-626092942,1312056525,486904108,-2016579480,133023549,1736903204,-17017949,88497
-2146363195,675504721,-2098477258,175557432,1294030069,2118253580,1306902404,480993435,-1238303047,88498
716881521,1656406488,276730457,-1521765893,-1421433961,-1664322014,2101147881,-1352584839,1284277091,88499
-1394782513,-604586620,1686745604,-1400166129,26302431,1320022566,1593352066,-279479580,2045269459,88500
1794702891,681132606,-586459492,-273455960,411620678,-312004972,1365745700,-34765969,115044956,88501
-469702757,-106010992,-1819623880,103032767,1041527822,-1434127732,1715147195,43205261,-1527783443,88502
167230149,-1758673106,-236608598,2112576278,1381190863,1760897445,-496388428,-2104364332,89510544,88503
932949572,-1879078488,166044816,-1505197291,-1669229163,855845656,984551815,-638241344,1986027126,88504
1927183632,1173946733,349134564,1041617872,378832982,-892959334,831743768,-1945982819,1009322011,88505
1688127154,1202999627,1556014595,978815376,2120846600,633549984,-1003559531,2114034148,86796368,88506
116009084,-847485621,533686597,212244543,303529315,2097001094,1947242144,1971990395,1971614069,88507
-981291666,-845423334,-2006274117,159496286,-2116900836,1027869643,2027909637,-783634940,200602171,88508
-1246190121,-536178057,10156440,1435259514,-1616537034,1610430432,1757722867,1588888606,-670038108,88509
1049385748,-72208696,-1224500230,-113152673,-687677145,219527297,1176390401,1127715393,-332232619,88510
1276216252,-2102336978,-1726186655,-994252064,814152930,-355056565,-2059830549,-1216029949,-1631027338,88511
1258048320,872900334,-222787834,-921569411,1098831832,-1903335259,1736711297,1977188816,1585983175,88512
-181344434,-1588003665,-796666898,-459585414,-2050840236,1439690122,1608251140,501940077,1276068909,88513
1129599049,-1657331457,-1421087287,525707106,160813223,-1569538663,1203244173,956706485,-1847453824,88514
1851185143,-1241488098,977263137,683466233,-114065683,59703642,-1335054430,1703246304,-1551993049,88515
-430407649,-776574804,1415925533,1840598886,1800581512,1930085214,1655094160,46539740,-1072225417,88516
-422043890,-1986079908,881776852,-1742602180,-1681643961,686114805,1472982034,637923053,-150731283,88517
-816148441,1733459917,1056047720,-31467967,-1170294626,-1127899189,-1788208009,141491727,-893870497,88518
1923592621,-1223246233,-1315838930,-1674359992,-1860915614,-1616986678,387904117,1481220083,636809082,88519
-1527049132,2058647384,-277625397,-127827622,933142406,1773410092,-663221703,1948841523,-752978481,88520
-796605275,642047379,-1126462618,1948605709,-1081598402,62669267,-2025314353,1219559651,-232082903,88521
442143290,-2031440927,89229535,-2043911760,632266847,-1998587350,853910248,1308091732,1715655028,88522
848182963,1544474415,1810164361,1169111853,-115239812,100033617,-1281889899,-1580906941,-1149182796,88523
1292204256,536678020,1227524909,-318224301,72384992,-593582693,699001430,-757089265,-969682328,88524
-1263952281,-1039665030,-675787242,1788230908,1876848751,-1769361106,1284242656,-1890587867,129737676,88525
-542176805,-1610520947,273366425,1926886009,-1856362925,-1970095222,-840324451,1256971475,521286271,88526
-746769578,1115820766,-11851831,1265792793,578185570,-1950271377,1437941982,142013755,-9890530,88527
865706850,2112128742,-1094018335,-1105589090,843111497,-1377822868,2007108580,488584047,-2051245766,88528
-584792602,684363703,-1078702712,-501770589,398317420,653422843,1617348990,1500590618,-2035231264,88529
-2101926758,674612652,907421185,-1298723704,395624622,8451025,1810388482,-1566044474,1817626936,88530
-135903542,-575897988,-1092290329,2005891790,-746641143,-1016561838,1238353837,2008261996,-334178401,88531
1507495251,1184914693,-711325036,-834058730,-1993510086,1039788089,84094275,639777046,949665083,88532
1628857718,283860557,-593769865,277983784,777789902,-797660323,1914828910,256348234,-204726421,88533
2012982002,-558177392,-55752787,-583177327,-978495688,1508329350,-272030535,-1459814485,807191083,88534
-1975101558,-2011820498,991629322,-481872943,932899183,-488368722,2061576386,-1490925326,-1577783888,88535
647791921,-543582700,937355970,2143035831,-93953588,-1849928103,-805257981,-148368389,-1095240119,88536
1165312535,761915986,1570539653,1727504912,586358782,1561771551,552219326,-1100850818,755709414,88537
734629937,1874754593,1745020925,1212785670,-1478382146,-1521461588,1340920911,1945308767,826494337,88538
1984930514,-795760696,1536347549,1419647521,-302232621,-2107105810,-1244683993,-423325213,-2104393198,88539
-388914225,-2096733558,-1040062661,2094678760,994456814,-57400216,1926395774,84644696,-1498592071,88540
-315743647,637115485,724353181,1202712527,1592888743,-1521265103,1476819929,1488505903,1531333612,88541
1453792297,-1132799047,-1499455011,137451653,-922587569,1528227474,-1319290017,1344905120,-48098438,88542
-1117271092,339759454,-819028055,-67982935,382910287,1596912652,-157382716,-549943325,185314797,88543
51457718,1705595462,1663828496,-1730517103,1304709074,-1818883525,-660771794,910359950,320253983,88544
-1670123199,-1558667248,-1258519187,-1562081354,696391365,-1997719556,-1939372013,2041193230,-1359068647,88545
-480979446,-1216225743,298061875,-2036877829,-1583864583,-408599728,651941656,1645719711,-165209226,88546
199070818,-169884284,-487375169,-277181364,-490142314,426936955,-1230117027,357382014,1507941257,88547
1952327279,1282937544,1240844604,-1653029879,1173255818,31199383,-946131112,-982177640,1998135091,88548
-278294332,-1346621192,1288004262,-1023081114,944251478,1207793968,-915307067,-566718364,150908331,88549
-1236305023,-1569477786,-1078497947,-57364891,1892715563,1132929051,-424938766,-27789812,-1308292832,88550
1289482184,1022676513,-1812571706,322921280,-92961754,1014147970,-215926916,-42905398,379001466,88551
1838485841,-2092452475,217373894,-797907277,-1883082026,510599847,-88363775,2021983697,67941920,88552
-611515643,7194120,43307607,1307942882,-849539927,1448123445,887449606,-2091447767,514477352,88553
-1376813190,1486966321,1134346218,-9346256,-2015776878,-1321249166,1403893418,688512316,1906933426,88554
1988869176,-666413627,374542638,-1697547932,1316505881,1049677373,-465751476,-503552185,1647574243,88555
80546940,610032021,-113187599,-1325545897,717687852,2072274307,371543712,-2035343022,-1631541018,88556
-1571271769,-310159839,-1582599695,1127343823,-2018216413,599078539,125170351,-1677127114,-1952998953,88557
-1924050089,-1515326769,-425854877,-84482987,-430327090,876711190,1519973360,-2068719058,118941453,88558
-1359092216,2075414541,1298573932,-1590669204,102079266,2085468823,-439924651,1424755979,1499264648,88559
2097301807,-270708251,-214768002,625485510,1762154538,640791379,115571035,970005074,1347263190,88560
-1035696991,2044092916,1431223269,-1910953022,-399245042,1682176267,2133808013,-213787183,216327295,88561
-542356414,731707596,-1903021270,1386124130,-991292383,-534227515,2026748856,1501894143,913457874,88562
-1693608471,1734278635,793468665,-564197242,778549360,1550229221,-654729942,879754176,-760886686,88563
-1208807510,-753295126,-210238014,-1050127444,-1403736540,2056498764,701367771,1939064881,-584913773,88564
-935715021,2143226292,1619333779,946890269,-1350481770,-1412504078,2048088418,1506950949,-1813854403,88565
-987964318,1443870818,1552822839,1652114277,-770927617,881393873,1062961984,695673768,1270544860,88566
751798455,528429016,936768183,1107274466,66903321,-1896699681,740058734,-11257209,-1415724060,88567
-1901980136,1390804061,-1633370996,1719032363,976975922,-563025029,-1781113875,1162617666,-1659133721,88568
785147242,656486209,229127217,-1167217257,468983563,1927470979,-1924503894,1937011764,128202634,88569
737188481,-175648,139778104,-1673501079,594985538,983624183,-278889286,-270256737,-518890916,88570
-856841057,-527571746,-1263530407,1925194583,1239015224,344100323,428432,154153599,1951885901,88571
-1466630858,571068845,-17262928,325564569,-943348853,780228504,-2122312217,-1917655702,158030556,88572
1990032370,154815591,1957423060,-1467712781,-1819013437,-440660143,1852121631,-1305085629,98285430,88573
-865393747,136163002,-480046694,734843609,1495334180,1922697275,1665063022,-1354471382,456109163,88574
-759385807,1768123961,-103370741,-1160859765,-813305981,-1791169039,-921643952,-2101031597,-598130847,88575
-2078706285,610290270,-225281889,1526459800,-1855385198,1475306322,-1832859287,1381581644,1779472142,88576
-1869536454,1468817773,1996844066,1848381585,1261034843,-1394433863,1886622915,1085931269,-1255974802,88577
-643028502,-815638455,1140696043,-1272893992,152309071,787778362,766211621,-289736840,-1488472492,88578
-757029824,448245407,-1984864637,34546171,1710794566,1122011922,-968726889,480998480,-1847894149,88579
526976330,1761148095,197956164,-2102769765,-223064827,1877019881,-54991092,420392410,1041429967,88580
1370259343,156294547,-1461938055,1108658662,1011917372,-890675277,1197803810,-1299541284,-758678616,88581
1747267743,1328793917,1667210828,-1938104831,-837695140,1420519764,732575148,760669056,-520566571,88582
-983350665,814200145,-49593505,680902032,-231564777,2049703308,470926593,1661814168,1883667454,88583
383644305,67442809,-1876851862,239843951,1672362868,-56791175,-1866483511,1384674962,1475617645,88584
650798460,-1196609352,590004008,974085278,-1904024733,178026170,-130838812,60752085,-1674925968,88585
-496490589,1488695028,496445049,722773477,-1930050060,479504696,752425430,-743834258,-1879098502,88586
131908998,301954282,-158847498,1931508173,-1019998397,-2130925655,-812697915,-1908262520,-172161408,88587
2079350401,40621130,-1591167211,-1653659148,1880670931,1482717154,-1961894764,1638335738,1890072178,88588
-1431023096,1122410352,2077369591,-153608327,888306413,-1546721433,764310676,-1303246157,343959777,88589
-1158640313,-1955711156,-720433631,223790316,822970353,403787017,1396170442,-755144706,-1049824113,88590
-220894303,-1270241722,491810124,-119996593,746182505,1969849846,404493434,-214450380,-1139283475,88591
-1104283974,705223092,246464529,549188448,-2059491446,-2061928924,-1295542288,-1259554758,460003350,88592
187318203,-794692470,-66200384,1975072855,588953074,1003342345,-2026094545,336415102,1127396444,88593
481592631,1934541028,1282455370,-2022690504,1991482911,469667343,1280751179,-2022915370,-1764237168,88594
-1954562143,1398444097,-1542865816,-1037216533,1586245952,638036205,1793349758,1572716471,-503131530,88595
311075740,-2006158281,-1289660525,536102301,1031664151,-1740954906,477754315,-402331725,-1495160696,88596
1840414950,-1665129926,1997399857,-1756596394,-62239046,570123265,-145073799,549522105,-935244907,88597
-868518901,141763523,2019757327,1399508543,-732460325,1831365433,-373914580,1154015689,-850686569,88598
-2053743129,-504936158,1103508788,1294318905,377863269,1408585688,596768175,1666419858,1062509604,88599
-1588051197,-1041021890,1543052203,15174658,-1796771191,82998062,-1306969577,-1194000502,1376049762,88600
1917293444,-305821675,-2097560950,-1177209121,331496088,-1493425957,1383576634,1631776047,1288472567,88601
-2109402415,-284929943,2111622484,990829920,1154474497,-1171529398,-1469254172,-1716142771,-504196149,88602
1111392275,74462791,1411985469,1071589702,132633787,1093610259,-1376057948,-1370105891,676911427,88603
1195195678,-1704898490,393333394,-970359015,527304242,-727216486,-1584347794,1243469117,-350474338,88604
1878258943,-1997318778,1267885991,-779293759,1800558437,758490959,1958241440,891586644,1682915732,88605
1815963386,271234686,2071257034,-1298505897,1170240357,-1649469993,-1716892433,-496828685,-839633569,88606
-264487929,919813071,1823132795,-969966934,-805466994,1298623673,1431606116,-1064342621,-436649072,88607
286949749,1462412732,-874374058,1083576361,2112166297,-1034664223,-147794915,1076496490,-1542902793,88608
1995556429,1408418436,417203772,1270657199,891756346,-1657429340,547158690,-878447664,137318757,88609
192204118,-1111438363,-20287170,1452673565,429180641,258279308,-1266362694,826443036,1887710678,88610
55275852,1167952148,1684318172,792238687,-1018430751,198907931,-993625792,2100420686,-211138660,88611
545084972,-1886378445,559201135,1959828385,1758557780,-1440284953,810771703,-103145419,-768310125,88612
-1255913012,-1899137635,1442738005,49506873,-907582142,-1331967072,902480231,-707588058,-925843535,88613
-57622734,1238447428,1101745037,-1181412534,1332462986,875082625,-1727546526,1659397167,87486781,88614
-5220556,-836959147,-1522015276,-788685073,-1849016655,528944440,65997087,1838833331,-1000098623,88615
1740165523,-140516339,-333990070,-1564863500,-790922551,952666790,-168303910,-375627328,1817859580,88616
-827498712,-1069989235,-1314343239,1973220359,-1173658311,-729568411,602028330,728663587,-2066340855,88617
1925032126,-2054568264,1565326841,1865334757,-1627289914,-162751082,649132299,851097430,1972852508,88618
1828703404,1490476126,769657115,197317366,1125808982,-1865015513,1584780326,-252708921,312075286,88619
970367187,-922169710,1738889914,935312669,-2034987154,-553295089,1284837497,1108726039,-1028113213,88620
-2142673463,620872158,-611147895,-1105172773,-778907198,1950773462,-659846065,-1357803988,-503643226,88621
-1325575511,365404527,-671934745,-792646867,589997731,230953972,-2095534735,806682105,-783380882,88622
948483366,938889457,-702981089,605035452,-1493868825,-1208423632,682203427,-977310855,55059027,88623
-2090036252,-1798280255,-1875646900,-554913877,-1291099499,1037325065,1004920728,-1024266913,-533001836,88624
2127725210,685311509,478620925,1884866291,1308736585,407033607,329635885,1559363987,39121715,88625
-375634999,1292796971,-1085321397,-1867891425,-1858486431,1592070182,450439710,1506611806,-177276317,88626
-607102443,645535984,701668580,-1490686492,556660119,802613144,-560720514,-1283506244,-1601835015,88627
713156537,-1480311684,944145364,92802248,1937031569,838904877,1358335392,-94467901,1715060623,88628
-668103545,-379503515,978947911,-1699187854,-485480744,1612197141,-1038311666,-2065330984,907085114,88629
-1010944420,-1730919933,2007563446,1930204681,-849866978,-1641736565,414129169,116418794,-804903507,88630
616002398,1327870898,803720526,-771674678,-2049247022,1693330732,1614583937,1027834276,-1868710454,88631
1120856351,379859883,-776991480,-287364374,1095039345,1388455156,1735659663,-978581127,522762106,88632
-917118054,-1990946442,-1044983973,-807686685,-864222843,585528146,-2107116925,-1862379497,1005741466,88633
-20557038,-2047892941,629893200,365141040,1767215388,-578191977,878345165,1868876958,2071286302,88634
-1122557769,-1807840407,-607971230,-1517149002,-662876205,-972150894,61276536,689817298,-1911661302,88635
-1205833466,1649825041,-1251308681,-891147068,124810166,1872471829,1866889252,-147060333,61565149,88636
441616075,1793888344,865880322,1109222487,-1444597693,88564153,-210365374,-1617263933,-181788559,88637
-1088762277,-1685537363,-1848042474,1358045453,1343361632,-443655544,-1244255658,-1600009779,1193673131,88638
-381127855,1810505632,-13934750,647631927,1445534898,-39462029,1327409407,-1508836818,2104583993,88639
-1069745487,329607249,454234724,-1040216133,-1012057583,440057426,170867692,789982590,-1922534437,88640
338373512,-637490175,-1829492332,1202908917,-62956023,-1748623662,2004295767,1294707588,-1649951264,88641
-895672203,1945451495,1632236711,1900310926,-41967592,-781287980,1769390099,87650293,-1104071946,88642
-1617711805,2029064159,-1450277743,-858008787,-1553777682,1956031453,-537974994,103586267,1501494517,88643
-67378593,477175009,-751551186,1150922322,-280244360,-2121652889,1267408347,611705203,-2144734904,88644
1895029575,1454451890,-1435613714,230011158,512691245,-459417702,1650037753,366551768,-29030170,88645
1294249984,1680353521,-1016740942,571829543,-1627596289,15227322,1824864064,1010442349,33152729,88646
1757233231,307254420,1183612933,-1036402138,-146043618,915406031,528812432,1838235622,-577018780,88647
1528477395,2020449102,-868710820,1795023468,-1123952923,365442155,1445669780,-966058330,779641849,88648
1457476535,1933624710,449809623,267061086,1675431601,-973359277,-1419427982,1901954133,1400333077,88649
713890810,958017046,1268445211,1733256303,-803344549,-150673192,-522335164,-1916030045,660021248,88650
-920863379,283291650,1477168442,1199445877,-966297056,-538901517,641152104,191385128,1972095514,88651
1544455255,160456237,-675533837,-1457613928,1799723301,971793651,-994156921,1089466482,-1549397422,88652
1983251700,1139761664,1929617452,-1689250350,-1024940232,748727983,1294290125,-399479154,-1279876505,88653
283808151,-495602440,1711955288,-754378435,-1306799642,-1413763530,-1819073964,-104795685,-371716762,88654
1774743989,-1973504088,-691526021,-447094378,37662424,-1279682394,1440810162,275095545,-913965979,88655
-148516528,-1483596263,153270197,602395320,-2087411762,-1050018859,-1647615438,-1192516460,1099192950,88656
199451849,-699625987,826567823,-1389421182,217409498,1073462681,-823169628,772666903,529051687,88657
-715496552,808143944,-217286833,-1945630127,658235297,-1698972446,-978550141,-2094602841,1557467733,88658
-1834525533,766494921,-1033633985,1096759761,1219166964,1648487708,-1597673407,-295830202,2065474216,88659
435192029,-1398482251,761778368,-1275686693,-523421558,167112795,-257043408,1971074426,1634411078,88660
-356759390,-154713136,-838894839,879536086,-1387955143,20651233,-416672426,-15889442,-656112196,88661
-1440511991,1729461900,-333966357,-138208151,1286643153,906372540,-2025959173,1387449573,424825632,88662
-590154683,1779911354,-588833196,-189790974,2094805527,-2125304462,-991798455,-1484478471,137547730,88663
-1798157354,-813453836,931052206,-209907577,785004537,1255436030,1446489710,-2005458320,-1995513957,88664
-1027282265,-84393611,673806229,1170613029,-274150355,-1113602383,615591337,263004786,625587765,88665
1171257722,-1740038832,-1741590728,1802960095,2082910128,1036560451,-1240116935,-616304072,519458522,88666
1612649498,-2021257553,-1042845145,-1820497153,703823135,-228124136,-820133383,1861607693,-199687979,88667
211153900,642684284,1314676194,784368382,-829706772,1882702496,-635728608,403192074,-1217677976,88668
-1429555150,-642248178,321164383,592545248,1985098397,-864965311,-633296936,-1444411402,277908138,88669
361927278,-1517475746,-1914122945,-2037282226,-864496263,-766518228,1844875932,-726609271,-1701276366,88670
663056025,-1283862368,-31990616,2033010555,867725494,399042817,-1655329412,-1820350086,1291794580,88671
291608470,483306136,1006137809,-1539420720,835867025,-946710644,2071842246,-1324992526,-1470933012,88672
2086457929,-179538263,-1397267096,912042520,-1784887314,66611274,1972837504,1919522681,-1179277893,88673
-1899473893,625356061,-2099720120,575601069,293323708,694590770,-1509958679,1330150897,848239940,88674
469313584,2067322367,-300357682,-1653057971,677026151,-1990029812,1644117958,1675239293,309894252,88675
-1201593344,-981888231,-1351744663,322105293,80927909,203813744,1176706413,1953070311,2117150672,88676
131254869,-338301918,1100608658,1444719899,-1289145488,677639136,-1122377039,-763745407,371948138,88677
1044828721,326752280,249060891,-2083999692,-2087430661,-719684739,863880971,-1863675449,837910690,88678
-1136957052,1343154668,1992225415,-315342605,859541647,-1899265512,-1348422116,1338514366,234233367,88679
1362340161,-887336558,1229817631,745018499,345152219,1599527063,-1310208686,-7573529,1097303419,88680
-2056923775,1565057952,-2121898397,-1622410603,1841301283,-49176666,-286602144,-1251242248,-1566658507,88681
1407891008,-1318210094,-2028588766,-110685014,-1476331002,-1964081039,467175178,1283293755,-258271081,88682
-261620765,-2108886374,-814780630,-7247973,2007548081,-1559369120,1047191241,-415570951,-1520308601,88683
-1526556955,92538627,573480168,1824309075,-2085125299,1664904944,1093648670,-1608717733,1636829963,88684
-522948572,2110232542,-1729996487,1887154894,-190040382,1280209990,434717391,-536745758,92375468,88685
-535280799,-1751009668,1649469575,-1356749073,1237008595,-565618095,299773096,-493738824,-1204817101,88686
1022801124,-1613746068,-827057881,-1903137762,-1739099191,658652526,-1518029194,1667093530,-1804429941,88687
1160401716,1009924312,1172051441,-1912514141,1387708659,-1885108107,-1596607948,-2069881316,1073632421,88688
-1507124147,-167824586,-36433344,-1764038215,727844908,1643431667,-161470087,1808679975,1064262335,88689
-299190595,-1541129462,2068665225,79118316,-2038141115,1842235702,-1833145863,-596148867,-661278093,88690
-196590199,-125659567,-459546293,966923555,-615259395,-1318724417,-441602337,793906409,1487894792,88691
-1154891358,1715556922,-1292821038,-1367630368,1143343133,-660793877,-905859206,248388843,1415284697,88692
514931945,-1340389902,1586614808,1703505300,-484828121,-179500896,-1024392570,-1681806693,-771773700,88693
1227071178,1582670179,-122225070,-622437740,-1587382333,-452071565,-1308433416,1792252164,1982446617,88694
1682803850,-170312834,-33468970,1302185835,-1733341004,-1122469871,-406727268,-403736113,-482291515,88695
-1940917744,-840810312,751327532,827148022,-913180364,1386973466,1709179672,720482618,-1529110966,88696
-632356948,2118538176,964697426,-1070286787,515526943,190274511,1850179343,-1641259777,-1795878409,88697
-1886536122,-1846451911,-938954828,1017066046,-1733666883,-2137966093,-224592442,-298548349,-237195841,88698
399450712,1960038889,1284769042,-1646958660,500947048,1338394414,2054697193,-1176512005,845792097,88699
-630980243,158881054,2145230248,1836395081,-2073637503,1478534039,584556313,1273647059,550475283,88700
1196484165,675634781,427882911,867575987,-2029137011,1077573644,1231123321,-1111720504,2077556391,88701
2050496629,-1768408053,-20947872,-1213217805,-513686712,1088697626,-131520334,479045733,1593243846,88702
1193523687,398830259,-1149168595,-203629214,-807998834,-1571293988,22110144,-2023695539,-988751841,88703
72986332,-1362092170,1826445699,234872667,782701179,2081194194,-1442959949,-1883995133,975202819,88704
-313469338,-275276333,64226117,896703175,-929507949,-1145017576,-94797838,-1505529984,-601013462,88705
-165728184,506652140,306167230,1741508076,1138105237,-1812770317,-1688998576,77000111,651799495,88706
472882044,-162717525,-405325444,-407907835,-774382101,239474104,234585928,-1816803157,-1294541826,88707
1229933915,63778139,1762395316,-1634372884,857679114,180295852,-331837377,635362888,1911286367,88708
1987190364,1389952860,-761329425,2036456851,-2038244683,-1503073965,-2146538631,1702377278,-1755961482,88709
-453349373,969874477,1496838078,2095130107,1189074672,564954313,-193957457,-124992744,1874364867,88710
-1944527012,-171132850,-1110522602,1171187471,1932279390,-1381950164,-1086827979,-1275603503,76378949,88711
