PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT,nonce
1232726969,474974481,-477884224,-1584191792,1407760237,22013
1295023227,242264874,1241271297,-1645526438,-1575465519,22014
602754369,-105368692,982756187,1737042305,1061812775,22015
-1089635841,312410904,-1457205186,1463921764,714799089,22016
341360856,-92518947,-793096326,2036782491,888199922,22017
155451821,1053282877,-786045817,693358307,540562116,22018
-900311784,1158415700,610331921,-1023961385,-999801692,22019
-11180951,630151732,1778697760,1493885312,2005202409,22020
-1517595855,-1999511157,363814124,1982074055,-1642351167,22021
-1005593895,1831275276,936601305,1760227974,636141042,22022
-1418928951,-336481325,1957435700,958120580,-1282134805,22023
-1506198601,1824746322,119138749,1259726972,168384151,22024
-402003540,-1782011415,-1613424894,-2078032053,149405926,22025
-350586642,96995981,384626607,-349252698,-776429112,22026
1145530847,94732557,-229306699,-95814256,-425020002,22027
987629708,-1735836341,-1609059177,1443704221,570678629,22028
717065048,1276671069,-449673096,1428058981,-863390092,22029
2090292738,1841888536,-780458738,631922747,797362406,22030
185176370,401200029,232474160,857114671,196053960,22031
2121573476,29032046,1363683513,-779315639,-455547081,22032
1845652320,1101923473,-957479195,2057295723,429178587,22033
-1463002319,-495047299,-264511805,-613130911,74019030,22034
597929232,-701759415,-2003523535,1844103166,147232912,22035
682230509,-2123787995,-871687325,-1692686307,1376466254,22036
-1632227315,-1705612500,-870057455,-176832515,-159352767,22037
-108929088,803257384,-754594346,369515170,1432237106,22038
1255404721,823862174,2133767598,-2142937778,-1933131846,22039
-1971510265,-1640883339,2105555993,1900344352,-207927765,22040
793610459,-1672661264,1136177238,-2125345409,943081116,22041
827332488,969671649,-966476083,382230587,249625972,22042
-2122682623,-1286337139,-962271252,1473210927,-729616184,22043
2013792668,1014844469,-460154288,298201254,2055472600,22044
-1335513258,717064660,-1555285894,762280159,-462462223,22045
-1882775771,1647446723,425564497,678817324,-149092351,22046
1196830893,1245331302,-1056001373,432541227,1887195995,22047
-1621949742,-952175895,-1425152736,1635543436,-2093183100,22048
-954139297,1599351132,959061598,1524407492,-1206926858,22049
815487466,-142531454,1557719066,1680588241,-1665640617,22050
-387549818,-1675001567,-1882109816,20524802,524676373,22051
2040703259,990618502,635073471,1484335321,-1903605398,22052
1667983017,301823220,-1310447049,-1674783218,-629038617,22053
1384333649,215175338,-1556599614,1344035861,-372060842,22054
1462848233,-1237804484,857484310,441418291,-1535281086,22055
1108296840,-2048444691,-162574279,-139260321,-1917252153,22056
832277192,1111815928,-1947111827,-517534438,2015842650,22057
-1663564988,385843582,645404889,-1914426483,1985307872,22058
898287933,-1622361017,1320456705,-811435033,-320895572,22059
-440375511,-1020317516,778817878,-879888525,-662177909,22060
966353936,-817299349,1740811305,1841280583,-632137161,22061
-2052567377,-1452351270,-467373686,-1741025657,-666501480,22062
886550101,-1547046256,-1171889997,-617660560,-984359796,22063
1590713100,1414509222,402566618,1100651188,205161015,22064
1890561635,815530689,63027083,1707238330,865946851,22065
967761089,1820456843,79715175,-523234635,-1918968606,22066
-1281437142,1332824990,-1182659528,-1311510734,112298671,22067
-1049995339,-713342165,2054123228,-951862395,-379244493,22068
737910927,-1751164638,1124625277,-1301023508,393709343,22069
-327011371,880521473,120698644,1846578356,214449666,22070
729774328,377532099,737047241,-819835164,792425964,22071
217814186,1646292270,1606927165,-20136852,2143671826,22072
-1104957690,-1031939204,2070013524,1005822202,-173652129,22073
-1753024841,-1517729779,-568041484,-78568725,337256583,22074
405233255,1050842260,-1224695688,1050403698,181710982,22075
-674711094,-557355633,946218869,-1123378363,-2048346822,22076
-1594789072,1013253613,-86731839,-282943477,1334374152,22077
885580950,-745501280,226001878,1046473006,-882155625,22078
573928926,-1336422100,1631395235,-480697453,-119539591,22079
123456813,1126897092,-32744412,-290640575,1866124529,22080
-837788168,1586715319,-60654815,1509055871,-1102361507,22081
701402155,769836941,1222969235,-1765448801,1130890961,22082
920389601,-783022752,-328873470,1679939599,1586727549,22083
1398577562,-700542074,-1113084383,1905748485,796543535,22084
341632284,-1280504995,1717245422,-712055425,596283028,22085
259073691,969304937,-73283598,1326043853,1384504961,22086
655709954,105714591,302860181,-276624684,-302267594,22087
1842759910,1596420298,1425716928,391468679,1607720632,22088
287421542,-1607582355,337546964,-288543073,-1749664433,22089
-1401045153,-1766689279,-1908485286,1831823216,-1846256055,22090
-1735172098,1664272041,-31180491,-1303702282,1812950858,22091
-515000428,1404192464,-1714180000,1270334889,186296208,22092
61002615,2040444343,-395141051,1787031578,1893876962,22093
-15148674,-1849980507,-881501097,1960814003,-800673788,22094
1817382019,1057398144,1560341640,-1219340158,-2007370928,22095
-1534994375,-2028717826,-1004497389,257793574,-1566597394,22096
665010211,-1590080592,753509482,1789832646,1346643929,22097
-390438930,870518495,-1927548087,1091363375,419787436,22098
-268053831,523973532,-184522839,-1456171304,177132455,22099
772383481,1446079618,-1678099217,1258921111,219764867,22100
-1305802496,1636859893,1535252314,-329256053,1107741137,22101
-1475365071,144188064,2001610571,1908339385,1444268315,22102
-1108969508,2008172645,1446530272,-1251882749,-1946919490,22103
-1606082993,315545977,-2020449549,1894901935,-192728857,22104
192373355,-259466681,536223034,1742823209,-1763783794,22105
-263352112,-1008402557,-1773178859,1413162777,1214164378,22106
251564424,-971762821,1101098538,878788791,-1057274068,22107
-601138974,-1435392085,-1785772077,1095472505,1272661916,22108
1351985126,447390991,258259896,1776411248,-1188590437,22109
-670429692,934337870,-1250180113,-202201566,-1382926011,22110
-745626258,-344306388,325194771,-1272598117,785020552,22111
1076117987,1611533103,981809716,-936016270,1991642595,22112
-1685440304,-512360707,-729439730,-494635463,-784537565,22113
179957687,1473180023,-1191208846,1618366214,1601011706,22114
846667940,1132574178,-1165861420,-2043709944,-2112545895,22115
1437968725,811027519,114539923,-371087945,-1621615736,22116
-1778183857,946424639,2056046005,430563014,651776462,22117
-1792756288,1525224112,1984770808,-1597409820,1079928494,22118
120752588,1082929728,1279622269,1244747180,8853574,22119
-925257328,272482860,338940688,1555242710,-985814544,22120
-57936657,-1320037549,-2063775582,-1526992110,-791900976,22121
1637316335,-1485219708,1806721346,-1733258425,-2101549372,22122
-2049309888,-1428155191,1991269600,-1543059843,718804281,22123
-1763854302,29800586,-1134587323,-310987434,620543997,22124
370922843,-461988802,1859509139,-290787596,1282996419,22125
949631767,877155426,1674817815,1627825630,1406844976,22126
-2135492214,1458652092,463354224,-1841127485,-726407391,22127
1440526420,1372907177,-797579309,935580661,1508883661,22128
959925039,-1109382966,118217130,-1175536386,525289737,22129
-793595367,497377662,1215278578,-1114707596,-1130551633,22130
1970919804,1741819979,295075312,879545291,-1861500472,22131
-836728454,2103384890,-838757203,688960286,2038275251,22132
1948447675,-1420795493,1480361533,-969273578,-1885469468,22133
-893415806,-278219018,876335721,-2144640679,1258342124,22134
-1880172990,-1997670828,1140012130,549208637,-270783297,22135
1292366841,-959511846,-1727997570,-1426707875,-557713415,22136
1812988577,-567185811,-1253565107,590860138,-1217801221,22137
76832394,2103909849,2080523559,272286089,-71830069,22138
-2109310447,1843326955,859308603,1468781976,1650234408,22139
23494938,1457747496,-1695549112,-522208884,-557457972,22140
1590551326,-2048571034,1484424389,-882210951,-959083657,22141
-1637531485,1497548987,1427492130,2037870987,-148924060,22142
-226905165,-1000224929,-565542094,-1364467138,-257957037,22143
1499135537,-1008986946,-376260091,1404670603,979595025,22144
-8892220,-1266321174,2062445826,714274162,-1236091267,22145
-342209539,1817162879,-768796097,-2010692104,955346724,22146
305832915,-2036841590,-489159083,-1301799879,839569261,22147
-2103721437,-1392979293,549667148,-557397708,-1206425767,22148
-725551952,-1918502738,-1263667315,73605487,-1419562370,22149
-704987719,-1582942617,1167742696,1684724397,-1985089458,22150
872711423,-580606041,-1845707726,966229513,990114697,22151
-325584425,-309386752,-795550783,-9899220,1069012472,22152
1890396107,-1363377290,1597210358,1205188395,1678175216,22153
-857604430,544419760,-723105340,2086630526,820087269,22154
-918820314,307069785,937600839,-1835105001,170222188,22155
1311611103,-2044008257,-1190287547,266565042,150894641,22156
1958609795,-535457701,-1093377120,-92672850,-740223618,22157
1110456850,-1571832423,-221398548,718455219,1926449168,22158
-852883783,535344848,-1102107556,1392396466,-1089228277,22159
-1105166793,-1823226304,-2003262420,491259443,-1338398358,22160
1679856632,-277925828,1758847799,149486303,-1474043809,22161
-167833434,-870359750,-1547649535,-2514935,-1775139260,22162
-1362297192,-1771147116,-1021582223,279110964,44685839,22163
-1643296682,510074125,-66288162,1445469788,-809668338,22164
-1481087092,-2024870635,-1375822407,601697720,-2118507782,22165
-1147415750,838302170,272969768,-497446834,-1111714423,22166
793049743,734322742,-2027593288,1358983520,1177511180,22167
-327450485,-1989537965,-1160512198,-1205084964,445054838,22168
-1376647891,413374949,1181164627,-1421537543,342515508,22169
779236845,16257293,-952401266,-1553515320,-557300360,22170
1379547140,280458336,1819445956,1667460548,148390473,22171
1064293939,1704188182,-1270477436,344437155,-1832057521,22172
219361974,836157972,1960132246,1488692426,1852806764,22173
-1947190476,-749952776,-1514305035,-177215226,-611938933,22174
-1978630099,-876805835,-320542872,-1912426988,-2000463634,22175
1325796553,-752661763,-1573048283,-1979266658,1962576125,22176
-33275112,1434689428,-953854965,867073461,-1472631180,22177
775023853,2090003273,-1406579490,-1548166368,231074610,22178
-326835760,-85872635,2128415907,2130030931,-122530538,22179
-633197627,-51165379,-577196826,-706479339,-1586171035,22180
1846456386,-981487190,-299172122,-24029491,-446918565,22181
749639437,425304677,110510207,-920636343,1369625911,22182
-1299307459,-1206161835,-1450429712,-1586070227,-889105830,22183
1139958087,1748300529,1370291112,1596440610,1324205028,22184
392340902,-1574303239,433383467,1427164375,1157733529,22185
1206364072,1891600984,-866784951,763601212,1055736580,22186
-205167071,-1445402273,711751662,532334903,413721791,22187
-1133164896,1595375419,1068191072,-644982580,-1814075589,22188
-1503264394,53340307,-1251116416,1876825183,-715782481,22189
-1386130302,1958650843,-2113891261,1276582869,959864920,22190
1339758148,-1129706465,-2024227833,318175404,1861435394,22191
-1120404096,-685132307,1643128187,996031976,978630830,22192
-768861363,-2042555416,408982250,1253273738,-548030644,22193
1510794211,962262464,1336766991,-1937748428,-703970207,22194
1565943077,-1265593066,2135781364,-519509200,576916443,22195
-1169621694,1829436844,125734144,1360867118,1378856985,22196
263356319,-16752119,1501477944,-1619388712,-2104673708,22197
1678083384,151797857,159703192,1808126637,-129697964,22198
1878099578,-2056754570,1884927970,-1172955595,-1352619660,22199
-1098934182,-1311805789,1653419220,1524657522,-1855053702,22200
-1311649433,422774672,21041116,946146336,-1823261547,22201
-319679963,-48589964,-1070452908,-1504339955,1303650223,22202
2019568814,100562456,-1053458816,-1949081481,-375677488,22203
1016494634,1055091629,-971756085,-160226567,-441719580,22204
288451328,1146689599,1253766129,-65584067,418839902,22205
1745854974,-1095713535,18310278,1347473514,1002095011,22206
-1010969904,-1883217553,-1745658483,712251493,1518285612,22207
1870584253,-536999779,746885883,-70653599,208477806,22208
-1333336002,1435914075,-1775997441,1862798402,-937449034,22209
-1956597169,-1500189041,-225921057,541674781,-1142248078,22210
1612835230,-358611002,2030930138,-1895874134,-1645021015,22211
-570199747,902397058,1550895916,-1150827817,-1632855393,22212
1424445626,282807275,1442975025,1230735096,-1129605888,22213
471749516,485165857,-789007117,-1632805122,393354691,22214
1688416226,-255150801,-2027061647,979374992,205429429,22215
950211295,-1013405982,-1935888461,1568499479,-865398712,22216
1622855274,184751321,228992480,75203483,991022296,22217
804329727,-692580367,357848699,659403962,1893005801,22218
1061196677,-346999755,1594689989,-130065191,169838688,22219
-367340867,-113902186,1794954535,1328432560,238649220,22220
1634793506,-137193363,-1074247744,-1957792580,2026934949,22221
-455626076,336993056,126750026,311302927,-1008451577,22222
-507335454,801315144,-641508256,-973929998,1685640113,22223
-1231622443,-153814696,-24668427,2008864083,-852710481,22224
1594809776,-83047190,-780865501,-1679301796,-420549574,22225
-1662596377,-404826875,-2109837025,-795455474,-1779068328,22226
-2042247075,-577134822,-1048621698,-454628400,1714811012,22227
835494636,583699780,582636493,796889995,-852083480,22228
336423359,1756564633,327868834,1670432852,712752470,22229
1560949307,494642291,1120096698,1005994504,2053504473,22230
-1075468704,-1114151167,-638280318,-1577311906,371725506,22231
654133961,670863565,-1174778328,-1136062182,1242798547,22232
1535865591,-1882292766,2075125795,-2073602036,-740648798,22233
-181720909,-1417712320,-829814023,-2016610873,2128392060,22234
1411030417,-325779257,-1657218784,-14494884,-694405726,22235
-204458113,-314596476,-825146637,-1322033471,-1522614170,22236
-1792143438,-467160573,-275568036,1724581195,892587263,22237
-763255346,378343506,-476571619,-1202941114,-251872230,22238
824384360,-67406837,772490820,-1013449992,378014908,22239
-928085313,2117184280,1902681755,-852060328,1337776570,22240
818653826,-322925068,-1405790195,-1225157909,-744966495,22241
-128841409,-1375421190,-868067716,-1761226249,386733017,22242
-1242036090,1776073895,-325080278,255733908,1293276347,22243
238700782,718845274,804973519,-113557988,1921435189,22244
-1422877092,-483039473,1467189469,-371411161,-2039682661,22245
-2120418003,1569033516,822013909,-1161092147,-1090100499,22246
551845725,252816395,-409469184,-1633844535,1693622924,22247
-838502804,382914449,-2034455366,1267815399,1231700847,22248
-77132039,1342822846,-1606296996,-1469506026,-1164723152,22249
-1587371044,-1526768416,1947560467,852689390,1780849112,22250
1691318187,-1412870836,-1120355102,-1476101041,414752819,22251
-1628437419,-2126365031,1860367327,-1133262622,1162281599,22252
-1693577486,-2095286340,-1095284329,-217486163,1179987396,22253
701226099,1212417581,382907112,545872326,919546476,22254
1672932541,675299995,-1783295760,-1972761936,-1998964807,22255
-2060374017,-247910388,1432076420,421111768,7391781,22256
445462547,1272322726,377373511,365075594,-606989666,22257
-1941923237,1645946023,2016863308,-891719708,-915695179,22258
135529514,-1130886198,-1645473878,-1172634350,1693327147,22259
-1014135034,-1753041210,-311181010,380810489,-1441628075,22260
-1882811561,-1224225091,25013886,1914881106,-1525831570,22261
-621939463,1194374503,-731403523,144813143,-31658058,22262
-1637731816,1675492645,-167439505,-989405713,-521447811,22263
1943803034,-630159876,1132794251,241437154,2118452901,22264
1792362438,-578630488,-597595584,-1967566606,-1548643997,22265
-1320139834,826190522,-51432681,1989448572,1047617515,22266
1566275665,1994016996,906230716,-1302487539,735104072,22267
1653942647,60604565,1443821736,1394154920,-575177522,22268
-502706039,1645205584,1033403746,-1517882744,-1676144508,22269
-118508345,-937251983,177468344,520730668,-1476655072,22270
11103448,-1595001452,257170749,485672667,693853391,22271
2067166664,1352248546,-1776831448,-1654638574,-642172481,22272
-1146923814,-786564202,-699995751,45940092,1432353393,22273
1805467310,-1573484818,482098251,1327036647,427548677,22274
723241479,-530034540,278505753,-2092028404,106814055,22275
1198019228,-209306572,-1228629818,-1205132904,-931101926,22276
-477340338,614414624,1433076698,81340536,-827079851,22277
-86706144,-1548575951,-86026104,498138893,1432346151,22278
-2076628882,-1979786998,829253215,618589831,1680056919,22279
-1792064550,1884689197,-512087748,1498346166,-1496261689,22280
-29798269,719331697,-2120285491,-1418341497,-750561613,22281
-1306203806,1664825181,-1288108602,-1944189706,968312453,22282
1057637630,-1710297549,-324895186,257378308,1220852282,22283
-915208056,-1060014553,-219526680,-1489080826,568929419,22284
1936050393,-2089594,-1699242548,-1519026938,1746425098,22285
2030012608,-154416492,-204996364,864455283,-1892387149,22286
-1493502895,-318117634,503589257,355774066,-1373482932,22287
-1366878166,528309005,-727218965,551524147,2143162315,22288
-1896765108,1473656996,483142378,659198180,1488787547,22289
-1455624552,2017936226,1039609582,1008268390,-961866094,22290
-75177622,-1361225887,138163629,1759959316,1042772404,22291
1488970044,763870563,-37510778,2101675018,-975156771,22292
-911111803,-571895505,943069781,29654889,-144788030,22293
-1691500882,1113073693,-687963239,-268233355,1757144866,22294
-1635786084,-1679197281,2088358393,162770066,1892565111,22295
1523685586,-498072797,1562486212,1414565331,-1342500807,22296
-536216565,1170010623,882583284,-163381685,1547467680,22297
-707599153,292060014,222551907,-388311117,-1404646772,22298
-2001470027,-1967801118,1376414719,439563895,-1667113664,22299
342245848,931839081,-741799923,-1973046181,922031587,22300
-875928004,1986024786,-109018085,-844072480,1206202120,22301
2068257653,-760220620,40384330,881018923,-1138742209,22302
-1570793014,-988506590,692882061,909536998,-662511362,22303
-2138941042,868913755,-1573427605,-911794614,-1473257269,22304
-1231408258,-677963437,-786188277,322464398,-1071308941,22305
1946299574,1409490567,298870667,402410299,1509037323,22306
2025112001,1238362862,2015765997,-1072363977,-1962080454,22307
-1026719049,1333272381,-1537487563,1725678068,493140711,22308
-1016256293,713012952,-1698956124,258387920,710597815,22309
-839830056,2106370851,-1067601487,-1858025380,999343627,22310
-1853717891,278424480,-1082784174,1481005726,397890978,22311
2043959303,-1949489672,-1793521158,1465511605,382957397,22312
-358932951,-1992720562,1432043498,-1360446639,-1408630047,22313
225186217,511610449,-1019099015,-1390442079,-1661394384,22314
-75405547,-1887059300,-439668336,624044693,-868934911,22315
-1569103394,-1734756688,-1840846763,-877095707,784942323,22316
537600482,223061812,-931804409,-841935293,2124276025,22317
-1473744999,-1444997819,772187680,-1826730650,554959089,22318
192649235,-192495831,309699536,1942801625,-16710902,22319
-1840964255,1204224372,-321292071,611604363,-631199917,22320
-1538302377,-405375535,-1719357736,-319570307,-1504948635,22321
754411789,1136274179,1967960986,1502251500,-1045119701,22322
1212399733,1707046549,-1960632920,-933374287,1740358334,22323
887859521,485758996,-367853324,74067911,-1640665722,22324
1617659457,1854452180,-1599166062,-1351833475,1713606087,22325
1717950375,-1821425,-72049646,382916965,-1714876829,22326
1346598280,936680299,-1388698112,1247648380,-701674527,22327
861424279,-1103870362,-1005181846,-1317154882,1361707295,22328
311447702,-1506351766,-636378241,-2134216047,726599058,22329
-1390513107,388924482,1307878973,400485177,-1585717552,22330
-1321523315,-982382263,-1244954131,1949747440,-2078545671,22331
-1047182215,-1329646070,-524941349,435641370,1565195610,22332
-944653774,301488543,-1595618092,1291151132,936992412,22333
1628384280,-1427318025,-363872353,2124635262,-225070148,22334
-49733751,422362380,-1112257246,-49647643,770359008,22335
820518172,-1473403282,-932810575,-1943108272,-1388653790,22336
-2127137671,891417315,-683666578,1946204666,-609101404,22337
-625622430,-1734571197,2050389192,920536936,-529507306,22338
1712843084,-1796000232,2113216404,-861266468,-1044010079,22339
96258029,950649829,2076320061,-662364208,680988442,22340
491693928,-2005936060,2083880351,-465451915,-90618379,22341
-1038592682,-1527709421,-477493862,2031042784,1025410179,22342
473127493,1744442918,-1590890117,697221614,-949142654,22343
1950312821,72979812,532290583,2137222770,1781823741,22344
-818454723,-352570062,-1377409276,448483662,-715270858,22345
-1179803860,-1385116290,-24846165,1484323888,627831084,22346
-193782595,364425658,-1321586328,1892789554,-1479830231,22347
-1903092011,1497373416,-1296222153,-1096721252,2082393872,22348
-187666181,-1351909047,924579623,1953081462,-1034438812,22349
395410151,1958468024,215729809,1134941010,-1333658333,22350
1143714690,-523890216,655445982,-240848998,1138294453,22351
1453246926,-110990012,-13209882,-1776924165,-976191435,22352
-183953566,-127277557,1426553009,593908106,551423985,22353
-1684027761,-1642231853,42442713,-424018785,1154516731,22354
1838089665,-1075420643,-514888765,1780028680,850655205,22355
-1850854521,13959978,-1699249196,414478346,142886823,22356
1625492563,1012652520,2071868493,1486335303,-182217351,22357
1840118123,-1154805639,-1664695452,-1593429323,-999475342,22358
1772566618,-1452259912,739701113,1781014383,69077786,22359
1236257372,-1449592344,-322210328,-240724162,1013431128,22360
-1748965001,-1006319379,1854871377,-105505752,1271095241,22361
338983884,1203137025,1748391952,316524586,-14449782,22362
-1861787596,-940478395,2074386627,229009446,-1330491569,22363
-335802419,-240503790,-1646449614,-1181660937,1819860025,22364
1783948298,-463593737,-253444110,1204731693,-1230602250,22365
412822063,420108732,1526094401,1729320521,397734174,22366
1521007917,389894596,962729920,1198467432,-1641519979,22367
1352972241,-674798760,-946170001,1667984517,-2095731701,22368
1590563748,641908787,-1291852369,932318994,1388772063,22369
188274455,-544780446,1928765827,1516057068,87832443,22370
1307090408,-805581531,-1140252071,1492765240,-1050400927,22371
-69376756,1973500992,67093385,499920711,1645276188,22372
559837844,-1586887458,-1016629384,-759585179,781979616,22373
-29805650,316009580,139435570,1875650737,220702045,22374
-1340484513,800772421,-910031829,-816805251,433543608,22375
1565676524,-1602165267,1696166723,-2000853512,882033384,22376
-1290604403,-1232796633,990632604,-217235141,-1563671858,22377
746940563,-935461296,1833614371,586121423,-922921,22378
-718474101,454785469,840243897,-225399397,-1360504719,22379
-825132476,1949532735,-782979,930958491,-599767381,22380
2029734857,-1071212837,-1988578828,-579540267,-285590282,22381
960338668,-425335533,1884256879,-2047140431,-126414787,22382
1903929387,159346890,208984833,-1750428308,-2075125963,22383
598389601,-436882718,-2044163999,-1523678951,1470857384,22384
1032130179,-1460256886,637904861,-61514345,952865125,22385
287571844,-1103746723,349045276,403984975,-2071672797,22386
-812706212,-1905656589,1706343448,387751834,657570850,22387
-774258400,-113179084,-714531067,1570281258,-1597031418,22388
876222932,954610304,-1633665318,314417515,1875438433,22389
-342759341,-1889189405,-1174081140,-1613129340,1294372443,22390
1985301143,653814960,-1178454732,-1560404090,2092246800,22391
1953987961,969516895,1943666029,1613232501,1577574780,22392
-934163723,-957695627,-1227884340,4207759,-293880799,22393
-1398020697,-850130810,-10335805,1652320910,209885031,22394
82489028,2076341813,1943957653,434748179,-78692274,22395
-1560272464,-1121084347,1585699785,999987506,1074216667,22396
573137793,2078077165,-1673046655,447868281,64178887,22397
-1986238918,1288156253,-783067597,2026721722,1788387453,22398
1820342044,19089837,-2060569877,81446025,1317289483,22399
-338877096,-1601593553,-1794959235,1504665923,-1558795181,22400
278162416,-1386395982,-403992346,1474877505,-472072198,22401
1322005563,1965482876,656759590,204746485,-86892191,22402
-1314553715,652185803,226339476,-983492927,-840815101,22403
-47680463,1857982506,-1024780697,-191667733,-352672457,22404
92069325,-907173441,661628327,1321274298,-2134588855,22405
-313402684,1449456931,-765811777,1725962248,-1684659893,22406
-1414423051,-1801794278,1327843410,-820528532,196795768,22407
-238491102,-162920311,1567360833,-1145916022,-1615128476,22408
-1002777963,1258678432,-134730030,2129383614,-660246271,22409
-2028883070,-1474731005,-456795251,754087037,-1842915447,22410
-428530527,-1479765030,-1956426798,210502796,1304593638,22411
-1944944324,-1622598125,502744602,-282333373,1484459908,22412
-55692516,1555354414,-1256647872,1879664004,1414389210,22413
-144497460,-1511061718,-985174842,1488664450,1810795143,22414
-313358220,-598147043,-2098545394,-1028752613,-1435789669,22415
1007283014,1667098485,451317369,-1291169730,-1112259781,22416
-104920217,-1267757191,-2058074757,1709763899,701217947,22417
434863679,1109551148,-1472912327,1720438707,714717054,22418
-865944812,106096939,1273971346,-1260295057,1526828683,22419
-191154744,1038214151,-1433585683,1243145826,-674967533,22420
-2081692124,1178905989,-1827212285,-665717653,-468825755,22421
1650549245,-1312212766,300124928,118471913,-1250899551,22422
1237568240,-529258954,1386295673,-1300742403,-1303552884,22423
-140205288,1784683798,751245238,-580815967,1790560766,22424
1595424151,-262008221,402913761,-817440708,1117851153,22425
1625508251,-889452147,-1224954067,480926893,572421468,22426
-362296442,-1996512062,808994734,-173076264,-785316934,22427
86197712,-605212377,824824059,-1167589479,764583574,22428
1816927821,-1768962875,618803939,-1026346535,-56871226,22429
202862468,1730315956,-1997127697,1093839552,-1968982172,22430
1399555288,478966341,-517628121,379504951,-373627105,22431
1457912719,-1420209446,-1677791785,1382652159,1682803354,22432
-1785425424,-2066219752,-606926638,-1407075714,11573849,22433
-330363594,1974340566,-1432144892,-1377020005,-1910102865,22434
1906042546,-1029925474,-9720144,-1930722184,1859603197,22435
-87056244,-1950392630,-197159186,-252237699,360644508,22436
1274985907,1092902822,-600599804,-592384320,1131512406,22437
1014783869,-356605284,-704188049,-55067165,-1309332051,22438
1557928255,984051870,-802782798,-1122896625,1584081037,22439
-1982150908,-1201310084,1705096998,960214288,-2132510129,22440
-2007934390,-1178424121,-202337324,1181978758,1663809974,22441
-1836102868,-675803404,-1598122173,-277844665,1241995093,22442
233894943,-607380827,17308784,88357292,1904160056,22443
-1282129986,-679756282,2089842573,-2076208488,-1071184388,22444
887067800,127328915,-826911686,1630023393,-1772447189,22445
-1411447207,-854847988,-389485333,-1580762840,-735116103,22446
1502194807,1758074241,1901105969,1806603183,641593697,22447
-1149791716,599150014,-1077553090,-1246172443,2119820406,22448
1576448370,-584162129,-160637201,957760678,-676183710,22449
1195127136,1450262740,740623317,-1856357670,1414445792,22450
-134506160,-1404471459,-1239571265,1470746440,1490428711,22451
-1506166042,-1093107515,-819592535,-981747380,-1398014125,22452
-796904110,-355281049,-866243078,-2072877894,1824438715,22453
1105566779,1591742950,603338705,-1456327280,-1596816351,22454
23907255,59649121,-1337181437,-1370391211,-35145641,22455
1047240966,-884327288,845712618,-2141444090,-1386462542,22456
1026890208,1337854786,902363572,1748155968,-747860535,22457
1035284297,-1790116220,-5728017,-1677579049,-27447345,22458
1188720609,-1785997673,-852605963,-231340719,1553823885,22459
-1747786330,1126099338,979237705,-810788403,1576699440,22460
-1916536255,-48712626,-1577595002,-749520128,917429633,22461
-643847651,1466826595,-321537436,21383595,-401779299,22462
-809600963,-865708639,-1417012856,-2112382117,744677266,22463
420799487,2083982587,900151241,167539951,630019398,22464
1280221540,-240500839,1122603972,-1824961120,-1760309858,22465
2076830389,-1380288642,617313597,-1504672470,-1206792712,22466
-1765496059,208315595,-1989511857,-1445288607,1452718733,22467
687408682,-1758541061,26933376,-402520193,516049,22468
-1964886018,1494440595,1658858091,2010453351,-1677210646,22469
2138231995,1245760715,1961383084,-1428243947,1816577425,22470
-1004410570,745948743,-960954305,2028040179,-169616926,22471
-1008357084,9177620,202772676,-768774730,-240384929,22472
-368674149,-989613091,2056172966,-753818308,2034572500,22473
946148447,608847324,-1260595242,-1399905110,1129368897,22474
-1782606078,-1582827804,-2010523516,-412772627,-885258529,22475
-1953149181,-2138507929,1245103250,2002901623,247973623,22476
-626938234,947012885,1722864422,-116697440,-1656749694,22477
-1549197071,598235694,-1902269364,-1696812985,-791758435,22478
774376302,-159030736,641952073,2098958736,-1390028462,22479
-113721038,628599314,-1658463784,-359471068,482621017,22480
832057838,1545493170,1828642661,-1719720651,124063916,22481
1591595164,1540179444,-2058616294,927585589,-761332179,22482
-930512285,-2006412594,1793509081,520293399,1186792035,22483
-2123392001,871784045,2106307532,586982391,2092508537,22484
785338736,-1434555362,37809999,573603657,711685740,22485
-641372954,1241390220,-1165452305,-1613234518,-763200863,22486
-793826316,454420217,1896320857,1792739885,-711787734,22487
-1958676475,-481049961,141663859,-531040688,1922880584,22488
2139903242,1923859909,1285966955,-1718881272,-1441738550,22489
-335971745,1771967419,473408200,-262435679,1814143754,22490
-158685830,-131709895,-1002622267,755605973,735386844,22491
-1673530444,-1629546449,498763673,534675343,-895730458,22492
-588471669,-1632028397,1052610850,-1041892786,2138830474,22493
-1087405059,1590894801,-2107782853,356522770,-1038506885,22494
-1578676888,-444325912,1773546810,1170139250,758585091,22495
-1663878317,-657780011,-1005674957,-149370094,-1955716158,22496
-474167569,1172809259,1341522762,-1509899458,1918168560,22497
-1015448293,739994409,-574874295,266927766,-1800431323,22498
-1047574956,165603625,-1192326886,-1677049676,-448635716,22499
42190564,-816732863,1302025071,48865439,1954226208,22500
260439354,-1490766568,1133537598,-261215999,1039528596,22501
-728643217,1333244534,411900265,1854001377,-1510241631,22502
392810879,-1074987267,-356167691,-1804472056,-1036923202,22503
921920806,416076751,-1468567166,907724097,-519418074,22504
-1860978279,2007629189,777070591,-1619992566,-1605711564,22505
1138930663,225770236,253466394,-1299039192,1732822058,22506
