O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,nonce
-202478658,-1374561759,-80172541,2082693318,1290973858,60126581,731820417,-351734741,636742727,7754
754023382,-1662637824,-589161868,1963871858,176852484,-41253627,1549547432,805938629,551882986,7755
-369173555,-950452314,-1455134116,167314319,-1270144882,1690499297,2063907348,1228421154,1700926563,7756
-444248125,-1169418041,1069458672,-996241077,-263580891,1317964361,-1886191162,-555541461,-1427911939,7757
1593597673,286495315,-478306644,1483054875,-1372228991,-400974642,1343001583,1152352662,766235367,7758
-178189404,-1051411933,372711956,-1443236313,-25649737,-310659801,-1751945401,374888374,-1798959444,7759
1859402744,1370735562,1738418560,-1400168433,-1980034277,-540051163,-2138952282,-43114815,71710486,7760
-1561836767,1836684247,-1845956565,376220398,1221758053,1216280839,1407101186,-1757975648,-1890386151,7761
2017414428,-488459157,99657767,-658135199,-1694103315,-2035558851,1666914515,1305535158,1933582063,7762
-911810200,-205819308,1594606339,1801637158,1300045197,693722382,-1573012416,-1677554736,748094865,7763
-1503714375,797054689,962621995,1568042989,398737347,896935603,389868845,-617045546,-722758385,7764
-2128310742,935913858,-506903602,-1567952548,-1925172403,1918563111,-1204428153,-1039306339,1951524074,7765
-1118237200,1162491968,-1594161390,1901450406,1258019755,581863019,-1942518200,1576200384,-2059995318,7766
1795935747,764582597,-688845405,-1789841970,-1932162716,-291807147,1181617676,427527849,991020731,7767
-1399741322,-1488411401,1583666975,-1056397110,-1794573602,483935378,-29904232,1482043670,154970928,7768
819228404,1234272706,323952886,1698632997,896951502,-1607157260,197455459,720504448,325139263,7769
-1304679031,1724006706,1083888041,1558224456,-337684109,-765974145,1748363026,-23199212,-1544239140,7770
332667735,-573956399,-456880846,1065721537,-1774598850,1809704245,-1003341597,1927534153,631747378,7771
-364340278,-190987895,-1065832705,1081617989,-359101458,-927237205,-630595419,-1388937496,-559789253,7772
-475772686,-1649886345,-1901285307,-1504964960,-1436564673,669002719,-1576560386,619728241,1073857776,7773
1276044834,437570019,-643214495,-345845036,1522393988,1230448662,1430949547,83402297,-668916493,7774
-1792104782,-1271573728,-1532267613,1165490446,1754108374,1253591513,-193447076,-1975415696,703423231,7775
-1960330964,-126741854,421713228,849024303,-697473199,1717043162,1587827120,-1598866886,-2108365212,7776
1770627480,2018935693,1348579163,317522558,1634322322,-702485362,-417242079,972158337,-1315303907,7777
1637175851,-312792593,-1839624302,-16156578,-1152137955,1217982310,-2095163652,1030424569,-115819510,7778
-941971627,-1598067120,-974411616,260232440,-714417781,-1240159348,2044583019,-1713814937,-383582669,7779
813312410,-1408708261,-544940254,-186877477,-468866985,601178616,-1056683947,-661457037,576933884,7780
-1853666359,-827371317,-744391019,1176464835,-2126070862,502064769,214784549,-1126637075,108034401,7781
-1881919275,-1265300055,-1693452651,-891403609,1509037629,1014119985,1364194962,770486473,572299884,7782
-381330384,1312938671,666901295,1544416255,-681352896,40418250,2039368830,243529201,-651049190,7783
-407100200,571157192,-1379316457,-1395757620,907802593,1110289248,516241241,1584003899,536758920,7784
-508380480,-195066154,1478614855,1126172425,730610534,-1788570806,272800927,1680708928,-325705483,7785
-1951949842,1750145693,-410800050,950529170,-1536902035,-1825181465,2082830527,1579501114,730233574,7786
1045326778,1430427557,1392947376,1559497373,413291637,1282214301,1906376269,-721038595,-488989481,7787
235728659,-1064039853,710852082,-1587356963,1641628921,-1064816813,-210994244,-430756792,-462198756,7788
231748259,1218733690,-1908168152,1024586719,-87402053,1417689305,-1348932580,203948226,-1330779528,7789
-1121846335,925920873,-1462263368,1078547635,-1667550509,-92692468,-102990486,-684298621,-1411015172,7790
1639437485,1932788745,1892845511,1071942393,-3884302,1385738951,1366436179,1958339380,379624113,7791
-1973342814,-856067768,-397036559,-1428062840,726975587,-89327475,-454030886,1903628356,-971781915,7792
2004431233,-1563768183,-326483089,-831629781,-2126637005,-300958299,709583301,1113898865,-269066713,7793
-337000787,1092277765,1690347789,-805944925,-1967168090,-1311086196,-789905247,-771005627,1568966,7794
1833168478,460960776,-664862762,232799506,1217477256,-1427435801,964239332,1608234994,-441866214,7795
-1772317390,-1414424266,-1493548734,-1103931419,868985084,656432670,-1492269703,96951495,210211966,7796
-1913104056,1447058015,-1338969518,980305921,-1380707209,404862061,-1973147154,-969126675,495891512,7797
-1801359108,-828211018,179612043,-1819705729,1213967629,-686705210,1348155714,-69823583,-1971360569,7798
1205004857,334208794,640623994,1409435515,1858889146,-1763015404,-1259326568,-1039868468,1266204420,7799
-264012805,-297302438,-1069422232,-1608403037,-514744087,-799542020,-1445493231,-54157334,-664584829,7800
1821631718,-1572478775,-1748657576,-41347280,691496633,-1008339611,-1202782682,459438851,517433504,7801
1059580378,954768026,-524641295,-1211921524,1149651202,-1920454700,2117997194,-335024979,585527532,7802
417158718,1741939666,-1382672658,-1582878039,-2067820246,-796984146,1455877329,-2065208562,830122850,7803
66837827,1190819272,1839413798,-1519259890,1218919829,846891703,917620648,-1257774140,-1857471572,7804
-1301458522,176009410,1390895708,1297130060,1621189744,1594462232,410981353,1852196652,973413747,7805
762294527,947998051,1843583267,-1486212532,995258204,-193194290,479775147,1934569144,-1888526837,7806
-489653794,304384950,-1228519586,-904178308,721463545,1089181977,2068603055,2073760263,1999559326,7807
1724166407,1789714787,-295637500,133413699,893008348,1511138223,537893366,1462431171,202855223,7808
-1517251773,-68981404,1757602305,-1683214968,1987765764,-2105312378,1513145367,-24326774,1266243094,7809
281811012,29868528,1273327438,1397562012,1025326141,-510391353,1105680982,-595247186,-1165079092,7810
1676629491,-1310247550,733047075,59999750,-1406775353,402299478,622463182,1334713050,-662377871,7811
-824839296,341429925,1809186222,1572747122,-2058901281,388278230,243513574,-1727294410,-113062464,7812
-1141954461,1836140125,1650753856,-885959503,-904114089,-2007060941,388545210,1365301289,-1034006018,7813
-952704727,147725707,1070751653,-242226551,1407944840,1904413402,-558497705,-882062312,-410678243,7814
1216293559,2056260494,1319177544,142683427,-188599238,-2014962844,-1006107170,-1829651297,-1717750578,7815
2125614013,-1472061133,-1093607342,67846545,-688507368,1353317357,311748977,1859784740,-801864416,7816
2062002445,-2062357928,323020744,-2025227718,296458085,-2071246088,-810967697,-1724021433,-1321447954,7817
417727979,-1831327282,655379715,212747172,35776932,1185672665,1024582938,-1585861654,768864071,7818
-2109801087,1380248034,-399191391,1939954716,1200974559,1050937761,1855859199,409864009,-1785476190,7819
12894377,-892958206,-703431596,-1839251777,-79349225,2126220456,-1532661278,258610819,151256228,7820
559622426,878145526,1161457231,863079530,915386778,27176456,-686069240,-759889509,-2134667828,7821
-447942514,1605550530,1705578800,265481722,-1115980046,-2041083263,1555885459,368557634,-2037490962,7822
-1061786074,-2052081900,1306926480,-196362294,-1899447230,-381265988,-1765093080,1155478676,-1539314555,7823
-1016704676,-178389646,-264479264,1371657049,-354945112,1013307757,-1353750187,1039744212,-1046119846,7824
-1725849122,800939067,-347041473,-1722856936,-1472154860,2060906149,1597573529,-1208196788,285636977,7825
-829626231,916279302,20152548,-12363356,-1590739626,-278509397,-2055088433,532345721,417867345,7826
1669802005,1209148600,-542533793,-1015113627,172371817,-373760507,194335659,-584582048,991232577,7827
1555674594,-1921513202,1868184620,-435875171,2094231517,-2079647714,1229684695,-991204785,531404002,7828
-1925255362,103894306,1968243218,589808895,-1295215562,1732678742,-1307172546,-1847192422,1662831388,7829
545130560,-2139820636,-2054411134,-189877714,-534637184,-1264293910,463070764,557121830,1670416321,7830
-262744140,672923647,281398765,-533496755,2113519249,-1927697789,-674468982,-1001534522,1265241489,7831
-1558107463,-504292064,-1902188025,1969306691,-515634312,-1709763262,-1533946069,668194834,1338038502,7832
1060580219,-1660206163,-1121707808,-986059999,1672398855,76181396,-2027544164,811581189,-199041521,7833
1342167273,-721129007,-304598373,1045742922,260566612,-222241677,43388868,-2128465215,1041226314,7834
837041612,-1249461491,1381632480,-2056865155,-552612692,1073480888,-100809604,171096148,-190571372,7835
-2032114111,-589515274,739363218,-1075168421,247412893,-458461217,1350274357,298794903,-973813907,7836
112972433,1293476967,1523923364,555872569,-936169541,-354674287,-850949304,-633172744,-1377977074,7837
598083646,1003118566,-368035614,-1623377502,1051067467,-138608437,1597580356,-2001127406,-168986371,7838
2055085930,-1415994380,-726409650,-1125331265,-1940548939,227458664,2071313421,-367794673,700027406,7839
-391617617,-1108352253,1201414000,-1987920911,969237938,412059568,539152433,-357274694,987125906,7840
-1137828121,1340939307,-84982145,1292265547,2069035225,487403546,-706894273,-1840304818,905576400,7841
307005944,2090054659,2085422747,2123328691,1678177577,-439396712,-1650389693,301051091,883360381,7842
279673734,1097681812,990769726,-1168277286,-22120518,-605553864,302286499,-933973020,-660437694,7843
42872079,-798176600,-1072260723,538590347,1824906171,-290122964,339706651,-1636112689,700903853,7844
2002517802,895930714,-301774284,-748770524,-2100691494,723304511,-1437271189,-1524361393,-2044325692,7845
-1294417833,-1170726417,-2049820081,-2123801474,2051281326,1281897818,-777168604,-864000072,41113562,7846
-63494215,2139810259,-1040895250,-1887566900,721932224,514953031,133891887,505501770,-274958936,7847
-330495226,-631418926,173551693,-1485285577,-925161747,-336262870,-2052595949,479942320,-1945553790,7848
1664821667,-1696502574,341155615,383464335,1204820048,1230346454,-1143633025,1791500798,882372666,7849
1318395145,1420559076,-893671290,-2136867465,-858210936,176557299,-1490119431,-362775836,1968288370,7850
-91310980,1808269281,778269376,957128782,-1616013552,740908363,-1279823528,1063967460,-321654556,7851
2097421197,-2065938638,-961627037,1800066349,800192545,-1612134305,-1237768760,-857819317,-1790553049,7852
-282645216,-89380999,-1202635942,1759774777,-480635576,1914104846,587256471,1654656217,-620094048,7853
-391020129,593837128,-1476183344,-1793536531,-1354988381,1629708329,-114639739,-1057976982,-445749933,7854
662201958,-1269260303,284559703,-1531907495,-1539133319,446731300,-422684652,-1208170033,-1379899546,7855
1305867660,-1557816691,247219103,42092051,251873587,-1793450641,2119030937,-597458418,1151273966,7856
994160764,1280752616,-1132868720,632971803,-1556371786,-525070170,1014808944,-447011824,570808107,7857
-1812750800,-1690595292,-664945850,1766293342,1334642738,-1868995010,-1861520680,-485252508,-875478972,7858
-496989273,-360284592,1523459109,1041595405,-481830695,1054500205,-1589187451,-1324618237,1962234460,7859
-566032888,-1437830681,-120428129,-1683246678,401780371,836323726,1166447649,864673709,-471678410,7860
-2044797129,1454768811,-1826172504,1817322193,-816978036,-343292858,588434344,1935674324,-2123970497,7861
-2107515016,-871195781,1557746346,1616435644,1448795539,-1829533887,305601170,-182265247,1315022431,7862
2006668835,1107636952,-494159740,108694141,-734531749,790292491,1409325478,-819137397,1420658388,7863
1880720965,2036607185,168781756,-515917764,-574961589,-227464085,949709248,-1791665056,-1818983484,7864
643587458,-985976004,357126877,-1763924745,-339830514,81240384,1569766347,-110251227,-566510042,7865
2020696456,728997065,1442544605,1832966352,-582791764,-90674337,645214933,2021759699,-751802946,7866
-674960071,-1700052615,-803486955,-1114366469,-792008803,-1354836340,-487547313,1016993383,889416787,7867
-2112723713,-1398694011,679521032,154109439,-632557136,-97432106,1803816911,-893668902,2067866656,7868
1461752387,1901105373,340324767,196123165,-678628259,-1067468786,-1508830895,-1397400502,-814535235,7869
-133503856,691708381,1672235283,1721643385,-1866945382,1986667373,-1816933763,-38933316,190476997,7870
773516314,715105266,81471423,-468524812,1442297842,-118682529,-894808545,20274106,8637953,7871
-396781607,-482930974,989165275,-289850459,-1568242292,1174188670,1857480727,-812578358,-1546004193,7872
-1061056751,-1825067793,1499022482,-156602516,16905167,1435769958,-42367559,1580374711,-603978515,7873
1042227128,387019419,810611012,-602678050,940498080,-1687358972,527193868,1198540015,-660694791,7874
581650687,1695936990,-1881929021,1415115571,148679691,-1312415469,-1515586375,-1036901254,1122285550,7875
-1273417551,972457901,-7175119,550178219,-1393691234,551716745,-987754109,-71828525,1192587343,7876
-1501752354,1851014060,-501822219,-110143572,1063423766,-846083323,1809376665,1385498142,-1817606609,7877
1025293436,-976810091,1383601197,-706310661,1004865159,-328749104,785182430,1407288396,1294199603,7878
767115590,1100767684,-1225029097,2134898756,1952151031,-674502576,209466986,1102010957,-42169464,7879
-1231039620,-301974699,1193455633,-771295219,-2136681976,405802607,1511187027,562057580,1563820653,7880
1788903837,984228893,-468760,209323558,-135030820,-1299757695,-185764084,429277691,-1639542978,7881
970910125,-1129968981,-501686479,1719196129,-2002223229,529183511,-1572876922,1541599495,878426272,7882
-1307457254,1914278291,-1517718135,24911185,644180658,-791385112,419143887,-1391313222,-608756417,7883
-626900136,-780976153,592442955,83936677,-1864503571,-312590261,-695102828,-1345020285,930008099,7884
-214304255,1303554065,1298528029,-1753336964,653370993,-1911539216,-751451370,885482146,-868937593,7885
-581385755,1419379416,-1051332792,1157157771,-1102240589,138418619,1165734973,-844843118,-446573595,7886
-210908100,-348418617,1381121588,791192916,-1513294061,-1589785571,-1781897729,-293805576,-1244688235,7887
-1561392998,-1614974993,-45379121,-253087749,863274857,652905990,498041955,-909134096,358242492,7888
294861809,-936662292,956310098,563389466,447529924,-1801815764,2019239815,1564100402,-1752156953,7889
191381764,-2080262474,-299443300,1351517194,-807616259,-1701112286,-1705891560,-1788963109,-1063774052,7890
252593356,-1671519279,1129607302,-521959126,2021354488,2122340249,-1700478085,1295323080,-1532820280,7891
-1956290836,1143015166,-1154165771,-712999216,1011198034,-190526187,-3931681,626671482,1440438692,7892
-825174752,2081869480,-1605408025,579383281,-1953928402,1453721005,-628676790,1619985459,-1749757811,7893
-1246069209,1558061626,-1139049608,1631170420,1778004935,-1816773749,-2036579414,136215993,385096867,7894
1504514044,-1814516556,-2046547890,-902727997,798283357,-1733993133,1591891374,841774634,-1349106923,7895
1577419355,21510035,2107893638,-1062902418,1236263300,1361509874,2039561155,1948406480,1682866622,7896
2008730669,322818580,65685855,824977760,-1118944194,-931706257,255535595,-1156542393,35901343,7897
2054280681,-1752102060,1248056739,-2078685633,-736709286,-16373355,-135702229,222553627,-1629326285,7898
-684513441,-1533184760,-1030808416,428545762,1651185397,12163800,-745413328,1065685352,-2037529148,7899
1388007777,-1953512555,643311647,-853021013,336883062,-1201014819,-273865542,506447549,-1729960002,7900
845118317,1152208917,1550902844,-996228198,38525667,-1723911653,-68008138,1296648179,-1942021264,7901
-1923571726,-348070815,-1933213033,-107946578,-593030949,-851856871,2074084921,-2095298865,-1455949825,7902
2038827603,-706335256,-111581935,983881518,-1902477118,915022369,2114356195,297109499,565523630,7903
1107686521,-1730602137,-819620588,101976926,-599902725,43439604,-1606504183,-643379763,-184814412,7904
-1978831511,-1543651290,368392728,-1567455570,1400983646,-1658462941,1497669866,-1030845396,-445383229,7905
-283997129,906230098,1672851632,-642625805,-707153905,-1166159591,1403365004,-2070837296,911211195,7906
1691072893,-182243119,32349192,784346865,-938513745,1712887864,1868611821,1792487075,1360737550,7907
1132477522,1317989823,-904954843,-1102233579,2069089108,-76079480,1966624238,151274893,795074441,7908
-1139374980,850158023,-399587680,2064269881,67157634,-1734106978,-825203236,1398415197,-1922934984,7909
-760165605,-1924733373,1738106270,126312406,-1604538930,-1468274074,-706955855,-95795851,-2005484146,7910
1718933796,-643380086,-1989521640,-2031958507,1128223329,-1076874417,952904250,1530434464,741180126,7911
38241163,905847690,-1656679949,-2111423774,-1117389035,1475175629,826085561,-1897583100,1340012652,7912
819496408,-352510459,1270783695,1701122014,730003845,-1460323253,321719355,-1495554685,-1971857521,7913
-1483503204,-395390014,-209127939,1687483443,-1524083750,913829347,565230306,-1447691454,-1399679256,7914
-1769887272,2141901299,-26605098,-1832810452,1757854632,1870859364,-478924477,767057843,-1347121144,7915
-1204391315,2034092293,530114946,222624637,2145042553,-688629050,2081710379,-711963256,-1201419235,7916
285822966,-1610218626,1473106023,-1072028619,1188126678,1930824835,-1574923763,1519729030,-857363863,7917
1191728379,1490184718,1511453031,699375088,-1539938790,-1913452676,1964792735,-1190236637,-1322243283,7918
-1190414428,1571282237,-750671461,1252711433,898453421,-1101863994,-936552621,-2146073789,-2095807633,7919
1273091524,1776560482,-1530673378,-1072831289,-1994044541,695285548,1070010885,640672410,-386617518,7920
517259690,-1938125446,-111208065,2104248586,1086909041,-289538808,1096424305,419177150,-1932340007,7921
1584197086,358199458,-171736909,1386757105,1772771494,-1759255672,1984121987,-1499923121,1978709761,7922
-1177127916,-1885463749,-1640327821,1653702579,-2086571467,-1207108080,1020058333,-1561093871,1151510178,7923
1726195177,-1391655530,-862358779,791346066,1449745261,-1574703417,808834287,-1706908573,-948974871,7924
649163318,-1843635978,-951071745,1952244049,651221083,-1553382998,1930870454,-2119663257,-2095931598,7925
1346278550,941668452,62869379,1315815437,98170878,-412313,249168412,1696763055,-246675191,7926
1059599547,732367813,829470184,1700783772,1089070521,1506433751,768921248,23031606,464383031,7927
1120945339,1827789199,1002554242,-1697548604,-408647721,1024762675,558168964,1229006525,-759732403,7928
-402381860,-791726079,-2025878025,733071607,949643618,1632041226,-1876811800,120922807,1898319223,7929
-1986777968,73285543,-846093756,1125464155,-716685336,-216631297,1843811119,836992869,513918873,7930
-488983140,-1356418056,650118536,-1674842387,1062544936,1265150162,-680250425,1947801579,398107678,7931
-83546153,-1264863312,-1801401017,-442681866,827355620,-1362455877,568794300,-1015854408,-1248229586,7932
-1606664140,-1276309109,488901982,-1774565787,-1199630975,-1919008053,-1006243202,-199764185,-195780451,7933
58539122,-1689232172,1844104143,-1651953503,438732236,304637952,1148175519,230173151,-1724100900,7934
-1800267636,-8532128,-1277491148,243830715,1460284479,-1752557424,-529961988,-826661565,1296873512,7935
-983680457,1400295886,1210132146,-91250733,-1468009781,1112933308,953724748,-371577410,658723760,7936
1547062759,-1649677722,-1816999000,1843432395,1886424910,-1585551583,159264593,322580175,1180993074,7937
-654119804,-2065967225,-304494028,2132794741,-1068494946,-1831840594,-239666231,-1757731309,-799127323,7938
-939463450,-2140711629,-244859188,2058259363,-221485363,-524935358,1683503528,-2072583948,703328028,7939
-1258177899,1111227253,1225665210,920205614,-1129610431,-715086223,-1884465637,510635447,-1381183241,7940
223026529,105226368,189666256,693356062,839165901,-245529895,-1735580045,937189985,-487766677,7941
1076946696,-1892969006,245380598,-1315588033,247002678,1017767068,804385929,-711381584,1103157899,7942
1974584383,-1603436477,862669213,2122278933,1985400030,-1712187495,-824887898,249353697,2032858770,7943
-1080622429,-21605798,1136915984,-1830685413,-641409717,1479872329,-1525863690,266896753,-807624933,7944
634977988,-922090163,-1516463847,1981940983,-552682363,22627957,1327323969,961537337,-1222051250,7945
2145168340,-1293756545,-910568413,651121081,-1839371159,1223571554,-719261109,2107943177,498635560,7946
1249728552,1199250908,-1736877790,839562856,-3484928,-1622587960,1994970908,1703601063,-2024419706,7947
-1158590642,-281703746,-2066205484,-1338355195,-531246301,836127350,-1475689827,-2017240935,-46973368,7948
-1415388319,807931933,-1625866062,-1564802748,1989035117,-193440916,1390328391,-1417337237,39306565,7949
638000792,-2073835623,-43532360,786849095,1226199073,2067382892,2002640301,-460213257,150774598,7950
-189458449,1757487395,267793252,-456437309,723174308,727694584,1892060739,675598408,-732967518,7951
1220622177,-639729674,1535629983,1990369592,1318781196,-1656438539,-905334082,-1113270162,-1257053698,7952
1990831285,421519125,-1476448293,88898653,2115294497,851303880,228803000,390548835,-110578527,7953
1916805464,-1953186710,-1854914317,-1555257299,-2112643779,114203176,1698071992,2054912823,2009055551,7954
589640697,-1145908583,1853122665,1454058200,-948623917,-755067510,1586700388,2045200588,-711739503,7955
623178181,-124947505,1043145113,-1311373486,-825625251,-2007902742,521973299,1644269678,-915260657,7956
-108643390,-1525566171,-639875585,77922765,-1616497128,162829237,-1360466879,-1416180614,-570089033,7957
-755983474,566684254,-1153243436,-940260388,-620767820,-1075870050,1597700906,1260717898,-342707266,7958
-731631171,-1585286541,228513842,-1221339855,-1223999299,-1645418539,-922324274,596766731,1057838628,7959
1589935134,446366450,1673171090,-1587162523,1412342990,-98843524,1123982440,951835136,22153668,7960
-1791887437,-828817572,-406039060,1566414974,-1067015087,541321893,-1761365292,252757095,894484231,7961
-1697066181,-982517188,392574012,-1986402155,-1950620766,25131091,1962291792,-367986915,206609286,7962
1807655340,1797510075,465481209,-1617617697,-1231055574,1638483286,-1582960434,-2120423119,-1074721444,7963
-703699005,-1503511588,-2092339025,2103823052,194568019,-252816856,-2087918517,-111860495,1678926764,7964
-661020398,595005927,-832384616,-374597632,1739803267,-636880449,-422052184,833364130,799167165,7965
-1719988552,1015117194,-1360329986,-1080383997,-1048712842,-1758252903,-1637294889,-453898987,2091322436,7966
-395961215,392684618,886708546,1090477270,-1838176630,-1164267796,-825959633,-977462130,26473800,7967
-1001326517,-21188872,608086412,1917590585,1445749035,-1482565695,-1058786407,-1379596331,1580378667,7968
167005869,573995489,-234917682,1132915136,678053919,611070352,-383640996,-2132792501,-903028013,7969
-964237242,-679423334,726433354,408873215,-298212210,850291328,1099022969,-1518895950,975361476,7970
-377820469,-1771955661,-849204295,1456710003,1769837150,1195492232,1705887181,35395757,-176433916,7971
817645936,-769667884,802360869,-128263826,-453446900,1884962972,1324838716,1859789241,1989050850,7972
-632537398,-2042503478,1347108378,50265551,-1983974980,504658655,-1460262309,-1236863049,-436699380,7973
-378915781,1182030678,-1033980195,-1195656804,-926853658,-883809239,-1677826337,-1499731531,-2101162679,7974
515227841,1745240448,1096689570,-1726651677,-791506045,-1938506048,945607181,1067139792,-707044977,7975
1045440507,1046595594,-699947642,-713048699,-1738018402,907905918,-680731455,-221995257,1729527129,7976
-1129132685,1765739058,-450078595,-1752978051,686256708,2099134467,-1315658448,969002388,-1238056730,7977
-551265155,-1977375311,566617456,-1785526941,1682055217,612963562,513327498,-2032323784,-676086972,7978
917433194,570970915,-1278265982,-270433739,137265812,241446572,1510823456,-827076749,-957128842,7979
32803445,-1537007849,-1814082307,-362487996,-1217321918,431540132,-497498332,-1535027542,-101043668,7980
-1700867662,1887442027,1899546395,962526336,1801645349,1818747027,1037079559,1887611354,188215671,7981
2098305365,742634863,-1370718992,-1859286726,-1754174851,2037479094,-1465093222,1350948149,1895273763,7982
685794607,453194727,935268855,522781086,757882582,-130984785,-1674512811,1597776601,-1317270393,7983
-1588719236,18431785,1545266166,1263310303,1437843391,1528386801,-58511670,299443542,1023154708,7984
-2116622958,-19976077,-176040387,-464185531,674018667,-914696551,2080780058,-2094621987,-1001427652,7985
1298172093,-906041966,2111792013,-47589669,382649937,1783754113,1539427740,1090013298,-1237226031,7986
-951639110,1733073577,-591487637,1453246546,-767695333,-685210163,-370078463,1434368765,-855114780,7987
742922582,-112110363,-1702347325,1990490981,1527356649,-126603160,-438618384,-2138972185,-398276926,7988
1692880674,-35777530,-1599505598,1297378356,-554294418,-1373192774,-729961557,-746884893,952334160,7989
-648496616,-350063544,2144364765,-235737589,2085407627,-111364047,-17868863,764313763,-371622674,7990
-873907720,65895408,-1568305097,-560316898,573403559,-1501694392,-70096259,74819770,884794700,7991
-1638798413,-191035036,2061048944,1121935793,2060361439,1316901562,-1090947864,1762180829,2042897307,7992
-1573911901,-1874366315,175326558,217664559,-1787663040,195191004,178550222,1061232622,2109932808,7993
-2067615307,1677912506,-1613173327,1367590095,-1274264447,17893203,1702781780,1227109574,844361809,7994
-650945016,1632854693,1861447848,1024672620,-1053945518,-1125934152,-2131167489,-1392269364,-1139427362,7995
570610564,-1048202016,-2026027822,-719675528,-89101013,-1107418083,-863091656,1289565684,-726876486,7996
-473800979,601352203,-1914297475,1219567017,1312690630,-427826508,-1077521148,-1148707008,1421478046,7997
1904229,1234449530,-17376395,-1366214399,397556366,-1374102688,-539764701,-1281810585,-318783861,7998
-521779661,-1311181995,-1120440107,126285666,-77735995,-1078651732,1948150212,-873888563,118665432,7999
1632769674,-1473029613,1823516846,-1698988467,-1140452206,1934570272,-184245365,-1826341245,-1377099382,8000
-786234094,-1240662744,-101793456,1376795532,-1829438446,921640353,-134144454,-1569481094,458352426,8001
-348078569,-859664538,543601048,-2098177005,-1508472271,-366010185,-591131305,-1405669677,847709315,8002
-814291740,-9184005,-1984651549,307876026,2045217733,-1665811808,-1990221308,129794993,-198033735,8003
-1753960534,1641776643,-1982634498,-653303951,557659797,-941872495,-1585066148,1414741401,522913935,8004
2106959673,803809539,-285353658,-1561431776,-1214523396,-1993038653,-684008759,-1648660042,-2097603773,8005
-387553502,-1215323163,760742068,-1918317931,-1221202861,1294523041,67193523,-1006330721,-1603262286,8006
-1235830186,-1301085020,82457095,1016921899,-221207976,125810686,277097215,-269824665,382887363,8007
2047875315,1574418367,-1082795670,-1569814881,28457086,116616139,1860327693,-442965775,-1961146035,8008
-93215118,-1311714381,-1680161642,-1798182507,-1339974952,-261541779,-31872206,-727261443,738140928,8009
1014990956,-1202020447,142539474,-528165267,735210372,1069292430,1313875944,-1550942602,-611857316,8010
466873700,915906350,1522434434,-2138236366,-267505662,-916325635,-2048933111,-578397967,179747338,8011
-1196978655,-1784353261,1539213150,1186243527,1666229081,-285748963,86070719,-1114470847,1735921397,8012
-1001524728,645922422,1083977742,-624733264,1370563548,285453027,499042596,2141608484,-623112904,8013
359220697,1337433898,-22879989,-1406216507,1736451075,-59972873,-1823770916,-1140833221,-1418542038,8014
-1951509383,323483716,-1399251859,-1763330930,-1923969830,843147748,-1241365649,303730404,73069857,8015
1189752547,-841799780,1559875985,880163126,-300512922,-1364900620,-853724855,-1313897680,298212173,8016
-1209603667,-993240847,-16794664,-1237938568,341113211,-249806328,1934562531,-199943543,32471100,8017
1659796710,1862946810,1453007501,56783908,854803041,1455319192,-1504971544,-467031808,1323482837,8018
-525289809,-1118932584,-1155915454,-807909729,1421602544,2078688094,-1998928558,748651009,-1427473781,8019
1488191461,-469819829,-164374725,-1502366999,-1961963339,-1742937484,-1067605223,-1934065207,-721567608,8020
2090174430,703198307,-719542361,-976801198,1487420895,-1669141845,809559709,1938357337,1345904481,8021
-556428925,-895823580,972686081,-1672733022,-1623316486,1627929491,-1202443895,-1136955170,-1419419642,8022
810691852,887992870,-52733239,278452477,-1973254293,-1229834055,-2098957897,-774939400,295153863,8023
-1154567354,-257725386,1768637419,-251986339,2112844011,539017936,-466380636,1035937967,-2910973,8024
386548511,1420066727,-369588081,-414830134,-1818375639,-1130613605,-1364998884,200140263,-569760959,8025
1147807189,1746403854,-2096399946,1180847410,861805534,1775188919,1546356095,-1064917427,1596897639,8026
15625530,-1410363875,550197181,-982294638,928557920,608553772,-1417875292,1304197651,1123042153,8027
1000515048,986866657,-1636750556,1983871526,-1584259154,2088226916,1541916211,-1533194921,-458987241,8028
-1603087994,2052445548,2114716066,1681845126,-914800881,985452290,1771587382,1655060284,-1867491647,8029
-385000382,-1293917160,-842208401,1831681263,1877659868,11698670,930673861,-750026117,852866081,8030
-832261622,1242709608,-1543778110,-1599004729,-1409737413,108498429,-766947218,6848097,1276116119,8031
-390803518,-378983746,-562676177,130887126,1926642430,-1500133022,488021688,751371962,-1394313640,8032
1549887131,-135935898,2119816792,-1481696258,1581304263,1320585526,2003083106,1661957644,529745217,8033
-1364035622,553166047,95777366,1573242959,-359716383,-891268322,264387042,645396439,-1215154801,8034
1100862454,1281254848,-1087916949,2097869808,-80805517,1810776098,766804561,-1149412339,1689875151,8035
-1124277759,-1817315880,-1330923244,-1703586785,-1433384974,-841170455,-1175645394,-1057144472,-834872499,8036
-1178057878,-327988812,-930599251,816365477,1313816157,-1015187528,1091062076,-563728588,791145993,8037
1480031360,1532077347,-1660467790,127345316,-790399596,238749148,858675959,-1433053084,-1065951499,8038
1242895292,-1679868181,378710903,-1442113695,1170706361,349035479,-2097194395,-1104201077,-333469160,8039
