RE2_FROM,RE2_TO
10171,995
72174,239347
255086,3549
16773,21705
33044,677
445188,67382
206021,73697
87583,11162
67877,185783
52288,12899
175102,14197
377782,3549
257690,68278
400613,289388
100763,39523
19178,67617
36726,15926
334391,39511
105085,7932
241712,241712
190537,17269
9331,32532
234072,12389
44042,28067
254785,3549
212334,148318
312699,312367
325946,1253
182416,28210
32324,49586
214891,224138
212928,63616
187678,323425
188192,295412
275496,12318
281412,88
47843,677
91837,677
180484,173705
344841,88
416723,3549
133763,84206
9679,349
35729,6080
153777,13241
84230,65945
354662,76694
21589,2138
362594,52476
9854,91267
40701,21119
100067,77548
318333,88
72466,2138
185209,14109
12586,115771
243862,133325
12318,275496
61398,208558
386318,52476
71770,519
38602,151857
167072,16533
373803,39511
215981,19075
323711,325245
330025,34719
91116,87361
13808,67382
313295,99007
188957,310114
33146,3726
265677,34312
250481,167245
5406,640
67617,19178
100583,31416
390710,60525
21089,63304
12424,24084
23224,53285
312457,64544
156080,13537
278585,50927
49926,36346
20152,88392
58518,26674
76940,4665
144468,99701
302981,82240
204131,37545
41808,28963
350152,350153
324349,79878
17460,88
246847,246848
5008,12899
34002,133142
114159,130629
326604,2280
228692,383
10941,10901
373803,31957
436069,26753
138209,179008
32634,32671
317809,237026
101479,40214
12193,12318
245726,79350
147519,119772
111189,44042
143372,550
31171,13798
443753,677
15691,8005
234072,12265
12586,115771
118093,677
260422,260421
19178,67617
69561,189606
95027,857
79223,216073
125305,14575
156350,105219
247479,4368
219264,268142
27627,168352
206950,206950
343075,3369
14869,2233
385853,77183
53285,23224
160809,1284
4497,4492
243092,3549
79423,53660
95027,857
149144,8005
179113,112860
210229,260079
78479,186332
387750,52497
376057,7690
255589,161849
256138,404355
33288,58732
222396,88
325946,1253
81959,31416
320846,54039
222734,95118
337162,6674
209458,3146
130898,15691
449955,88
47015,113395
235891,2060
186332,225027
155871,173705
164883,88
69626,8942
115422,115421
325487,69734
329972,88
206045,31957
124269,124266
110717,295169
303052,88
247645,677
8052,44435
6520,44435
329972,88
235590,4380
340332,21625
5767,5693
78962,47013
414082,689
118093,26158
259871,2138
62607,60818
64734,8005
126125,96752
139890,20363
11334,18901
6072,5693
416593,3549
144176,14650
366325,7436
377122,377122
75154,356
9920,8942
67617,19178
16427,21705
329972,88
288318,88
220099,220100
289115,46189
442490,7932
382486,228860
308963,176054
155697,100476
264794,48728
167056,20363
16140,3533
297934,53258
221886,163323
212334,148318
359969,234023
43168,33146
19697,2138
381287,281751
63096,22811
355652,243613
155310,88091
29417,44515
54758,54760
15827,241306
215495,245391
334893,60460
304538,12265
314280,49440
346136,239782
95881,46754
325946,1253
92719,55053
195807,195809
432272,137605
114262,28963
443014,88
78114,58874
48259,12177
210091,4259
222967,222967
102690,95933
54758,54758
187701,12966
100583,9278
12909,76734
57449,99101
228081,180565
140246,2233
203491,203490
278897,278898
267152,7932
220100,220099
388410,677
216784,216785
262865,31042
340587,88
51764,67908
52926,220187
51789,103509
17191,24896
283424,2342
211446,20363
164277,126639
220100,220099
280857,677
337861,14650
307073,439603
156920,261475
57105,8835
2135,7690
55053,92719
42343,38034
345111,133027
88671,88
233342,138
445765,3549
327935,92315
280402,292770
156116,309343
10741,48350
103177,21109
107565,1882
98268,4259
398974,15496
326604,47505
9696,12696
164883,88
2603,36681
28785,38312
138443,18126
141302,138732
216236,390777
24443,117539
337861,21109
29351,18014
40639,24084
68164,70964
76312,15283
285071,386630
44725,3549
140605,3549
95118,222734
367263,367262
250019,250017
8835,57105
169657,144118
13621,167623
17075,6918
27623,20359
269832,269831
337861,61138
91601,677
133027,345111
246166,24802
249809,40279
92643,92618
454364,88
69998,185651
50967,140003
108480,623
126375,248253
310443,20920
236696,184367
220099,220100
81959,31416
179616,74452
10381,162764
259523,16607
416593,138
211223,100403
93529,78133
280402,292770
14975,14968
13455,4259
175779,92624
175337,2233
194067,12755
210817,191306
416593,463
70447,308784
210059,59387
65674,65673
79007,90900
141033,95614
51322,339
100583,9278
7234,117524
228672,91112
305640,135424
88671,88
302550,25927
32702,9313
170689,161718
416593,41382
92500,102603
163184,68304
371001,56119
407069,110518
388460,93502
338868,34719
48012,26655
37742,16188
217080,2138
10463,10467
454364,88
383915,131783
355476,88
115002,34027
188249,16188
320846,14075
174025,65945
282618,8404
84849,83409
77773,185593
368597,34312
91159,142617
101641,34719
329972,88
217756,4059
164883,17045
38602,104193
225303,11202
345447,1988
115620,2233
199559,2233
174507,28261
382940,220659
167472,88
57105,8835
355476,2342
60141,23345
38748,21705
91095,74040
144104,13808
50742,3808
144176,34312
85856,97920
127745,144559
77043,72405
302553,302552
88671,88
175337,9896
105468,151522
346046,346046
338381,26555
192651,8902
244923,168985
281001,360141
316615,8399
66360,45379
220100,220099
343698,4259
379046,3549
128010,12770
134145,8399
21625,340332
327935,88
244923,168985
27256,242943
433702,4526
12866,22252
94478,41059
8438,23780
57764,80775
309594,97686
22221,88
391186,677
118394,4259
150305,2138
324955,324955
445765,7962
12945,4543
35672,677
222396,88
332105,88
221361,19430
204367,178441
135256,349
72967,92500
38911,5344
196360,88
32625,3972
50913,62607
74021,74040
399810,399811
323711,325245
35802,122634
38011,42343
120725,120719
139900,28644
348955,348954
32532,9331
118754,46535
220099,220100
322696,112050
259914,37625
12586,115771
418574,30578
259377,31652
373510,128587
78569,44515
66750,16373
15827,241306
96181,88
95027,37796
45463,75182
66360,45379
87392,12305
10692,10692
228579,88
366705,345068
270538,270538
321595,323774
309343,156116
276780,3549
383983,37502
244923,168985
319622,319624
228860,382486
180941,519
354026,88
249296,13603
91850,22207
267232,88
90070,90073
211249,3549
211708,8903
270419,183894
383028,4059
205046,49448
344605,18792
143022,67075
186245,88
3239,142304
164883,88
88671,88
347311,347310
345111,133027
55410,20080
256479,377508
95614,141033
208867,6241
23780,8438
55266,18193
48728,264794
196658,145836
191592,11346
253943,50742
384311,39523
287670,8005
173886,209442
165025,100434
156558,135256
44909,306923
183177,183176
3778,3723
235724,47759
400748,400747
192651,88
228672,2060
80239,136717
215781,267152
117108,88
382783,335
294163,131116
106789,45451
102394,30222
80322,54291
159729,49448
26166,23395
393286,88
368117,1286
358659,56022
15049,13778
421715,421713
52913,52891
86790,20244
119701,34959
43203,3543
12393,6231
235724,14454
92584,9186
350454,103854
5767,621
399811,399810
401913,3795
28261,174507
291355,3549
20878,20080
238174,267152
188957,310114
339062,12281
309810,262506
202001,88
46542,20244
33833,41944
439417,2233
438263,161013
353531,45451
285492,7932
152874,44902
45419,35304
290867,12666
208378,677
218254,218257
299174,88
387004,338366
388613,388612
207379,88
285082,12265
5693,5767
375527,283502
51143,16007
88542,68285
84112,93502
399810,399811
436207,3549
302553,302552
228340,677
235942,23002
11916,21705
351177,3549
153864,12606
138795,356
394375,129563
165626,88
410318,69883
160335,54222
217111,123443
3730,3723
122880,167833
79561,28644
52497,387750
153809,21686
50742,253943
310061,88
321183,269830
23780,8438
23771,12456
399811,399810
245866,283409
108198,7013
375484,19153
306663,11882
95017,44042
318917,88
21704,148155
386233,16188
388460,93502
138461,6974
72291,67092
259377,31652
97920,85856
40550,61891
441647,677
45247,11406
248183,238833
8202,8199
267865,7791
181853,401076
173397,3369
72291,162023
362650,362649
110605,44135
302553,302552
367599,4259
346369,267152
133027,345111
137205,6674
66750,66730
164252,214692
162366,26538
103555,4259
206356,208214
311900,45446
97920,85856
71565,30231
156116,309343
54966,148140
8902,134319
166101,375564
94688,113041
157637,44113
233416,28261
142332,129304
147178,375684
131116,294163
264794,48728
43795,519
100434,165025
38592,38580
51501,211395
227236,26755
451029,2417
425933,88
10844,10836
87392,12606
28644,79561
312954,68278
59870,301554
92704,212128
331666,37561
148793,3549
107804,52284
291094,304715
164883,88
407407,35064
413033,677
336266,82875
21704,148155
61537,60307
34555,464
28261,174507
6761,464
178859,167774
5280,14945
93343,73357
134030,4259
20161,20194
103550,88
427382,3369
46433,2342
21979,13268
346369,359976
55989,10710
261229,2417
172243,208272
223839,48652
60035,99145
337560,337561
80428,80428
72385,145802
6761,464
160910,24676
392698,352305
262554,88
113126,10704
167472,88
187947,56860
218254,218257
29069,29069
11257,88
4509,7151
192140,357125
212316,4259
38580,38592
115084,142278
83377,10911
177654,256146
120588,283684
73578,677
138900,292354
6241,163027
320915,21585
4374,11179
200962,136255
141152,464
286902,117539
74660,170494
51005,11977
286865,100863
407856,214592
455925,209175
15691,15799
327935,88
211418,2138
195008,677
87442,68313
343920,68278
23780,8438
331830,33301
178859,167774
224210,8005
207111,17507
58762,19130
118887,118887
49877,531
239253,107278
214579,8005
122166,88
10844,10836
141410,7962
136255,200962
66472,108126
123084,10741
21064,58159
199518,15799
80428,80428
18558,130629
22811,63096
233354,133200
214639,205624
82772,143634
52293,315596
163362,129091
382940,220659
445746,677
32154,8052
179795,165699
28261,174507
412367,332574
9783,242328
374460,352305
7807,14733
162023,72291
96378,116303
312457,23510
1087,9151
288855,238884
383435,2138
222790,155561
77744,116494
268286,268287
234968,3549
353414,53905
87552,14748
64118,64125
195270,5516
126837,175691
310862,314267
147394,3273
367571,9278
329972,88
37886,60836
158726,550
156116,309343
20623,155877
93051,23477
47347,31390
203976,17729
345560,88
67204,12342
177149,177145
307407,251658
206278,326374
208183,87270
50887,88
194181,59414
48350,123084
80009,317584
288858,115291
134319,166068
272239,23037
16002,18125
416430,416431
73555,22678
11743,58825
250541,1276
223061,13808
73005,119034
355151,415862
224293,406721
139721,9363
246784,246785
184519,141824
40383,4934
208214,206356
119701,21046
335909,335910
5558,55075
80491,101703
165970,45391
69846,15041
285724,7008
17155,48201
327935,92315
57829,11946
22924,64899
77078,69185
20073,278160
159874,159873
57654,5391
95670,88
32015,94758
6871,121057
7013,108198
124603,123445
120684,304565
251897,251896
232737,232738
344487,7962
107278,239253
154111,3808
182672,104774
17155,212877
255458,277273
66475,208021
326374,206278
46390,16527
14611,332118
131116,294163
257131,677
255786,212004
4927,3748
352970,4182
166068,134319
68474,79294
421315,73979
131116,294163
60836,37886
42778,979
318379,4368
37595,8052
389712,16460
387522,88
95027,8404
166609,166607
76943,331242
83473,3639
22221,4225
91920,957
350152,350153
402926,361023
195271,321149
113395,47015
79769,84949
208766,112435
185449,111008
48728,264794
15801,161904
323711,7133
15006,88
129396,129395
95141,63488
230580,205969
47579,179784
165741,273362
268141,268142
53466,53354
143898,36503
216921,23037
119547,148775
328942,88
165970,370
18994,21705
189606,239858
123909,380703
318379,4368
24055,34049
231036,88
305145,7932
170211,114312
147394,3273
336099,95905
165970,383
317499,132910
372212,7932
433236,677
174909,17468
109382,77194
245919,4259
318375,88
211306,2417
165970,5516
33212,50684
4029,7215
122356,40251
131783,383915
108126,66472
94758,32015
218242,261422
196143,47499
25258,115559
38782,105103
93343,137200
241658,317
343394,306538
237512,122503
122557,22252
170406,96528
5672,1343
336863,336864
21362,12870
95187,88
293679,22051
385268,385267
298998,68474
165970,8294
170848,2417
318379,4368
11911,7216
194598,465
131812,7690
251145,88
4224,10625
343394,306538
109387,5185
430198,677
154068,623
138816,122312
218578,58411
95629,156614
224879,10277
139407,349
133862,979
180679,15128
28109,40247
22221,39472
160337,111105
166068,134319
131812,131812
185015,17304
379272,132319
250019,250017
179784,677
134266,77194
252849,43516
274599,51113
222044,238628
195270,79911
34049,45790
93110,677
224879,10277
2758,165693
235920,5335
41068,553
189472,56832
187989,3369
380964,87439
5494,42894
158670,23224
91122,38602
291787,229041
218242,218241
111793,81064
321469,972
44119,22734
21596,45790
37502,297268
346876,311836
220100,220099
36529,979
208170,37696
250019,250017
44615,7274
7964,114675
248737,63283
288709,34264
208359,10717
83706,55567
171734,114048
38362,21682
206964,13290
168933,140613
362972,40348
343903,278433
189742,33695
42894,5494
34479,39384
216921,314472
155147,45847
52140,2417
104782,119779
170848,97328
274920,4289
33849,53285
47499,196143
41068,22470
425587,88
441969,24676
91559,49035
287901,218800
22415,66562
160052,16188
373417,161794
205123,220274
240829,88
42842,88
82922,217315
88671,88
129389,274676
403644,403643
34555,464
327650,40114
64245,352
331587,110210
4570,4537
4559,4543
394196,2668
225610,4368
298768,298770
191379,1373
441746,11921
234967,2138
220100,220099
449929,255274
215284,16574
283369,283368
201759,352
60035,77744
289844,14575
309169,352788
349117,349116
97478,115447
288709,34264
234810,352
308481,317
225610,677
436597,146105
92072,119473
409367,223962
187110,13346
275123,100863
261229,2417
156165,352
188842,352
61825,50677
154281,88
172187,69434
278797,237535
244979,2417
8835,318074
88671,2055
23002,235942
18792,344605
98204,26153
98204,88
98204,82823
98204,98204
98204,11991
297019,46526
248304,352
297020,46526
140001,140003
268141,3571
51806,157519
89039,352
204768,299898
34000,4528
203101,38225
452046,88
263300,261734
259393,46527
108702,103471
301304,136021
38710,112497
10708,7801
233464,251171
140003,140001
160530,41473
16190,80501
89039,352
163791,677
129515,13001
311218,351887
62337,68380
81961,18365
261602,161018
439603,307073
287903,677
55223,24565
47881,43725
196143,47499
30774,30757
84766,45790
17538,88
385267,385268
192581,88
10269,131336
180734,101872
260304,15538
264086,165741
167833,122880
147137,11178
5211,109382
454298,48073
217315,82922
302491,103360
383477,383477
16672,44946
4570,34000
26171,39883
84949,79769
450681,16801
275272,3549
65008,35304
294163,131116
274873,677
91122,38602
2149,9313
254565,116494
86112,3549
376199,6940
120477,88
40228,56953
96426,245976
192943,2280
23568,11907
350991,352
89071,268078
77194,5211
450118,95912
199186,68278
341401,21749
455341,301929
164883,979
96270,979
65159,8835
229174,406998
309169,352788
42169,2417
17527,3549
306456,19877
66933,66932
273362,264086
96181,88
205235,100103
415614,58812
192928,175016
137433,55052
257292,198079
97670,88
325428,979
37615,29745
243693,7931
120477,88
268850,23694
263688,45686
203490,203491
185834,677
164150,88
245995,531
11666,111897
66932,66933
120477,88
400591,3549
48350,123084
167774,178859
52293,41706
65159,8835
205320,160898
47593,114783
418326,31955
24648,1747
428498,7932
179784,47579
438283,36660
228592,12318
26092,103824
205038,368117
66472,108126
407525,7932
338457,12281
42715,42716
262383,14727
47881,43725
393487,31955
37502,35375
134319,50265
157916,166763
668,4225
277120,244349
102564,102564
48638,329
87565,135254
329553,14109
77548,63731
385913,88
22924,64899
211196,200515
293491,287612
187392,8208
15691,115529
371708,371709
421078,4526
2729,107706
47515,47505
62166,37528
119783,143185
58018,55966
282817,88
66472,108126
4570,4537
250067,2280
214447,17205
329972,88
13854,5160
10741,123084
165741,273362
308166,20213
256278,55966
101298,110878
157705,7551
35375,37502
386980,4259
391913,14809
422595,389153
67515,93866
372039,212004
115059,3726
69879,69886
63151,16188
441510,2287
57764,88
118424,32972
5799,7340
271316,228970
282692,94376
42909,123084
56961,15769
102523,19153
351318,7540
37502,35375
349115,349116
58428,62768
284252,368318
341620,341618
140117,88
329530,88
96503,137839
378799,16188
48350,10741
102864,10033
50698,57607
421390,150898
261734,263300
246566,37568
95301,95303
324322,341387
359093,352
107706,2729
144678,107708
10295,54060
260998,261967
163578,160276
240046,14287
234108,99406
196900,26728
57939,4259
350387,73979
134300,352
13700,32141
451617,413316
113242,20213
125896,45477
163578,160276
203133,3549
131664,97807
59113,59109
47881,43725
336015,351912
145500,68474
202797,979
15980,464
169364,162818
213673,11178
4570,4543
249884,317
37075,63520
66670,66660
286778,287447
189737,72174
66112,210229
69434,172187
13854,47510
31654,31683
54320,54322
362640,362641
50228,8959
211011,11170
84858,32067
391962,222540
385590,385591
359686,21749
81422,102844
147879,106322
97573,17946
126440,39410
318889,317
190950,73161
77583,77545
89373,317
440229,3369
341618,341620
66660,66670
9313,2149
378920,338462
221871,22672
107295,156235
170708,173159
349117,349115
60739,1999
49832,23117
239592,92610
3027,5380
143185,119783
317988,91946
110114,9838
269850,65536
65937,4059
318889,677
14272,3900
3144,15732
292377,226195
408995,352
412138,412137
81321,22734
44209,7340
44469,1852
186608,47935
174909,1896
132060,132060
4559,4543
189606,178640
55799,5281
3752,46743
356536,356537
218530,218532
347960,677
11252,14133
7133,323711
418268,277656
205629,352
152062,317
85485,49274
44610,10685
306543,214424
329972,88
198196,175430
93184,9951
295858,352
89833,19913
40982,29578
132797,115047
265845,251699
329802,359686
317340,88
260304,88
58518,26676
234165,317
123084,48350
133363,60849
49154,21109
303491,231
125690,184859
9858,389
133347,133341
223857,136925
225487,222133
17616,23483
121422,12281
116495,324727
329401,519
424571,73979
27827,39154
212821,198504
267070,8603
7149,104303
88477,69868
368117,9905
187941,156811
327149,327150
56961,6824
232794,677
94695,230103
93129,52200
222133,225487
425216,88
8970,8745
309699,281193
153208,129801
138461,37502
11233,11209
80871,127543
311079,12281
171550,83583
202130,69868
384711,259846
52494,33651
225476,15483
186049,186049
84928,70035
372372,88
213053,352
184637,32901
424816,40285
35375,37502
102834,21287
42715,42716
53216,284703
60739,1999
408334,317
8832,50218
253150,222275
323854,135285
201143,97477
41353,29029
96189,317
309699,281193
20971,59245
11831,7846
276004,276005
79266,23477
436122,19870
73085,211989
323711,7133
86444,59856
161591,58159
158738,151578
299778,8745
283283,56892
259788,101872
256198,181748
220033,317
15366,317
374529,374529
67382,19870
211547,3549
191983,2221
116495,324727
158688,252280
450216,68278
61563,309641
97519,132182
327150,327149
90801,88
119260,14064
394729,3369
66279,27738
73222,421
427880,427878
115172,151414
72325,6852
383968,317
27791,1988
164749,4259
156235,107295
83827,43725
330407,28643
127508,129441
153466,8296
164883,4259
4090,4767
333447,333446
160831,24534
229381,4526
53216,284703
127373,91702
48350,123084
152977,464
49287,42994
40163,76454
58253,14194
136750,317
302564,317
181748,256198
412138,412137
184662,128873
245992,11844
88545,42825
220461,227454
95670,317
318683,214711
241310,214361
334589,14714
436122,88
192539,23705
247317,85592
440018,317
396911,317
397754,405192
186229,220629
394729,356
59636,14625
241310,214361
198099,235184
217443,317
26186,33301
199043,29645
222720,4259
120339,185456
224293,406721
302259,317
47286,43725
11267,17867
49089,4665
339062,21606
125086,57257
238330,238333
144363,109582
365327,240646
187856,4665
49673,129450
52629,93990
365467,177999
330746,101842
184662,128873
453601,4526
381385,228860
175996,88
199855,156570
230098,11946
97573,10033
21068,14565
342524,677
14272,22339
339062,21606
38572,46743
295221,8417
111393,98383
75169,14647
130813,352
443794,677
249075,34950
408657,677
132521,53331
263870,111723
396669,396668
79321,88
315005,182929
64457,15542
206464,47464
350105,194821
267192,317
150358,38575
232539,677
148527,317
134768,6746
88697,86496
335352,317
249182,7690
123354,42432
455120,12012
73330,73319
115447,97478
417439,57105
96204,5568
268323,84924
268428,71591
317503,267152
32652,215990
140746,30222
47248,42432
122939,317
108842,25658
35975,36004
451156,93184
386980,4259
25447,16927
105443,8135
71744,46378
233058,7414
100037,50641
27518,136911
131812,131812
373224,371509
54320,54322
290062,317
42825,88545
15801,161904
380915,329
272013,47490
218753,677
318838,302130
429291,88
326254,102338
40886,77007
345124,345123
136911,27518
87676,58253
218231,317
193553,677
322193,7932
160507,41473
445034,9278
2787,43580
49352,16502
370861,34306
240900,356
134319,125593
4191,188771
82191,3998
100103,205235
386807,88
123660,183493
428994,317
320516,401967
84235,12937
439144,352
454620,19153
21019,21045
5672,96204
437088,14650
404482,274165
362633,88
10607,26373
296348,296347
169700,6948
148228,88
173315,16460
152924,7131
130619,16188
286451,286452
450835,11792
27518,136911
53987,107028
91733,106112
59325,4259
260687,157355
205235,100103
70319,64849
78056,82592
57016,248
341512,106439
51351,1896
316266,88
206540,383
93990,52629
211871,43822
184662,7998
46302,53075
187864,46754
174608,241536
773,110106
123939,123938
125593,134319
454426,183232
100103,205235
148429,212144
67382,7501
180735,122087
225235,7962
56794,308376
235975,89269
34002,4507
441208,220
773,110106
156083,464
413388,979
29502,74372
217315,239552
9964,6080
412114,381398
274165,404482
41733,46849
394893,8745
390300,677
111869,233408
33570,389
19870,216651
188654,12278
255550,321198
309641,6948
230492,352
42825,88545
71744,47015
412123,3549
24062,17748
192624,268535
87732,321173
261760,18365
4665,49089
417451,677
356683,7392
129450,49673
85930,55588
90718,282887
59588,21422
33570,389
50250,72049
29280,72419
194888,49159
207564,244803
199312,26208
224339,205197
41189,70049
362678,5521
109322,34284
205235,100103
193451,83668
451156,143548
338292,349
302894,302895
15799,83110
28114,27730
7807,126242
167140,21731
444552,464
35801,35824
144551,182947
150366,317
319259,55966
38575,150358
246073,17748
299083,317
156829,156830
11844,49673
23947,519
217130,6873
23117,49832
52906,52891
142495,6720
202809,7232
69786,70518
23159,49586
133181,55209
223301,18143
232514,111869
280556,117157
410585,677
7184,81565
133130,190740
184225,70049
54072,19870
122472,261997
28986,20261
22919,4665
83110,15799
240646,365327
31628,3691
349221,345662
180304,1988
454724,50434
147485,131169
142495,11423
114157,28253
24877,23477
423327,88
240646,365327
49388,95142
93314,141619
15799,83110
236773,9964
107278,62408
5568,5672
309264,309263
82273,89269
190262,190263
107295,156235
245987,88
258365,218653
254544,228081
304446,65377
374563,6873
83827,43725
41794,184940
283047,29645
7757,139109
341332,9704
88731,503
373626,290206
131812,7690
258972,8745
42909,123084
335434,6948
117971,1478
294049,294050
1022,7847
2907,38716
251034,389567
414889,335920
28253,114157
203555,317
305241,59835
131122,47821
72466,20391
312022,503
62439,10033
138908,216453
4208,3549
54718,317
330552,60365
260304,103447
118779,118780
236773,9964
2907,38716
142495,14890
83110,15799
204295,56364
355057,503
215114,88
161794,373417
381398,412114
161081,7835
99452,317
137854,69736
142495,11364
54713,16502
40575,1270
61975,51351
4208,677
86754,8745
184507,211803
264731,318368
190396,120916
58660,15822
115529,15691
356153,6373
42825,16801
441625,166106
195348,27643
308857,198085
222612,144131
54135,92500
175168,40785
202809,7232
45280,109735
129812,31403
5672,5568
194186,14194
141619,93314
207418,7240
327959,56892
114259,36909
131025,99326
295565,295564
227491,227490
35748,42420
236706,677
440542,14611
50754,9798
7878,503
190181,303196
12083,24902
32849,98402
253301,293687
74580,86496
141619,93314
93661,73114
80439,19870
80474,80465
204818,204819
18358,1988
50742,88
250989,250988
296717,3369
224339,205197
140222,16824
190181,303196
89165,377921
34130,12965
214533,677
96181,4368
231574,143929
53850,69482
174567,88
450236,677
164883,4208
427153,221228
156111,207743
154538,8745
124121,14674
327292,40797
214991,220
277840,106814
353857,5436
116323,14588
148092,88
29645,283047
181699,21749
50782,47985
9964,503
229410,229412
72237,87732
356075,3369
93314,141619
70164,87436
102463,410833
144348,155877
383788,383788
16496,51160
141031,389
80018,115447
41683,8319
358730,291598
185998,194961
154538,8745
237478,149748
229412,229410
62696,62684
439428,29014
288916,64189
34236,56426
291180,3808
243151,14590
267532,3549
203555,317
360011,88
215601,116101
8319,41683
376743,8745
38716,2907
18365,261760
129589,104109
57496,88515
44500,20718
211989,73085
141619,93314
54753,84483
10896,9964
69133,67899
196360,9278
153339,90635
246157,246156
58518,26674
47927,12818
73461,36716
55320,6928
261997,122472
336999,22816
20908,56426
273437,88
332089,116101
126273,30230
140242,352
10607,26373
69659,294655
129953,55801
141619,93314
130175,74115
148719,2417
72143,4479
212238,212238
51712,80819
22544,22548
247854,58588
272641,272642
334736,16538
81880,24967
408152,39511
278797,237535
81051,121675
144224,10685
133027,345111
130412,12618
266547,343739
308692,349
305220,68278
84396,20056
80374,80042
395731,56892
112663,348135
23940,23979
258985,8404
51631,66744
380348,347605
19843,28711
135641,135640
129489,5948
237616,122469
16140,1343
4464,175923
113891,239301
116670,30230
173407,173399
61467,34512
109735,109727
445336,54039
196346,95845
129885,13842
76176,199791
48293,8470
195725,211223
129489,5948
308539,353375
146051,93502
251014,503
91910,40895
100045,46463
30230,181021
209168,47214
184338,9598
119097,265518
5376,22544
134319,8745
49571,49572
134305,34312
160910,138
169822,6928
301744,101877
292752,29327
301652,64785
423306,49171
34493,19594
419362,30230
225336,82712
237211,7932
111189,14647
264836,40253
50097,73067
135523,117157
71112,10685
49673,26674
254982,220
311625,311623
353375,308539
165492,264731
192943,81386
6649,6686
29332,66744
16924,996
345614,88
164883,88
266821,51151
284663,7962
353069,306591
20047,211848
312314,14598
36490,34460
43284,43300
402187,107027
66287,34236
323558,215846
14647,111189
91518,108239
180857,12023
326754,31650
16275,1715
13804,5561
311827,139912
7560,142235
21634,96528
317748,88
343739,266547
187439,186034
109727,109735
155924,7962
263025,144264
367829,419177
336368,43300
35833,10033
174027,14890
49673,26674
22339,14272
274778,7962
358364,358365
86419,47002
412265,352
284355,7962
151208,216038
208183,239363
15691,4376
81386,192943
49572,49571
403746,403747
146006,146007
28798,119559
204405,88
10741,48350
25859,10667
97566,4380
145110,183845
165135,2356
175923,4464
204768,299898
95738,677
152359,283
65744,88
455958,88
49586,49609
347723,8745
328336,74247
104768,69473
107027,402187
141619,93314
133233,2417
231357,677
320192,320191
347731,8603
81386,23159
389347,389348
5058,4259
313926,150904
56329,4652
48851,88
110389,983
130388,34931
433772,45832
7771,5952
386615,383
173399,173407
95343,297578
239244,385995
191907,66437
74778,13074
48350,10741
265159,868
192943,81386
204529,204528
95141,47985
423306,34306
356846,356847
266890,39922
377122,377122
93513,26677
38343,4262
64591,15620
343069,317
615,17004
153336,32972
109727,109735
336159,248769
402187,107027
154208,677
142050,216038
278264,220170
219527,5566
183424,54039
126490,122503
214704,79648
272295,7690
113163,52846
303052,5226
359645,209321
235766,65173
80774,80778
20415,20369
76933,677
405665,31957
93516,93513
22805,19679
344705,344704
97477,201143
359134,60705
261909,79648
441505,15
65532,28174
258696,101877
448328,54039
8621,66067
450847,37523
42205,3361
72704,88
346757,250935
139713,9964
66067,8621
278188,13518
116512,47821
202345,105669
22548,5376
159756,2662
449921,22781
104196,20271
72704,88
88418,89033
273479,677
204955,16666
27964,47985
287868,7962
123571,21280
128735,69156
405002,243446
24930,677
102703,102695
198175,198177
150784,172107
77340,13633
20369,20415
205539,81944
134600,134601
162063,9278
32796,134114
173407,173399
266284,12268
385737,385738
116727,288709
16502,49352
99283,195937
64589,17185
13776,211947
124398,366360
368549,677
145576,69868
248757,44746
418070,14454
136072,63285
132862,140613
386754,140292
299508,299507
241873,191455
10482,14463
90718,282887
147362,216
276847,140569
198175,198177
117989,31966
10685,45231
182890,33006
455339,12456
20271,104196
356846,356847
63586,280
39933,113437
15133,3347
202809,105288
237615,89011
36909,114259
366360,124398
263025,144264
199568,17040
35375,72967
162063,9278
6680,6670
144224,10685
135455,58255
147753,14454
423898,33034
194303,88
226344,3549
77086,13074
62673,283368
107027,402187
91518,108239
296700,7932
208598,22781
96844,155383
241000,88557
275111,6686
193285,207149
212596,100921
170830,7962
163021,45280
419355,30230
154129,186053
182674,182675
446107,88
90579,127388
121428,4652
79100,206770
45267,44057
106214,14454
3290,23323
276945,88
5734,88675
350810,158545
666,685
423046,22773
417458,7962
115059,231736
173126,59520
414944,7962
34583,2157
183931,136263
216038,151208
81422,14454
102394,16358
436348,88
16022,39423
140248,1322
147485,235089
72548,48350
29011,14890
22399,83432
407848,1988
231509,8745
391217,295596
414939,244836
412254,262672
134319,86627
369524,83792
302009,12281
291355,7962
266849,174807
94500,47345
198177,198175
146259,88564
211027,220196
399859,269360
18506,4368
209965,79976
93502,161570
426280,718
241314,88
209981,92489
334060,22781
385284,154714
299508,299507
269393,171401
78429,3772
43870,22819
113008,33723
216362,7962
71342,161699
443185,34959
10748,21423
23975,4652
35191,10896
200906,7434
88564,146259
237729,9964
443994,7962
69176,156200
361324,30230
19210,2417
323558,215846
162611,142175
106871,41528
313905,238312
69238,69238
134131,16715
12023,180857
52300,553
123039,201624
383269,2141
32895,957
10179,88798
304136,285216
416886,6948
309084,10930
54758,45745
184993,24514
104196,20271
197061,88
299507,299508
4208,8209
90654,84368
122032,204522
36737,95933
342650,78528
69100,21423
165717,32951
204123,88
182504,14598
393164,9968
211168,7962
446292,1503
269360,399859
10179,40377
226206,7962
278804,278811
155480,17902
219660,983
380697,220
21423,69100
77882,199020
299083,317
207537,244019
22369,165872
151279,20400
