P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,58,374164642,281431799,842778345,722086805,44,250135891,95805,223806562
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,59,184146764,281431799,842778345,56238505,2,687933077,95905,1020323563
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,60,490303164,771295877,455515320,42804050,27,749080833,96006,25258997
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,61,59880998,281431799,802148191,463741129,18,835920787,96106,980688801
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,62,182793988,148938891,52033420,771360077,39,394049937,96206,560494917
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,63,629604352,148938891,727612909,458530909,10,722252742,96306,239398635
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,64,29534368,517898394,833960910,484414577,1,722252742,96406,572100915
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,65,364504531,281431799,842778345,88977401,3,984901281,96506,704740455
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,66,415762438,148938891,52033420,415462688,46,549151352,96606,449846615
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,67,787071531,517898394,833960910,1028251232,31,835920787,96706,227751864
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,68,766046726,771295877,455515320,130102405,10,474760255,96806,802954348
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,69,934477129,281431799,115034031,443480877,2,766044844,96906,124057815
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,70,672090735,771295877,455515320,14662407,42,250135891,97007,303387787
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,71,585630480,148938891,617800143,1024930828,26,835920787,97107,797612327
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,72,762401491,517898394,710613083,681399216,25,331909327,97207,60643274
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,73,911943014,517898394,833960910,377387362,35,835920787,97307,642597897
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,74,84541532,281431799,504640044,886100250,25,749080833,97407,936233811
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,75,53320597,148938891,52033420,463741129,39,711761432,97507,545991132
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,76,828586261,148938891,94198614,88977401,9,550896505,97607,358086010
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,77,454091031,281431799,115034031,667177693,13,868506000,97707,581665312
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,78,3434925,771295877,44594699,574113567,24,5426455,97807,449857554
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,79,755908923,746353615,563129850,375299812,22,189999967,97907,722603525
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,80,150372916,746353615,295396558,893992741,28,984901281,98008,68970759
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,81,361613643,281431799,842778345,762362363,21,318602348,98108,1013316298
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,82,398352905,771295877,910436512,48304593,12,474760255,98208,255817144
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,83,635570557,771295877,776554983,1054042882,47,766177713,98308,600118952
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,84,429340668,746353615,563129850,1051211786,26,331909327,98408,197533021
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,85,706949886,281431799,504640044,415462688,16,687933077,98508,680218108
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,86,491647044,746353615,295396558,1054083314,37,879565806,98608,678344249
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,87,223649085,746353615,980878191,238182558,41,749627876,98708,436650077
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,88,378011211,746353615,295396558,310050696,16,549151352,98808,769163566
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,89,818812232,281431799,842778345,400824397,7,1008476250,98908,844769113
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,90,439977033,281431799,130095540,574113567,49,722252742,99009,182032022
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,91,324102624,517898394,833960910,933199294,32,141828527,99109,1044203821
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,92,948265828,517898394,976033998,681399216,35,141828527,99209,1066095702
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,93,165258997,517898394,1054171291,504363518,2,835920787,99309,256290962
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,94,1051911265,148938891,52033420,174765293,32,766044844,99409,549340188
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,95,247473352,148938891,617800143,941118071,36,835920787,99509,511665227
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,96,635901005,281431799,842778345,14662407,32,549151352,99609,596342924
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,97,723295610,148938891,617800143,443480877,49,679749885,99709,29350109
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,98,871617836,281431799,802148191,161164916,22,1008476250,99809,467284088
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,99,498882082,517898394,833960910,276438248,11,141828527,99909,292666955
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,100,308447169,148938891,617800143,726714616,4,687933077,100010,863084919
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,101,519881483,148938891,727612909,348194118,26,936208175,100110,978663003
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,102,282924764,148938891,619839672,176819125,17,18236885,100210,228294807
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,103,696089807,517898394,848012021,642077206,45,835920787,100310,340930044
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,104,696755545,771295877,217131576,25274130,36,189999967,100410,337406022
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,105,55228053,771295877,910436512,958246395,27,93629567,100510,699591987
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,106,757161368,148938891,619839672,642077206,28,835920787,100610,435734936
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,107,213119915,281431799,842778345,124943277,12,557733312,100710,983739171
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,108,264883486,771295877,776554983,283245463,41,868506000,100810,1045662522
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,109,551162866,148938891,617800143,48304593,11,250135891,100910,595683430
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,110,248101578,148938891,617800143,121738327,46,93629567,101011,481005035
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,111,441005451,281431799,802148191,999056672,28,936208175,101111,18282144
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,112,159270749,746353615,329397387,496081834,42,722252742,101211,848641171
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,113,356630172,148938891,619839672,809249085,23,324025281,101311,496312850
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,114,350824630,281431799,130095540,226582427,41,664301207,101411,834766246
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,115,734383726,746353615,563129850,1015905427,24,984901281,101511,343813242
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,116,1001573362,281431799,842778345,105078359,33,345293520,101611,454121721
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,117,904681086,771295877,44594699,1028251232,25,687933077,101711,401019616
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,118,324705582,517898394,848012021,598973532,31,664301207,101811,650615997
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,119,17677255,746353615,329397387,212305224,30,465668967,101911,262398827
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,120,367087011,771295877,44594699,1051211786,45,48874573,102012,594391150
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,121,945051864,771295877,44594699,797093827,13,550896505,102112,984768242
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,122,289945998,517898394,833960910,654953917,8,93629567,102212,1026577763
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,123,218812830,771295877,776554983,124943277,31,141828527,102312,623894206
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,124,43788983,148938891,727612909,130102405,1,1043219872,102411,1048335684
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,125,742282577,771295877,776554983,771360077,17,366026838,102511,59765196
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,126,524093986,746353615,563129850,471731378,4,687933077,102611,869159727
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,127,252291073,281431799,115034031,463741129,14,5426455,102711,841011671
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,128,990361141,517898394,976033998,1072352938,5,597972761,102811,908255479
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,129,323998173,771295877,910436512,627275790,20,711761432,102911,273709255
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,130,445817618,517898394,710613083,463458151,26,1043219872,103013,743887182
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,131,505561744,281431799,115034031,161164916,43,953509940,103113,834898956
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,132,247329718,746353615,563129850,356881880,2,835920787,103213,520150512
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,133,166416558,771295877,217131576,356941240,19,316861689,103313,511665227
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,134,341694248,746353615,101328949,878084239,35,550896505,103413,397475415
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,135,616489999,517898394,833960910,1007780444,24,749080833,103513,90852938
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,58,374164642,281431799,842778345,722086805,44,250135891,95805,223806562
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,59,184146764,281431799,842778345,56238505,2,687933077,95905,1020323563
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,60,490303164,771295877,455515320,42804050,27,749080833,96006,25258997
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,61,59880998,281431799,802148191,463741129,18,835920787,96106,980688801
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,62,182793988,148938891,52033420,771360077,39,394049937,96206,560494917
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,63,629604352,148938891,727612909,458530909,10,722252742,96306,239398635
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,64,29534368,517898394,833960910,484414577,1,722252742,96406,572100915
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,65,364504531,281431799,842778345,88977401,3,984901281,96506,704740455
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,66,415762438,148938891,52033420,415462688,46,549151352,96606,449846615
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,67,787071531,517898394,833960910,1028251232,31,835920787,96706,227751864
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,68,766046726,771295877,455515320,130102405,10,474760255,96806,802954348
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,69,934477129,281431799,115034031,443480877,2,766044844,96906,124057815
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,70,672090735,771295877,455515320,14662407,42,250135891,97007,303387787
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,71,585630480,148938891,617800143,1024930828,26,835920787,97107,797612327
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,72,762401491,517898394,710613083,681399216,25,331909327,97207,60643274
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,73,911943014,517898394,833960910,377387362,35,835920787,97307,642597897
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,74,84541532,281431799,504640044,886100250,25,749080833,97407,936233811
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,75,53320597,148938891,52033420,463741129,39,711761432,97507,545991132
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,76,828586261,148938891,94198614,88977401,9,550896505,97607,358086010
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,77,454091031,281431799,115034031,667177693,13,868506000,97707,581665312
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,78,3434925,771295877,44594699,574113567,24,5426455,97807,449857554
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,79,755908923,746353615,563129850,375299812,22,189999967,97907,722603525
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,80,150372916,746353615,295396558,893992741,28,984901281,98008,68970759
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,81,361613643,281431799,842778345,762362363,21,318602348,98108,1013316298
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,82,398352905,771295877,910436512,48304593,12,474760255,98208,255817144
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,83,635570557,771295877,776554983,1054042882,47,766177713,98308,600118952
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,84,429340668,746353615,563129850,1051211786,26,331909327,98408,197533021
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,85,706949886,281431799,504640044,415462688,16,687933077,98508,680218108
57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861,86,491647044,746353615,295396558,1054083314,37,879565806,98608,678344249
