N_NATIONKEY,N_NAME,N_REGIONKEY,N_COMMENT,S_SUPPKEY,S_NAME,S_ADDRESS,S_NATIONKEY,S_PHONE,S_ACCTBAL,S_COMMENT,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,131,177759885,35988995,11,534137668,859553,750198692,317345255,2560,131,330563436,15342679,33850,382018914,649013128,0,845807686,2560,72,1,4,3600,3499451,1,2,449642453,330563436,33893,33905,33911,862871618,431484053,378094158
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,131,177759885,35988995,11,534137668,859553,750198692,317345255,2560,131,330563436,15342679,33850,382018914,649013128,0,845807686,2560,42,1,5,900,847836,4,2,449642453,330563436,33898,33904,33908,785149710,1001693018,242119880
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,131,177759885,35988995,11,534137668,859553,750198692,317345255,2560,131,330563436,15342679,33850,382018914,649013128,0,845807686,2560,108,9,6,1300,1310530,3,6,449642453,330563436,33852,33896,33869,785149710,944913022,666010502
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,10,798437489,808791061,5,205635831,275354,750198692,908197369,2562,10,330563436,13636037,33815,382018914,567952341,0,49321305,2562,53,5,1,2800,2668540,4,3,378580043,330563436,33879,33869,33884,785149710,431484053,510337930
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,10,798437489,808791061,5,205635831,275354,750198692,908197369,2562,10,330563436,13636037,33815,382018914,567952341,0,49321305,2562,148,9,2,100,104814,1,6,378580043,330563436,33891,33863,33892,106211174,86983390,49112789
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,10,798437489,808791061,5,205635831,275354,750198692,908197369,2562,10,330563436,13636037,33815,382018914,567952341,0,49321305,2562,66,7,3,2500,2415150,5,3,449642453,330563436,33929,33883,33955,749443834,1001693018,635316930
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,10,798437489,808791061,5,205635831,275354,750198692,908197369,2562,10,330563436,13636037,33815,382018914,567952341,0,49321305,2562,148,1,4,3700,3878118,8,3,378580043,330563436,33904,33881,33915,785149710,944913022,458165097
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,10,798437489,808791061,5,205635831,275354,750198692,908197369,2562,10,330563436,13636037,33815,382018914,567952341,0,49321305,2562,160,8,5,2900,3074464,5,8,449642453,330563436,33907,33874,33919,862871618,431484053,1038834561
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,10,798437489,808791061,5,205635831,275354,750198692,908197369,2562,10,330563436,13636037,33815,382018914,567952341,0,49321305,2562,50,7,6,1700,1615085,1,6,449642453,330563436,33890,33883,33901,749443834,86983390,218385858
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2564,77,330563436,396747,34584,919150108,1063358163,0,925981131,2564,112,3,1,400,404844,2,0,378580043,330563436,34648,34634,34670,106211174,431484053,915530830
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2564,77,330563436,396747,34584,919150108,1063358163,0,925981131,2564,112,3,1,400,404844,2,0,378580043,330563436,34648,34634,34670,106211174,431484053,915530830
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2565,56,777177650,20443857,35852,1030545334,942930550,0,455821591,2565,144,5,1,4200,4385388,4,8,146356532,777177650,35890,35885,35917,106211174,365042431,168449125
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2565,56,777177650,20443857,35852,1030545334,942930550,0,455821591,2565,189,10,2,2600,2831868,5,8,146356532,777177650,35920,35892,35928,749443834,86983390,972011607
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2565,56,777177650,20443857,35852,1030545334,942930550,0,455821591,2565,115,5,3,3400,3451374,6,6,146356532,777177650,35871,35895,35900,749443834,407419891,303723748
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2565,56,777177650,20443857,35852,1030545334,942930550,0,455821591,2565,17,7,4,2500,2292525,10,8,146356532,777177650,35971,35933,35987,749443834,250142940,71076290
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2565,56,777177650,20443857,35852,1030545334,942930550,0,455821591,2565,76,7,5,2600,2537782,8,3,146356532,777177650,35857,35894,35863,862871618,365042431,277866287
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2565,56,777177650,20443857,35852,1030545334,942930550,0,455821591,2565,141,4,6,4800,4997472,8,7,146356532,777177650,35962,35919,35987,749443834,86983390,728084691
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,2594,79,330563436,9486639,33953,382018914,829866435,0,832079243,2594,72,3,1,700,680449,6,2,378580043,330563436,34052,34031,34081,749443834,944913022,896753198
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,2594,79,330563436,9486639,33953,382018914,829866435,0,832079243,2594,124,9,2,1300,1331356,10,5,378580043,330563436,34004,34027,34021,862871618,86983390,248167163
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,2594,79,330563436,9486639,33953,382018914,829866435,0,832079243,2594,126,1,3,2400,2462688,3,0,449642453,330563436,33998,34036,34002,785149710,1001693018,746970455
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,2594,79,330563436,9486639,33953,382018914,829866435,0,832079243,2594,144,7,4,4600,4803044,0,8,378580043,330563436,34074,34032,34078,862871618,407419891,640601452
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,104,133204033,240401202,10,569591890,-58838,373412815,427642554,2597,104,330563436,2196466,34002,919150108,322360209,0,311225842,2597,84,5,1,2400,2361792,7,0,449642453,330563436,34102,34032,34112,862871618,944913022,320267689
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,52,749902188,199806749,11,982273298,563028,750198692,628614943,2624,52,777177650,2714863,35395,527479233,906486969,0,784492673,2624,63,10,1,1500,1444590,3,7,146356532,777177650,35487,35478,35508,749443834,365042431,532509740
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,52,749902188,199806749,11,982273298,563028,750198692,628614943,2624,52,777177650,2714863,35395,527479233,906486969,0,784492673,2624,189,10,2,1200,1307016,7,0,146356532,777177650,35483,35481,35486,749443834,407419891,440343292
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2628,56,330563436,16565599,34262,527479233,437461898,0,632022473,2628,106,9,1,4400,4426840,7,3,378580043,330563436,34343,34346,34345,749443834,407419891,81129920
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2628,56,330563436,16565599,34262,527479233,437461898,0,632022473,2628,106,9,2,1400,1408540,1,3,449642453,330563436,34360,34301,34383,862871618,407419891,879936455
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2628,56,330563436,16565599,34262,527479233,437461898,0,632022473,2628,64,9,3,4200,4049051,0,0,449642453,330563436,34291,34336,34320,749443834,86983390,716985988
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2628,56,330563436,16565599,34262,527479233,437461898,0,632022473,2628,95,7,4,2300,2288707,8,4,449642453,330563436,34267,34340,34283,749443834,86983390,590113969
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,56,1002271304,628821590,10,666136321,653086,373412815,658726857,2628,56,330563436,16565599,34262,527479233,437461898,0,632022473,2628,90,1,5,5000,4950450,7,1,449642453,330563436,34345,34312,34346,106211174,365042431,369347572
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,2630,85,330563436,12713251,33899,527479233,630989643,0,280577925,2630,29,8,1,4600,4273492,5,3,378580043,330563436,33911,33953,33941,862871618,431484053,710129150
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,2630,85,330563436,12713251,33899,527479233,630989643,0,280577925,2630,57,2,2,800,765640,9,7,449642453,330563436,33922,33968,33943,749443834,86983390,172202736
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,2630,85,330563436,12713251,33899,527479233,630989643,0,280577925,2630,173,2,3,4500,4829265,8,7,449642453,330563436,33971,33978,33976,106211174,944913022,620911294
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,2630,85,330563436,12713251,33899,527479233,630989643,0,280577925,2630,162,9,4,2900,3080264,8,7,449642453,330563436,33939,33971,33948,749443834,407419891,650676799
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,181,2,1,1000,1081180,2,6,378580043,330563436,34146,34152,34160,862871618,86983390,755089196
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,137,8,2,3800,3941094,7,2,449642453,330563436,34143,34122,34172,106211174,250142940,1029822884
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,2,5,3,1900,1713800,3,2,378580043,330563436,34182,34173,34199,862871618,431484053,956855100
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,110,3,4,4000,4040440,5,4,378580043,330563436,34127,34172,34139,749443834,250142940,855311698
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,181,2,1,1000,1081180,2,6,378580043,330563436,34146,34152,34160,862871618,86983390,755089196
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,137,8,2,3800,3941094,7,2,449642453,330563436,34143,34122,34172,106211174,250142940,1029822884
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,2,5,3,1900,1713800,3,2,378580043,330563436,34182,34173,34199,862871618,431484053,956855100
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,77,824012780,958172237,17,860353878,173887,1028181460,653253715,2656,77,330563436,10549237,34091,382018914,253109335,0,586914519,2656,110,3,4,4000,4040440,5,4,378580043,330563436,34127,34172,34139,749443834,250142940,855311698
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,14,959061040,122146912,1,339030647,526630,373412815,789218819,2658,14,777177650,16383446,34963,1030545334,77732292,0,122362838,2658,132,3,1,4100,4231733,5,4,146356532,777177650,35008,35005,35035,106211174,431484053,909867986
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,14,959061040,122146912,1,339030647,526630,373412815,789218819,2658,14,777177650,16383446,34963,1030545334,77732292,0,122362838,2658,29,4,2,2200,2043843,8,5,146356532,777177650,35013,35019,35015,749443834,86983390,915567668
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,14,959061040,122146912,1,339030647,526630,373412815,789218819,2658,14,777177650,16383446,34963,1030545334,77732292,0,122362838,2658,18,5,3,1300,1193413,7,6,146356532,777177650,34994,35043,35015,785149710,944913022,576630184
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,14,959061040,122146912,1,339030647,526630,373412815,789218819,2658,14,777177650,16383446,34963,1030545334,77732292,0,122362838,2658,92,5,4,2200,2182598,4,4,146356532,777177650,35033,35004,35057,749443834,407419891,795506996
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,14,959061040,122146912,1,339030647,526630,373412815,789218819,2658,14,777177650,16383446,34963,1030545334,77732292,0,122362838,2658,7,8,5,4500,4081500,3,1,146356532,777177650,35003,35009,35030,749443834,431484053,430884035
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,14,959061040,122146912,1,339030647,526630,373412815,789218819,2658,14,777177650,16383446,34963,1030545334,77732292,0,122362838,2658,147,4,6,2700,2827278,5,7,146356532,777177650,34966,35039,34970,106211174,365042431,862793516
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,95,516470774,709679413,15,640996999,532738,797027742,363255963,2663,95,777177650,3513180,34946,382018914,804243021,0,467024892,2663,114,4,1,3500,3549385,2,1,146356532,777177650,35042,34986,35069,862871618,1001693018,895936006
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,153,1,1,3000,3159450,2,6,146356532,777177650,35234,35215,35259,106211174,86983390,69592293
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,157,2,2,3500,3700025,7,3,146356532,777177650,35207,35215,35208,106211174,250142940,18943276
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,19,3,3,1500,1378515,8,2,146356532,777177650,35244,35184,35269,862871618,1001693018,821606509
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,20,10,4,1200,1104024,0,5,146356532,777177650,35177,35175,35197,749443834,250142940,40256329
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,108,9,5,1000,1008100,8,8,146356532,777177650,35237,35211,35241,785149710,1001693018,997864655
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,153,1,1,3000,3159450,2,6,146356532,777177650,35234,35215,35259,106211174,86983390,69592293
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,157,2,2,3500,3700025,7,3,146356532,777177650,35207,35215,35208,106211174,250142940,18943276
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,19,3,3,1500,1378515,8,2,146356532,777177650,35244,35184,35269,862871618,1001693018,821606509
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,20,10,4,1200,1104024,0,5,146356532,777177650,35177,35175,35197,749443834,250142940,40256329
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,2694,121,777177650,10280759,35136,527479233,1050271488,0,139165161,2694,108,9,5,1000,1008100,8,8,146356532,777177650,35237,35211,35241,785149710,1001693018,997864655
23,536896580,3,94114815,7,11315813,791810943,23,1051077640,682035,798884201,31,855445084,1027402851,23,969728011,523689,750198692,449809331,2720,31,330563436,16130704,34126,382018914,889717204,0,1029641595,2720,45,6,1,500,472520,10,6,449642453,330563436,34142,34187,34156,106211174,944913022,756444809
23,536896580,3,94114815,7,11315813,791810943,23,1051077640,682035,798884201,31,855445084,1027402851,23,969728011,523689,750198692,449809331,2720,31,330563436,16130704,34126,382018914,889717204,0,1029641595,2720,17,8,2,4200,3851442,9,3,378580043,330563436,34173,34171,34202,785149710,1001693018,61193806
23,536896580,3,94114815,7,11315813,791810943,23,1051077640,682035,798884201,31,855445084,1027402851,23,969728011,523689,750198692,449809331,2720,31,330563436,16130704,34126,382018914,889717204,0,1029641595,2720,120,1,3,5000,5100600,10,2,449642453,330563436,34189,34177,34216,106211174,407419891,942634652
23,536896580,3,94114815,7,11315813,791810943,23,1051077640,682035,798884201,31,855445084,1027402851,23,969728011,523689,750198692,449809331,2720,31,330563436,16130704,34126,382018914,889717204,0,1029641595,2720,109,2,4,4900,4944590,6,2,449642453,330563436,34157,34162,34161,106211174,1001693018,214723099
23,536896580,3,94114815,7,11315813,791810943,23,1051077640,682035,798884201,31,855445084,1027402851,23,969728011,523689,750198692,449809331,2720,31,330563436,16130704,34126,382018914,889717204,0,1029641595,2720,121,6,5,2700,2757024,4,0,378580043,330563436,34147,34185,34176,106211174,86983390,843586003
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,2721,79,777177650,5918025,35089,919150108,293169817,0,690435615,2721,183,4,1,4900,5307582,0,8,146356532,777177650,35107,35179,35124,749443834,365042431,1011875926
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,2721,79,777177650,5918025,35089,919150108,293169817,0,690435615,2721,3,4,2,200,180600,2,5,146356532,777177650,35106,35136,35121,862871618,86983390,200862480
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,35,838315206,970339776,17,936827836,122824,750198692,831183110,2722,35,330563436,5032884,34431,527479233,404933390,0,534681954,2722,124,7,1,2100,2150652,9,1,449642453,330563436,34542,34509,34553,106211174,250142940,78584942
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,35,838315206,970339776,17,936827836,122824,750198692,831183110,2722,35,330563436,5032884,34431,527479233,404933390,0,534681954,2722,146,7,2,1500,1569210,5,3,378580043,330563436,34515,34484,34526,785149710,365042431,973876415
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,35,838315206,970339776,17,936827836,122824,750198692,831183110,2722,35,330563436,5032884,34431,527479233,404933390,0,534681954,2722,34,10,3,1600,1494448,4,6,378580043,330563436,34477,34492,34478,106211174,431484053,1033223613
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,35,838315206,970339776,17,936827836,122824,750198692,831183110,2722,35,330563436,5032884,34431,527479233,404933390,0,534681954,2722,124,7,1,2100,2150652,9,1,449642453,330563436,34542,34509,34553,106211174,250142940,78584942
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,35,838315206,970339776,17,936827836,122824,750198692,831183110,2722,35,330563436,5032884,34431,527479233,404933390,0,534681954,2722,146,7,2,1500,1569210,5,3,378580043,330563436,34515,34484,34526,785149710,365042431,973876415
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,35,838315206,970339776,17,936827836,122824,750198692,831183110,2722,35,330563436,5032884,34431,527479233,404933390,0,534681954,2722,34,10,3,1600,1494448,4,6,378580043,330563436,34477,34492,34478,106211174,431484053,1033223613
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,13,7,1,4700,4291147,9,7,146356532,777177650,35036,35020,35042,862871618,365042431,629404262
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,32,3,2,1000,932029,6,8,146356532,777177650,35028,35030,35043,749443834,431484053,84775981
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,162,1,3,200,212432,10,1,146356532,777177650,35010,35011,35015,862871618,944913022,400450670
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,82,3,4,1200,1178496,1,5,146356532,777177650,35055,35016,35079,749443834,250142940,59705708
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,129,10,5,4000,4116480,9,5,146356532,777177650,35018,35023,35019,862871618,431484053,341524613
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,13,7,1,4700,4291147,9,7,146356532,777177650,35036,35020,35042,862871618,365042431,629404262
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,32,3,2,1000,932029,6,8,146356532,777177650,35028,35030,35043,749443834,431484053,84775981
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,162,1,3,200,212432,10,1,146356532,777177650,35010,35011,35015,862871618,944913022,400450670
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,82,3,4,1200,1178496,1,5,146356532,777177650,35055,35016,35079,749443834,250142940,59705708
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,2723,61,777177650,10475925,34976,527479233,437461898,0,381373138,2723,129,10,5,4000,4116480,9,5,146356532,777177650,35018,35023,35019,862871618,431484053,341524613
14,188440933,0,29958364,6,564123676,816784291,14,177982233,136579,447900922,89,468529770,948964647,14,106551305,153076,373412815,1009632679,2725,89,330563436,7514467,34473,483467692,219744748,0,561311199,2725,118,2,1,2300,2341653,10,8,378580043,330563436,34569,34505,34572,862871618,1001693018,735622904
14,188440933,0,29958364,6,564123676,816784291,14,177982233,136579,447900922,89,468529770,948964647,14,106551305,153076,373412815,1009632679,2725,89,330563436,7514467,34473,483467692,219744748,0,561311199,2725,5,8,2,4100,3710500,1,0,378580043,330563436,34518,34512,34546,749443834,86983390,726429687
14,188440933,0,29958364,6,564123676,816784291,14,177982233,136579,447900922,89,468529770,948964647,14,106551305,153076,373412815,1009632679,2725,89,330563436,7514467,34473,483467692,219744748,0,561311199,2725,189,10,3,1500,1633770,7,3,378580043,330563436,34550,34553,34559,862871618,365042431,394860556
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,31,2,1,4100,3817223,2,5,449642453,330563436,34393,34363,34397,749443834,365042431,852002008
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,7,2,2,2900,2630300,2,4,378580043,330563436,34354,34340,34360,785149710,86983390,222554302
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,56,7,3,400,382420,8,0,449642453,330563436,34315,34376,34337,749443834,86983390,534912889
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,24,7,4,4000,3696080,9,6,449642453,330563436,34356,34350,34385,749443834,431484053,699335310
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,126,5,5,2200,2257464,3,4,449642453,330563436,34411,34371,34423,862871618,86983390,634555156
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,170,5,6,2100,2247357,9,5,378580043,330563436,34333,34356,34356,785149710,407419891,459703902
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,2752,59,330563436,18793230,34290,919150108,645535178,0,5525197,2752,199,10,7,3800,4176922,8,0,378580043,330563436,34386,34324,34415,749443834,407419891,97061373
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,16,606299054,831166561,10,851711143,468103,373412815,551498780,2753,16,330563436,15972039,34301,919150108,766095373,0,203505426,2753,13,3,1,600,547806,10,4,449642453,330563436,34331,34360,34361,785149710,86983390,701870142
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,16,606299054,831166561,10,851711143,468103,373412815,551498780,2753,16,330563436,15972039,34301,919150108,766095373,0,203505426,2753,48,7,2,4000,3792160,3,5,449642453,330563436,34338,34376,34366,749443834,407419891,299565810
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,16,606299054,831166561,10,851711143,468103,373412815,551498780,2753,16,330563436,15972039,34301,919150108,766095373,0,203505426,2753,89,10,3,3000,2967240,0,7,449642453,330563436,34358,34361,34365,106211174,250142940,202117679
10,185743883,4,261867689,9,895777001,658451645,10,73320802,530237,726765942,16,606299054,831166561,10,851711143,468103,373412815,551498780,2753,16,330563436,15972039,34301,919150108,766095373,0,203505426,2753,31,7,4,700,651721,7,3,378580043,330563436,34374,34354,34401,749443834,365042431,1047596524
