O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,nonce
1258341554,1338016604,1545849023,286523480,312707815,1803143459,-1663888627,-1204428092,681797435,585
-478385484,-997460177,642648024,1817755718,470824110,277901102,998573699,-716728334,45545855,586
48678669,-1425425596,-1539203448,1239772663,1433528603,1865983449,1391033914,1370368926,674060049,587
1592165031,-830804006,-2073373140,-31214470,-1897206273,1631494502,-754159605,-570903073,-1700102215,588
-599024189,1067165012,-886320224,181865499,-1013571849,423047556,90191352,1519879423,-297261783,589
248680480,1092955131,1042251290,1384885340,2041494890,-1932664401,-2083979360,1196894708,-2050124908,590
-827817204,-463770273,-410093283,-1871283360,-937158347,-1145306950,-1665483857,310676189,1780803113,591
1404540109,-664427540,2133360406,52344219,1337784084,2008381208,1047373047,-1573384245,489672054,592
759663174,-194629381,-1162097511,-1901565621,-1411787380,-1538796501,841762357,2062634532,-1201419059,593
1228685999,2023126024,-934673086,1125436477,1695874148,1879153734,-504404741,2089491128,-148416218,594
561483104,1247176807,1529475046,-1903454916,559743259,2138317309,301849195,-1239128606,-491730660,595
444221022,1976771174,-1987256262,-596000972,736328062,790032698,-652902960,930380266,-894154838,596
235498575,777043719,790323995,-1375327783,-1277376757,-1484647056,-195610416,-754532678,-1434467279,597
210799864,-322148410,1177469597,-508159262,498064168,-1743630366,1794917606,-2052980816,264741938,598
-1050789903,409541543,-2125330581,1434172214,35716486,-837360226,1341643254,774690383,1999404982,599
813798447,-1188837000,-535727375,614605576,-797531350,651186214,1933770720,783457606,-1903520051,600
392216033,1751597791,-1894598089,2086666097,-1186560854,-2034149855,-282609926,691483598,2043504707,601
-1245300742,-1939350163,-228310358,1430312899,-109920149,1199037406,512745189,1945417517,1547052688,602
325155563,989763799,1266039980,53174400,-1723096216,-1594573367,-372007368,-1302659840,-37841045,603
26013746,246055569,1453736822,-1181769444,-1995680224,1394531534,185886366,-961722563,-49382442,604
-303505139,1260062450,1526298855,496300027,-1774000655,-647526413,1737452591,197654478,1366466339,605
260216791,-271787233,872233122,405919756,-603764829,897710150,-788743246,1142980989,-298509403,606
-1301345682,1720308948,1234992246,-426971212,-65805839,-1277258549,-1322048558,279359749,646775856,607
2141614847,-1284806206,-2123118448,-1054553924,490772454,-1653113728,1961800534,1906757954,1904455516,608
-138664753,-2002170341,414879670,-616950796,-90534910,-1007573096,1256158922,-1256856278,-746313073,609
1911917716,1917474747,2105594321,1700377575,-1289243265,1553993810,393863736,1805430882,1646999000,610
201804955,50481493,-393016978,302990617,-879098777,-1376474238,-2145985866,1192392992,-1155118137,611
1547877638,-1640221722,-979152832,-1144273003,-22630577,1834376833,1615470077,1848574427,-1406663710,612
-1978161563,467112033,1171795022,-950158278,-1382475524,60835574,-2046902537,1355870837,231884576,613
-1031600625,953981655,171203244,-1027240701,1976416324,653536350,-790069167,280872004,-504043278,614
1452430169,52442382,53880500,1623997600,-1663274555,418145521,-294305993,1546867972,162960438,615
617714198,-932605969,-91693395,1146932833,976279318,-1025616682,2025792942,-263556598,-1620963657,616
1377571872,-469106066,-1257991792,-1358765368,1104527801,2088894516,1746129632,-1044731858,-1098602801,617
-911147533,1891270980,-1244826299,419200351,-239644515,-363767482,-1531227678,-1987772734,-194555068,618
332971375,2090059675,-1668556775,-128541210,1331826924,1037605012,1128163185,-143043651,-1325290242,619
-1448104117,-261977110,-1102444310,-906926345,947196076,1112578042,1234432721,618062159,789990620,620
-1864212985,-354625045,486065008,1679638221,1158636780,-989655420,-1889160319,-2076234624,1650796808,621
-1004717877,-1369506683,558681943,-867836439,-2008648524,225293305,-240467613,782668094,641331115,622
-1992212393,876714837,-1739038748,-54111627,473474428,947749393,1306673497,-1336028533,-2114779091,623
-453608766,1244255514,-375644641,2141189192,1767151842,-261585230,-472641320,1452117556,-1987372790,624
-1292846101,-611357268,-1191395207,1376426633,1599365192,1754714643,-221555014,366165818,867511095,625
-733460963,-1768239261,2050029772,1141468122,1985530930,-2112699433,-764393224,2072562264,-186300847,626
777890632,-1752664289,-1915978283,-191233257,-1781658125,1033601413,1490388488,-1574014864,548803382,627
667380868,-1012305623,-1861720361,-105392615,1429354788,-1984075452,1729422242,-1479436988,1990192256,628
715717499,-475944318,1492059402,1080224738,-1249821950,-1677909347,-310084578,-1462275776,1861507536,629
-63620318,541222945,-81188019,355219673,-739975921,1168103892,-317135863,842616936,-252043355,630
-145020920,758374333,2122333707,-360615400,1446493573,1473514057,1449785926,-251777156,-1640837508,631
-817218620,299186162,206313793,-337367176,405505006,-944351056,-1591040273,1937094101,129194543,632
-157390787,1164763159,2141223809,997053213,913215392,1812921548,-1948986251,-1934852122,1859380110,633
564738561,1962621230,-991917702,-588496701,483409409,1322607299,-1030019711,2115992838,1156739975,634
595265805,338131091,1277339034,1106685407,2032642001,639965173,-1487207417,-130833651,1558389218,635
-1777416996,177614182,1064636460,352016366,-363070130,690787359,-2113602872,1423358887,1659870790,636
84109143,369868538,135234457,2028383044,-1726836173,892065947,1074099348,1574348092,-2077669028,637
-1901099183,1225163227,-1684086916,426496822,-1978904672,809337020,-2013506953,1368957227,-833642017,638
1025847705,2106362685,-1982780552,2016414753,-1067829416,-1379684827,-1906014133,-1966630652,1209927312,639
-912809575,-1169966520,578857631,1364376016,-1552980901,1242339053,761271372,1624915486,186861658,640
-1804655714,1537662026,-1327017154,-769805702,900542386,2044404875,1942922451,1876047831,1010018416,641
176397282,136656639,-1908619256,-1313551669,1232812266,-1814528047,-168065414,345920017,-1302248716,642
137770546,597164566,-530349746,-240610589,1217305384,1306015561,-1943333876,-1155280831,649717421,643
-416174324,-621083448,1014476019,944739429,-1428449724,-18832221,-1780085515,-856462279,-861548476,644
1988133047,1803743797,149354113,-1474244205,-1304013795,-1473850947,974440554,-703922834,-1938974554,645
1837874019,1033130898,-891095284,1377299759,-709312454,1492227495,1644187079,1480934827,-184284581,646
-893541474,405567200,-1064167841,771642007,1599924091,-1292741754,373901511,-182282748,1578581817,647
-2045778603,-532572728,143634132,286960833,1553416408,900618704,2014274374,217177948,2084625321,648
1843826388,-660278453,1373006589,-1485896555,-665842081,171380619,-757572970,-1967372916,877317766,649
2005760845,1090890305,1972746167,1520339080,182059574,97274863,-1852810972,160021314,1426288612,650
-675094453,-1081536970,239329625,33632447,1978910156,-1607229627,-253985602,403876922,1828365045,651
-1378976086,-90678160,769554181,507569686,-1215013200,495733533,1500145242,-1637291931,1617914472,652
921235257,1912167417,1605538923,-1158362135,-1458577393,379344836,-1761743467,-1253757557,814314493,653
1158029021,1874860738,-1304911877,-47469422,1569446766,610032618,-538167709,1261034720,-157835105,654
-180548365,588868162,539924134,-502379650,1812143247,139688133,220977789,-2028127608,-1245742112,655
1411437286,-414054254,-1518129265,802302431,393946613,2006122884,-1200568563,609126824,-498191115,656
435167841,-1207419108,1885584702,1931311616,1153120958,-421298755,1170210210,-140541203,1433345040,657
1946626320,561021462,526728539,-536342444,-2080158568,-686052119,-2007071891,609579653,-906146836,658
1570231577,1361233735,428837322,665865315,1672132176,2090493604,1071872181,-2088829852,1206445682,659
1268079214,-1408958231,1411255722,1118864607,618155352,-1323585712,443520457,1481493094,2020439751,660
-1401177102,1380774543,820596357,1644918917,1292255043,1741689499,-1130513622,957530339,-2023693782,661
-562583614,-38037875,1857401707,1857579497,-942868423,1867701512,-984077459,-52246326,-683939805,662
-193265503,-1001080268,683961014,1102034387,-1676752789,-1977168916,983124488,-1714779509,-1426245695,663
1270955998,-2083851552,930224650,1030646119,-984695348,-1705674307,545038178,648810444,1184626270,664
-553449918,1992008373,-218131482,1646289926,296014913,739145658,1446560453,-305319857,-1297833747,665
-1346802568,-1704453192,1882174371,805796424,1854319024,-1146782479,-107478870,-269148423,191158661,666
-306696706,-1997506689,1550453585,187080487,647909375,464011043,1957657719,385842792,-560952242,667
-2057478474,269094166,1887089293,740107035,975110891,-197917796,2032302297,-890161626,1104762557,668
1269451010,-2005241092,-333397745,-291601126,1520419413,80743424,584013098,-531470225,-770323826,669
-36960069,2061535708,670397803,56558795,1242776437,741300791,1051241628,695129699,1154946257,670
530057639,-1411742750,1718359967,-1176418011,-1663790054,-1289464140,-1661745592,-1925931129,1062396441,671
963868969,-1147721462,-1113087557,-2143066095,-2146228236,542267303,1955975688,1117069205,1132268833,672
1537905068,2083048768,534227711,336911696,939858873,-1704172860,420682715,884413503,-1644152664,673
802899559,-735311958,1853678651,1346028514,-1991454409,-2068734469,-1975924863,139656730,-697493624,674
-2107111049,-1214627478,-1167888688,989141837,273326264,250262527,1861309390,-2027479888,2033820716,675
-1687388541,1249405683,986136745,1140058720,-602843416,1909111523,1727690442,-1570057069,1021120673,676
1303279814,1425453347,1675246988,-1572423708,764593166,2012838230,1726533412,397226881,-494370880,677
-1240506871,-208884518,1886242038,-1011582145,1685177365,-1068811165,232024918,-1374769692,224129301,678
292443844,1421027740,-576980848,-320887178,-777963637,32307643,-2068891102,189967693,1447374363,679
-1782724093,-1376656546,-1323879444,-762125531,-506141432,933662456,1286544254,87197316,475742092,680
1800580095,1751563213,1348070698,1628425924,-1141106871,-1299847332,1613595772,-164402361,912424024,681
-284992941,-1871945872,-827950163,-1233202008,1562960660,961614818,-1629132779,-459836549,516231714,682
-1954961228,2073469810,-782762378,1513943714,-1178550121,260725357,1305755047,-1366956176,502422736,683
-462177526,265464840,-41951810,1102507390,1624382416,-2025451397,-1872072699,-295552691,91786579,684
-233724985,855407468,-275068602,-1823684722,827209743,-380712512,-1927037974,-365184602,-1607674038,685
-1147310640,-1387420638,-1108781512,1952048145,2113135175,-1265638939,228897135,690784779,1819140033,686
-113465572,-1481271288,-1674173367,-691750606,-2053858483,-1368652546,1533348116,-439575073,927387701,687
-1629290369,-1121979562,166548267,881027130,831489255,-823785338,-1650646216,-867465487,-1840535707,688
346964924,1981947564,1700585266,1435515297,-75035495,-187992856,-1071039796,1524462434,-10814888,689
-263104433,1777546174,1487019538,11987770,-1404517289,303953772,1597075076,-1826710247,2013236751,690
-489295077,374440283,688486890,-414024696,-1306099117,-1299118130,-775813771,1219385942,-1943572151,691
1621754603,133947360,-2112998800,166917974,-816115094,564091933,-1840900479,-1044848307,721286267,692
-1451389559,1018028438,886415071,-1986094447,338720133,-1278346781,-1969731153,-1407730073,-379285149,693
1891831428,-354970945,1924536071,-937343246,-1455331118,-1089498805,1712766785,-1092788748,-1732460855,694
-1019407289,-938739393,-2082881680,-1814633756,1529785470,67149044,-1006284601,722422573,-1441008890,695
-525535678,-2089688195,440700556,204768132,1855706092,-1531729704,1981832212,296361188,937350795,696
-248395917,2130719332,303764757,1328731998,2094502320,1618569154,386544323,1662537021,116974192,697
1400599244,-140674243,693098544,-787987288,-527213828,566584576,357862226,1866449467,-1543006840,698
2133150309,679800074,-1309229780,-575618575,-1227057973,1336195228,1312451182,-580111899,-424890030,699
1828139086,316066416,-701073994,-588191291,-2124342009,359830754,373756297,-711315510,1315470253,700
-1915688210,772842085,1122147897,1693007222,-629245452,-406252154,-527931153,1781524009,-747687526,701
-472728767,-1903387184,-593711545,-448768647,-1727499194,-1937449065,422186650,-1311973313,1641578483,702
1109957501,-111523324,2120538103,1054140148,811219494,1180517617,-123613774,-1819369776,1813897956,703
159203382,1175123749,1555505031,-2042581197,-646213921,-824220129,-344193894,-1127826390,-909608188,704
1568660251,-1727317881,-610079718,-519188337,1450273379,-721262234,-1384769929,-1066050824,1715858760,705
-13434183,-1334150085,422800835,-1035620430,949305053,-1194175697,2082185057,1098606373,1835249732,706
1756731647,-1230547821,-2098773261,249261890,-1619982734,-1447864609,-1305115785,1953552556,-1554302235,707
-2081302905,498885338,220467429,1372580798,-752092379,-678409481,550033049,-223959667,-1964715252,708
31048335,-1741781346,-1324268971,-1307565271,2064193922,-903500108,1309473159,-1525117743,7174119,709
658791185,1394803009,-490374984,1127261309,1047136452,-225092726,-130972309,-1308477026,-685273102,710
-1855088731,-1578855098,-172676329,1579226465,-471843722,407203934,-129591110,-1809272019,1337042216,711
505400347,-614614684,-1074892761,-548321853,1874713415,1753271140,-940924132,819745961,763175712,712
-1420920611,481110731,-1922008211,735173693,-640039407,52807628,1213281356,-1888443629,1548445950,713
587301216,579642684,1985495098,-334765138,-766452355,118086368,-1342191283,217475156,-243999561,714
-787720139,2080362247,-570676782,-1781452196,-1337494742,-1634703159,-237222213,-2096996112,1612429869,715
398407320,-1987155012,-130879569,720019908,167764310,1148494898,-1034984703,-288004515,-1310371752,716
-1335106230,1128226465,508781360,277069269,-256193238,1967611998,968234644,-467188721,-1640091495,717
-164143855,-1141101169,-946323599,1571788356,-920670260,-160259008,740133487,703219363,-2084287029,718
751325826,-213723986,-1112121198,-65122900,-1688714901,-704171500,1332726141,-2049178652,-1343261996,719
-1738248947,-360877200,-264470564,-1300927474,-2115614672,396867804,-1269219456,-466459943,1610463010,720
-1662292883,2021014358,2121315702,-1864859336,609887258,2104131752,1031966354,882856460,-1583085048,721
-525407021,-1090883845,1926010613,251591256,1272988540,1603084593,971110187,1544427965,805028471,722
-1024587022,-284163164,-383495116,-2070569642,50281208,146677873,172206100,1374791360,422898663,723
-676708798,-1091586435,-2124917837,-1164770705,1164349008,-582918467,767811458,-1675287358,1110043367,724
-1817712389,2108956447,-1577878978,-516643337,-1048531151,-118348402,795904285,-2114066206,-993125586,725
-649252831,2079013269,1285787790,-1204267681,-1722361849,-1515770841,-1028249109,-804560907,205318340,726
2027050008,-1544785917,-569777149,-372344387,884457348,925949306,-1741179575,97920055,500551413,727
547315484,-1311390521,824153970,-445855281,-1359407684,-1968523971,488218007,495458155,33841625,728
-1854075499,104476445,-1593889352,603893175,-413679695,-161898780,-26989953,-1083766358,1396749120,729
1434934538,-1740935010,1212262646,-118769078,451581899,-759065422,-1116409164,353166067,945525346,730
791179962,1188807567,1288214487,1396283378,158650539,-1872147255,-1692385882,-2066345549,1271995782,731
464905140,-146253075,151433142,-1335214956,507463077,1398592008,1939564541,911989341,-1701286714,732
1912072671,-2077501718,-454737399,-1801733591,-1700300198,-1514485979,1420324816,-1935564288,-565436944,733
904440756,-1916192259,1187149930,39991490,172041983,-2001565732,-1435809542,1977537720,515504948,734
1267507605,1543237276,888647657,733957611,-1955659637,-1951133615,-1725244786,21748606,109438719,735
860702686,440694496,-1424438475,778377373,221421124,1345678384,-1458095761,-938974281,998601172,736
-1841857931,-1802851626,-1660908061,1485461167,290814805,2073086346,-1125131262,-470234011,-473527136,737
625989635,469782760,-918468278,-516545945,-2110367471,-1617796675,-307001278,1437777638,1732760918,738
1485969811,383981055,304895914,-1996728253,-1538957595,-403950240,-1633448744,1581444213,333893667,739
-1166892316,496708637,-382878968,-1151825738,-1071917865,1606620530,1069285998,-546656290,567419009,740
-995035380,1034446689,620807236,542767486,-1215991650,1411596827,-12333561,-737073797,236263368,741
-1232915780,1940805829,-79720567,-828915571,1936458377,-838738818,1964722883,1944604100,1321873197,742
-1946766698,321557639,-193730915,-1673675681,-1541168167,810263940,2140826067,1005320669,1694458131,743
-626180282,-1092873218,-1949410174,1494578950,-1031957886,-452572879,-392749339,622126020,-707704706,744
-1793064146,-369234191,626696280,1291010597,-1746639641,877629802,-1803091664,-493920736,2003731065,745
324086193,-1876710288,1738937820,63404746,232920136,-1792634719,686807203,-1944347695,-1475070123,746
-1395510682,477724678,1857148999,1730460268,377196102,-1296086028,1727974317,892490878,-1029266854,747
1753567749,1015449220,1362458530,107112440,-1169302557,-1463323411,894559018,12434704,2115772319,748
-589603378,1916729507,-1650093593,-100543029,-129803466,-1965739548,-236000548,439405287,669169791,749
425477381,1520155761,-625083753,-91807696,-1198682962,-1404729421,1372769427,-1122059503,1867546171,750
-2053160859,1669034175,-972773853,-1416478041,2129655355,-310212169,1979336320,595088942,-1077602139,751
563542198,1770166381,-253027227,892013701,502927856,1628615915,-1768182302,-1449773043,725980583,752
-1511024538,1694972913,-1537684667,-1470266270,-755334578,-1448177949,-1230561685,-610989152,419373425,753
-2127490312,2134510608,2064673394,1651417689,451757421,584579878,626448312,1205735191,183582523,754
-4617876,766673120,1123969116,-699845823,172638517,963553016,-2014966502,1325227902,-1014215032,755
-240015512,-1574091991,-155126074,435400765,-1360754261,29567022,-1792379645,-2052962931,-1246883317,756
-1928754085,-1098771361,-1107847751,-1257913067,-1137469398,234546854,-64166905,-2004527789,-493317638,757
164793204,-1580334927,-1331963458,-1086747052,644080564,644984013,2090277979,1377349015,397720301,758
-1927833532,1198155050,-1403148301,1340027515,1294736425,-1190769408,55199838,-2107081616,-1594318173,759
-706291493,159264501,-1427900667,81366335,-942610489,1036878196,-1962341496,10260507,-1298584815,760
-1323229837,-884495777,-1532921784,1886816395,1318447089,-577575724,-1654436396,-1120372145,1699692400,761
-660739212,807867232,-555389551,2045066209,183897382,940061512,1779504480,904833504,-434792964,762
618941634,-631103238,-1170623669,-573852597,34993655,1013410055,-1304851974,-1158327185,-1421077957,763
1688268959,-1215728365,1618369882,-766896614,-1749989919,-239023780,-1444388951,-1408971066,244141424,764
-1724907709,-2141708543,46900394,250091761,-731878171,-1641447487,1116663658,-605548107,-1669069073,765
1583543957,283458576,-96906527,-1366359163,-1142351789,-1693229228,198671904,-970476474,-461255061,766
-149057218,-922327230,-52392994,-1830629773,2041625678,2135661105,1508662637,-901102730,29244147,767
125995096,90750487,-65729044,2058342542,1195267114,-1558331283,244412792,31716381,171420874,768
-976239151,569166481,1381301386,-420332505,37186948,-979775701,-1670825813,1417423767,733460565,769
-885922729,-1244635550,1007210896,586302352,928981709,2048802987,69380842,-1864850423,-34803838,770
586515865,-1665283375,45857019,1037660236,1460070413,-706474737,1115205830,-1783543771,67388003,771
1497440077,-1859163309,-1521958516,-2106278619,651958934,-1225647753,-1231261385,-403010489,-711920215,772
-1325857038,802005305,-702680266,-1819707516,-1403859541,904013165,-657974614,1749318226,-1434033666,773
-727315320,1980271441,-96294238,-1565277803,2041842908,946944559,879080758,-2118390247,-789085542,774
855368253,-1113222221,1211575541,1136717908,-183545712,1826165585,-1574910649,222510694,1539031702,775
-78390461,1626584903,1102740094,-1230975837,-1080074585,-1959809138,298003744,-1406093799,-1761203375,776
1096476872,-432971834,1450867902,-742403596,652583122,-350530031,-1960237798,-1179025546,-1369054908,777
-1711692756,-1238768612,355275015,-2078966161,-1522514656,183947184,2006007340,1849525226,1261191218,778
803092570,-2080039761,992928718,37949998,-1445487533,-1403185797,1554870363,-1232938070,793060988,779
1101123299,-241869794,1276239920,-515147417,1960967161,729231890,1635962581,-1147422646,-965543368,780
481905520,2019612165,-529697755,1288568322,-1965963810,21886289,1373390488,-1461115461,1223700668,781
561797767,457730689,265565133,593518423,1148316160,297462748,-1037223476,-2053791718,713005305,782
1053421908,-199303437,245109814,-1581279911,-1885808850,861763436,357754159,92146065,1207926003,783
-743105386,-223868326,-1089601669,131167208,-589090048,-948940311,207679930,-535890458,1139578447,784
-765023367,918746731,-122285289,427960475,1887814779,-593043902,-1129055649,-1475651906,209150164,785
1814252978,-1332876676,-864955326,1501264794,-60361442,309363182,-624178655,-297836701,1074078394,786
304955554,-1801077706,-379177408,-2040604018,-1541784927,-859211832,-2018023762,1869051108,-1283911800,787
100860257,-730331834,895586085,-906930205,704904750,-1354327647,-124932150,-1269755556,276026098,788
-710153010,-1794036758,243771818,-1122384644,-2135255003,1625327173,-1798833278,-875812208,548697635,789
333541790,-1076843519,-1795482510,1272854402,-1343936450,-562917127,918113444,-1040581243,-1688306104,790
-1310327628,-1045570988,-626937605,-1636985757,1882760563,-1585526928,-1636959527,-1481031887,-1813414775,791
-522978594,366065876,621537660,487785966,-1326307097,1215485993,-550690018,963254301,-1285478736,792
-684924560,3484318,-2075044192,1761035707,-1436552910,-153611650,775137551,-977165661,1977259521,793
-1208641760,623108475,-457551115,991252980,-1853701299,-1888191636,-983687035,1604972380,215756266,794
984010059,688455994,1042663697,1610351133,1872900508,118962232,1409370078,34626154,867326471,795
-957056757,-397090753,-2044768827,-365823274,315276389,1192134063,-305891496,-1045492368,1851055754,796
1447585645,-1014402021,1735130482,2005779065,-1328583093,1770831227,-1666007879,2016454059,1985494524,797
-355911112,1649484603,-2035384520,-657558114,17143578,-530567916,79992579,173446909,-1502549698,798
269336264,1290812105,1858129087,-631365306,1378420404,-809416952,1671753735,2075029508,2101996736,799
-2031209832,1002816658,-1389484829,1418609215,-173767391,168403008,-498504826,-149604896,-1084826279,800
-375283981,-11794421,1645829832,1431143444,1062167890,976306290,-171422634,1270424750,375310279,801
-445140106,-498780928,-2137757786,95140733,397860978,491904237,2077698034,-958970956,-1140382627,802
-1555226015,120705773,-546264968,771555145,1898589780,-1443248250,579826603,-183902996,600791356,803
2074669563,-1564141571,336493383,32688604,-1228960162,202660617,-1257829364,313228138,-492669520,804
649855424,77287926,-1959721307,-1398033738,179336121,303945747,51382707,-1013015204,-932253390,805
1842671788,1828947035,1011944272,1762598424,900618917,-1153754897,1279249638,2054626218,-18109742,806
686269111,-738512373,622671851,1273866148,1647374538,643309890,-1000088211,50257396,-182309240,807
-1402300310,442612359,2446737,397421517,1440451187,-2102656102,-1048100783,1368028316,917346909,808
-531617763,1482158395,-1974606924,191921468,-336127581,1718390118,487790682,-1121470246,-1920316888,809
1781678807,1323366995,2055071942,-1052551463,-1816755477,263718016,-1070446093,-1800373200,-2016180487,810
1446065311,1078763328,980733848,-1012478399,1158072423,1007093746,782034068,-882661751,1873065666,811
-1398170776,-301995524,1117588634,-1963250325,-270285047,-1062588669,-1823040195,1048288314,1279367210,812
847949538,455910095,-894669055,1067424722,1650909996,550634639,445124104,55093327,1906585547,813
-359461055,-1942790072,840437478,-477126693,26820586,806457097,1213760035,-1245561015,1653526589,814
-2073876519,-91612272,514760607,-816624241,1949853984,1644151150,1564285561,1354909900,-1853715418,815
-1755823191,1502527022,13541185,-1055318616,1985734994,853707314,977041031,1927634917,9287566,816
117918046,-1595817194,-492105672,-180084589,665779371,-649544568,-228268926,-788294817,869819178,817
-1430303312,-226087283,1622705870,1743755386,107796544,1843056100,-1295633842,1599184898,704328233,818
989003680,-1267147704,-1027790490,759283558,-520056616,1830514702,104380915,-1751546472,337725173,819
988189224,1890506511,1649254301,1980558813,495850560,-860470805,-795438345,-1703563194,-1030343281,820
815294208,-1234927784,-100330666,871026921,-1709709167,1384639072,1745088954,2082892550,1330232264,821
1196290674,1424422210,-1376765460,1387050820,-1272020369,-990322405,-4161935,-838433773,-1388440629,822
724451033,-947929469,-1785744553,1096385708,78497052,373946057,-1477818188,-1855356251,1208000189,823
-1372148251,-1287488632,1977966806,1369169148,-232554715,-2107468416,463764069,146715110,-1047884837,824
-1067908640,116258641,-1158091125,128319283,596643142,-1482847275,177194672,-533850474,81754944,825
496759863,-1836249599,-783084704,-1060751556,286208677,-592446114,1712377848,173299419,1700071732,826
400347682,-2082564326,174928792,601939206,1314898533,933024834,210066323,234617622,1565009514,827
-358512072,-344931769,-1123350692,673066934,-1767859706,777232961,1795966284,1715921538,-349718776,828
-1477092248,-114329003,-646608423,503686479,-1393468037,-537754753,28335620,-446360327,-196040479,829
-384794000,-2028540829,726845469,-155943904,628501113,814093799,-835049265,856204142,-326704949,830
394883133,120026334,740066543,1097471551,-256976901,-1576877579,-1405064737,899370333,-406594231,831
1376579843,-1877029779,30209382,-1454742591,923580231,-1565419416,-1075033603,-719402544,-1892983071,832
912268839,-1375359320,689596156,-1811303371,1790296125,-1841281,315780793,493918483,-32652335,833
210823343,1812961438,-1787023017,1687214739,-1291139517,-1674863621,754725095,-330872132,878807407,834
1277725283,1424978847,-164506514,-338037942,-1950829093,335448203,-1001293504,-372534338,315552587,835
1891759849,-410040288,1796126684,-992841433,-1213264389,812788426,-40123802,1210136939,-1839264121,836
-180042715,571329336,-73077209,117267867,611167857,-1329050334,-410988576,1552937538,-1979572359,837
-1233955346,-1716785846,-110856117,-1085536043,1695926202,167832981,-330537594,9778499,-1793250563,838
-375892816,-1029098466,-1381326972,1308778383,721745258,1276676055,299950192,-923258550,1334747309,839
-214381350,1815926379,-1702537665,-926930989,-837544757,-238168844,1040660924,1990089183,-915027338,840
-1796281689,-1967059425,379998507,1620374596,-970480583,-1517425479,151270206,239898033,80406862,841
-2137250745,-1247797630,-212824407,-1958760516,1302407969,-1061635289,1578630954,-1449131053,149872419,842
374334585,1021813522,1344978567,-907105137,853652462,-48838157,-545048255,-59544674,1059618818,843
761126128,1313967735,-1369142991,1994417445,624809352,-907568246,626568828,-297862872,-1615334994,844
-225892209,-1677204652,-1720098081,687781341,-505205664,352234469,-1249257139,-1802884523,-530303538,845
-1728470675,598948300,1671055184,983852530,-310607,825186337,96234832,1342037175,-1885815152,846
1337887094,-1626809937,-1329968153,957177206,-828168713,-1159372972,1438791328,-1939633677,-745933102,847
-933314189,457296786,491315112,-456088643,1074818280,1073779833,1276508394,-1038035533,1763933090,848
600876094,-2077795076,-1797319467,831883470,571684753,454706742,-493882481,-1451321765,-844634069,849
815869194,1731671140,600692264,518916415,1165977181,-646237951,1450289943,-1102608564,-1948272324,850
-932168212,569359420,-258111722,2040926018,-1118023586,750882459,-1194810051,-1815806259,-852647570,851
23878211,-1363947275,-91537697,2139627918,-593405784,-1981410333,1426655613,1069698778,-828572219,852
-1495934070,657457080,-578352493,477441522,-139689201,1236842453,1694343595,-2059776638,-1316851074,853
-2101100727,1999668213,1857239153,590681233,665534119,1428611331,-1029652090,-1639000045,-475591888,854
-1362916028,-86371815,468185400,-100390653,945932587,-1393631036,1509185344,1004469059,303944206,855
-710730571,841339735,300067832,-864061152,436189987,1960804079,307669534,761990605,-938296594,856
-706124391,720692905,-156440211,1273579288,-611628815,943742447,410319569,1030143908,1183644165,857
-226029467,378543852,279059542,1162374678,-1263015374,415501287,1416803493,922986001,-438189297,858
1715166155,317169367,-1293170195,1283807885,-1651624007,1007596708,735535097,2141410481,-1123260712,859
1290395453,-1107458457,-1117652363,-51542401,-836170991,2087670361,-1866514121,1896540371,-876413945,860
1043353771,-158517737,70449175,-590075685,-522425952,1415617284,-1421160817,475539338,2029001296,861
1081715143,-206628995,200686940,-425014440,-150961418,2032274754,-637496016,38511386,-1599171446,862
451540857,492612637,-1281323193,-1992810423,1461759521,-593533214,-526173719,1966442359,-1083888647,863
-1792231242,1120252835,149675376,1444716722,-897429391,647824303,1318561207,716459227,-56731633,864
618136626,1559504318,745939699,-2003065101,-381074573,119026211,742331629,624089983,-2101999358,865
-443932805,1336364888,-688492862,-1203169728,573862519,-574117747,1798538067,-1157500641,-1789320966,866
607965452,-765488410,-246537336,-561049716,-846471903,817140162,1664188371,-2051711005,-943874533,867
1578455843,1320515986,-1304129871,-969317481,1952341976,811830223,-1028501640,-1023888883,-705570221,868
1564732822,737327763,1846528839,-820098933,-595501723,1669679522,213319831,1839016317,-1669561863,869
1898195364,1597199019,-487988876,255965746,521988414,160746787,1241495714,588844819,-2081521476,870
1050430406,-1960136919,-1697570568,1056582613,-586515300,-1901765930,-1392662521,352955805,-44222142,871
-1753859027,-301895285,800369321,-1349991626,-1662059539,859916692,-756274076,-1020642151,-998968330,872
-125287648,-1540294121,1481134359,1932693771,-1669445576,2075674494,1924994588,-507387011,-896804335,873
1798396699,-1763052098,1407534662,-1489140911,1107731929,868627016,-1871256602,-1134375290,2141220551,874
963558900,-37288914,106089723,1146181913,-759217293,281664961,1762487036,509145034,1593210318,875
167784522,217783778,1727695435,153927812,1479799235,-1478948167,1951405793,-2121756232,-1502745533,876
-1150598275,-699867553,-15120672,2045812929,1738470299,-1101806153,-128692762,-454145546,1602368828,877
-866636592,1298066098,-1211348643,-1244781626,-555917087,2074770175,-1455590813,-1969928664,-275875132,878
